pair_id,doi_r,title_r,abstract_r,year_r,authors_r,journal_r,url_r,openalex_id_r,source,ref_r,paper_type,filter_method,filter_evidence,filter_confidence,original_match_type,original_match_confidence,classify_llm_model,oa_work_id_r,oa_work_id_o,study_r,doi_o,title_o,study_o,year_o,authors_o,ref_o,bibtex_ref_o,bibtex_ref_r,link_method,link_evidence,link_confidence,link_llm_model,screen_categories,doi_o_verification,pdf_source,pdf_url,pdf_name,parse_method,outcome,outcome_phrase,outcome_confidence,out_quote_source,outcome_reasoning,outcome_computation,outcome_computational_quote,out_quote_computational_source,outcome_robustness,outcome_robustness_quote,out_quote_robust_source,outcome_llm_model,type,original_rank,n_originals,study_status,study_status_reasoning,study_status_model,osf_type
3d2b6a82a77ae06b485837a14493c0a1,,Supplemental materials for preprint: Posterior Medial Frontal Cortex and Threat-Enhanced Religious Belief: A Replication and Extension,,2020,Colin Holbrook,OSF Preprints (OSF Preprints),https://osf.io/u58sx,https://openalex.org/W7015647128,openalex_snapshot,Holbrook · 2020 · OSF Preprints (OSF Preprints),replication,screen,rule:replication-claim-title-strong; Replication and Extension,high,single_original,low,,W7015647128,,,,,,,,,,"@article{ColinHolbrook_2020, title={Supplemental materials for preprint: Posterior Medial Frontal Cortex and Threat-Enhanced Religious Belief: A Replication and Extension}, author={Colin Holbrook}, journal={OSF Preprints (OSF Preprints)}, year={2020}, url={https://osf.io/u58sx}}",no_evidence,,low,,clearly_declared,skipped,,,,,pending,,low,,outcome not coded: the record carries no abstract and no document could be acquired from any source,,,,,,,,replication,1,1,completed,"The title identifies supplemental materials for a preprint reporting a replication and extension, not a prospective plan document.",gpt-5.6-luna,project_or_registration
786a0e28612faf4c391ca63e93cff3b7,,Against the odds in Ecuador: A cross-cultural replication and extension of the role of emotion regulation in gambling behavior,,2018,JosÃ© C. Perales,OSF Preprints (OSF Preprints),http://api.osf.io/v2/nodes/24qpm/,https://openalex.org/W7017272520,openalex_snapshot,Perales · 2018 · OSF Preprints (OSF Preprints),replication,screen,rule:replication-claim-title-strong; replication and extension,high,single_original,low,,W7017272520,,,,,,,,,,"@article{JosCPerales_2018, title={Against the odds in Ecuador: A cross-cultural replication and extension of the role of emotion regulation in gambling behavior}, author={JosÃ© C. Perales}, journal={OSF Preprints (OSF Preprints)}, year={2018}, url={http://api.osf.io/v2/nodes/24qpm/}}",no_evidence,,low,,clearly_declared|context_transfer,skipped,,,,,pending,,low,,outcome not coded: the record carries no abstract and no document could be acquired from any source,,,,,,,,replication,1,1,completed,"The title describes a cross-cultural replication and extension but does not identify the record as a protocol, preregistration, analysis plan, or other study plan.",gpt-5.6-luna,project_or_registration
b8b871d9cc80561609b2cbf22a0f07ed,,"Associations between childhood use of coin pusher and crane grab machines, and adult gambling: A replication study in the USA",,2023,Philip Newall,OSF Preprints (OSF Preprints),http://osf.io/kmy92/,https://openalex.org/W7017584536,openalex_snapshot,Newall · 2023 · OSF Preprints (OSF Preprints),replication,screen,rule:replication-claim-title-broad; replication study,high,single_original,low,,W7017584536,,,,,,,,,,"@article{PhilipNewall_2023, title={Associations between childhood use of coin pusher and crane grab machines, and adult gambling: A replication study in the USA}, author={Philip Newall}, journal={OSF Preprints (OSF Preprints)}, year={2023}, url={http://osf.io/kmy92/}}",no_evidence,,low,,clearly_declared|context_transfer,skipped,,,,,pending,,low,,outcome not coded: the record carries no abstract and no document could be acquired from any source,,,,,,,,replication,1,1,completed,"The title describes a replication study and does not identify a protocol, preregistration, or other plan document.",gpt-5.6-luna,project_or_registration
65e3a39e70b5758d2cc7adab400fd0d9,,Replication and Extension of KIN TECH 2.0: Randomized Controlled Trial of Kinship Navigation in Florida,,2023,Nisaa Kirtman; Kerry Littlewood; Larry Cooper; Michelle Rosenthal,OSF Preprints (OSF Preprints),https://osf.io/amrjg,https://openalex.org/W7024195584,openalex_snapshot,Kirtman · 2023 · OSF Preprints (OSF Preprints),replication,screen,rule:replication-claim-title-strong; Replication and Extension,high,single_original,low,,W7024195584,,,,,,,,,,"@article{NisaaKirtman_2023, title={Replication and Extension of KIN TECH 2.0: Randomized Controlled Trial of Kinship Navigation in Florida}, author={Nisaa Kirtman and Kerry Littlewood and Larry Cooper and Michelle Rosenthal}, journal={OSF Preprints (OSF Preprints)}, year={2023}, url={https://osf.io/amrjg}}",no_evidence,,low,,clearly_declared|context_transfer,skipped,,,,,pending,,low,,outcome not coded: the record carries no abstract and no document could be acquired from any source,,,,,,,,replication,1,1,completed,"The title names a randomized controlled trial of kinship navigation rather than a protocol, pre-registration, or other plan document.",gpt-5.6-luna,project_or_registration
71c14b8458ab552f99ccb67a8bff5b18,,Social Power and Apology 1 - Direct Replication,,2016,Joshua Guilfoyle,OSF Preprints (OSF Preprints),http://osf.io/y3r3h/,https://openalex.org/W7024404230,openalex_snapshot,Guilfoyle · 2016 · OSF Preprints (OSF Preprints),replication,screen,rule:replication-claim-title-strong; Direct Replication,high,single_original,low,,W7024404230,,,,,,,,,,"@article{JoshuaGuilfoyle_2016, title={Social Power and Apology 1 - Direct Replication}, author={Joshua Guilfoyle}, journal={OSF Preprints (OSF Preprints)}, year={2016}, url={http://osf.io/y3r3h/}}",no_evidence,,low,,clearly_declared,skipped,,,,,pending,,low,,outcome not coded: the record carries no abstract and no document could be acquired from any source,,,,,,,,replication,1,1,completed,"The title identifies a direct replication but does not describe a preregistration, protocol, analysis plan, or other prospective plan document.",gpt-5.6-luna,project_or_registration
1f8c9689d828ca240dd1306434e887ef,,Study 2 - MTurk replication and extension,,2019,Daniel M.T. Fessler; Colin Holbrook; Adam Maxwell Sparks,OSF Preprints (OSF Preprints),http://api.osf.io/v2/nodes/69sdt/,https://openalex.org/W7052728637,openalex_snapshot,Fessler · 2019 · OSF Preprints (OSF Preprints),needs_review,engine:16d370746b45,rule:replication-claim-title-strong; replication and extension,high,single_original,low,,W7052728637,,,,,,,,,,"@article{DanielMTFessler_2019, title={Study 2 - MTurk replication and extension}, author={Daniel M.T. Fessler and Colin Holbrook and Adam Maxwell Sparks}, journal={OSF Preprints (OSF Preprints)}, year={2019}, url={http://api.osf.io/v2/nodes/69sdt/}}",no_evidence,,low,,clearly_declared|other,skipped,,,,,pending,,low,,outcome not coded: the record carries no abstract and no document could be acquired from any source,,,,,,,,,1,1,completed,"The title names a study and does not identify a plan document such as a preregistration, protocol, analysis plan, or Stage 1 record.",gpt-5.6-luna,project_or_registration
be61f823ac452093f52e97f645cc93b7,,An Analysis of Google’s Stroop Effect on Information Processing. A Replication Study,,2020,1955581,OSF Preprints (OSF Preprints),https://osf.io/59hk6,https://openalex.org/W7026457685,openalex_snapshot,1955581 · 2020 · OSF Preprints (OSF Preprints),replication,screen,rule:replication-claim-title-broad; Replication Study,high,single_original,low,,W7026457685,,,,,,,,,,"@article{1955581_2020, title={An Analysis of Google’s Stroop Effect on Information Processing. A Replication Study}, author={1955581}, journal={OSF Preprints (OSF Preprints)}, year={2020}, url={https://osf.io/59hk6}}",no_evidence,,low,,clearly_declared,skipped,,,,,pending,,low,,outcome not coded: the record carries no abstract and no document could be acquired from any source,,,,,,,,replication,1,1,completed,"The title describes an analysis and replication study, not a protocol, preregistration, or other plan document.",gpt-5.6-luna,project_or_registration
5e2d40f57cb92f3b34dedd82bcd28bff,,"A BAYESIAN APPROACH TO (RE)EXAMINING LEARNING EFFECTS OF COGNITIVE LINGUISTICS INSPIRED INSTRUCTION: A CLOSE REPLICATION OF WONG, ZHAO, AND MACWHINNEY (2018)",,2024,Ivy Wong,OSF Preprints (OSF Preprints),https://osf.io/fxb89,https://openalex.org/W7026874008,openalex_snapshot,Wong · 2024 · OSF Preprints (OSF Preprints),replication,screen,rule:replication-claim-cited-title; CLOSE REPLICATION,high,single_original,low,,W7026874008,,,,,,,,,,"@article{IvyWong_2024, title={A BAYESIAN APPROACH TO (RE)EXAMINING LEARNING EFFECTS OF COGNITIVE LINGUISTICS INSPIRED INSTRUCTION: A CLOSE REPLICATION OF WONG, ZHAO, AND MACWHINNEY (2018)}, author={Ivy Wong}, journal={OSF Preprints (OSF Preprints)}, year={2024}, url={https://osf.io/fxb89}}",no_evidence,,low,,clearly_declared,skipped,,,,,pending,,low,,outcome not coded: the record carries no abstract and no document could be acquired from any source,,,,,,,,replication,1,1,completed,"The title describes a close replication and Bayesian re-examination, not a preregistration, protocol, analysis plan, or other plan document.",gpt-5.6-luna,project_or_registration
a4c19e9cdf1396162f5b6c45deff8e13,,Conspiracy beliefs and attitudes towards COVID-19 vaccinations: A conceptual replication study in Finland,,2021,Silvia Di Battista; monica pivetti; Giorgia Paleari; Eemeli Hakoköngäs,OSF Preprints (OSF Preprints),https://osf.io/x9uyt,https://openalex.org/W7027541250,openalex_snapshot,Battista · 2021 · OSF Preprints (OSF Preprints),replication,screen,rule:replication-claim-title-strong; conceptual replication,high,single_original,low,,W7027541250,,,,,,,,,,"@article{SilviaDiBattista_2021, title={Conspiracy beliefs and attitudes towards COVID-19 vaccinations: A conceptual replication study in Finland}, author={Silvia Di Battista and monica pivetti and Giorgia Paleari and Eemeli Hakoköngäs}, journal={OSF Preprints (OSF Preprints)}, year={2021}, url={https://osf.io/x9uyt}}",no_evidence,,low,,clearly_declared|context_transfer,skipped,,,,,pending,,low,,outcome not coded: the record carries no abstract and no document could be acquired from any source,,,,,,,,replication,1,1,completed,"The title names a conceptual replication study but does not identify a protocol, preregistration, analysis plan, or other prospective document.",gpt-5.6-luna,project_or_registration
2b99383bb1f95fd81dde717e2c894131,,Dopamine-dependent prefrontal reactivations explain long-term benefit of fear extinction: A direct replication attempt,,2022,Anna Gerlicher; Elena Andres; Oliver Tüscher; Raffael Kalisch; Hu Chuan-Peng; Benjamin Meyer,OSF Preprints (OSF Preprints),https://osf.io/x64cn,https://openalex.org/W7027955636,openalex_snapshot,Gerlicher · 2022 · OSF Preprints (OSF Preprints),replication,screen,rule:replication-claim-title-strong; direct replication,high,single_original,low,,W7027955636,,,,,,,,,,"@article{AnnaGerlicher_2022, title={Dopamine-dependent prefrontal reactivations explain long-term benefit of fear extinction: A direct replication attempt}, author={Anna Gerlicher and Elena Andres and Oliver Tüscher and Raffael Kalisch and Hu Chuan-Peng and Benjamin Meyer}, journal={OSF Preprints (OSF Preprints)}, year={2022}, url={https://osf.io/x64cn}}",no_evidence,,low,,clearly_declared,skipped,,,,,pending,,low,,outcome not coded: the record carries no abstract and no document could be acquired from any source,,,,,,,,replication,1,1,completed,"The title names a direct replication attempt rather than a protocol, preregistration, or other plan document.",gpt-5.6-luna,project_or_registration
69dad21f97f1b7cc84df70824ef9d197,,Incrimination Through Innuendo: A Replication and Extension,,2023,Bertram Gawronski; Danielle Letourneau,OSF Preprints (OSF Preprints),https://osf.io/rwc25,https://openalex.org/W7029240665,openalex_snapshot,Gawronski · 2023 · OSF Preprints (OSF Preprints),replication,screen,rule:replication-claim-title-strong; Replication and Extension,high,single_original,low,,W7029240665,,,,,,,,,,"@article{BertramGawronski_2023, title={Incrimination Through Innuendo: A Replication and Extension}, author={Bertram Gawronski and Danielle Letourneau}, journal={OSF Preprints (OSF Preprints)}, year={2023}, url={https://osf.io/rwc25}}",no_evidence,,low,,clearly_declared|other,skipped,,,,,pending,,low,,outcome not coded: the record carries no abstract and no document could be acquired from any source,,,,,,,,replication,1,1,completed,The title describes a replication and extension but does not identify a plan document such as a preregistration or protocol.,gpt-5.6-luna,project_or_registration
191500ddf2d4c1d9e25e1d3e1deebc7d,,Loot Boxes and Impulsivity Direct Replication,,2024,Aaron Drummond; Eamon Garrett; Emily Lowe-Calverley; James D. Sauer,OSF Preprints (OSF Preprints),https://osf.io/caqz4,https://openalex.org/W7029939324,openalex_snapshot,Drummond · 2024 · OSF Preprints (OSF Preprints),replication,screen,rule:replication-claim-title-strong; Direct Replication,high,single_original,low,,W7029939324,,,,,,,,,,"@article{AaronDrummond_2024, title={Loot Boxes and Impulsivity Direct Replication}, author={Aaron Drummond and Eamon Garrett and Emily Lowe-Calverley and James D. Sauer}, journal={OSF Preprints (OSF Preprints)}, year={2024}, url={https://osf.io/caqz4}}",no_evidence,,low,,clearly_declared,skipped,,,,,pending,,low,,outcome not coded: the record carries no abstract and no document could be acquired from any source,,,,,,,,replication,1,1,completed,"The title names a direct replication and does not identify a preregistration, protocol, analysis plan, or other prospective document.",gpt-5.6-luna,project_or_registration
e705427ad3376e2de03b2c5db94f9d59,,"Lyrics and Emotion in Songs: A Conceptual Replication Study of Ali and Peynircioglu, 2006",,2019,Yiqing Ma,OSF Preprints (OSF Preprints),http://api.osf.io/v2/nodes/3d8hc/,https://openalex.org/W7030103660,openalex_snapshot,Ma · 2019 · OSF Preprints (OSF Preprints),replication,screen,rule:replication-claim-cited-title; Replication Study,high,single_original,low,,W7030103660,,,,,,,,,,"@article{YiqingMa_2019, title={Lyrics and Emotion in Songs: A Conceptual Replication Study of Ali and Peynircioglu, 2006}, author={Yiqing Ma}, journal={OSF Preprints (OSF Preprints)}, year={2019}, url={http://api.osf.io/v2/nodes/3d8hc/}}",no_evidence,,low,,clearly_declared,skipped,,,,,pending,,low,,outcome not coded: the record carries no abstract and no document could be acquired from any source,,,,,,,,replication,1,1,completed,"The title identifies a conceptual replication study and does not describe a plan document such as a preregistration, protocol, or analysis plan.",gpt-5.6-luna,project_or_registration
8e347f616830ad048bb1e5cb5a72e4e2,,Replication attempt of Southgate et al. (2007),,2017,Beate Sodian; Beate Priewasser; Josef Perner; Tobias Schuwerk,OSF Preprints (OSF Preprints),https://osf.io/feg6u,https://openalex.org/W7033459191,openalex_snapshot,Sodian · 2017 · OSF Preprints (OSF Preprints),replication,screen,rule:replication-claim-cited-title; Replication attempt,high,single_original,low,,W7033459191,,,,,,,,,,"@article{BeateSodian_2017, title={Replication attempt of Southgate et al. (2007)}, author={Beate Sodian and Beate Priewasser and Josef Perner and Tobias Schuwerk}, journal={OSF Preprints (OSF Preprints)}, year={2017}, url={https://osf.io/feg6u}}",no_evidence,,low,,clearly_declared,skipped,,,,,pending,,low,,outcome not coded: the record carries no abstract and no document could be acquired from any source,,,,,,,,replication,1,1,completed,"The title describes a replication attempt rather than a protocol, preregistration, or other study-plan document.",gpt-5.6-luna,project_or_registration
4524bd068a4bddd1c65a6872cac7ce03,,"Replication and extension of Batson et al., 1997, ""Is empathy-induced helping due to self-other merging?""",,2016,Josh Wondra,OSF Preprints (OSF Preprints),http://api.osf.io/v2/nodes/pk2ay/,https://openalex.org/W7033559345,openalex_snapshot,Wondra · 2016 · OSF Preprints (OSF Preprints),replication,screen,rule:replication-claim-cited-title; Replication and extension,high,single_original,low,,W7033559345,,,,,,,,,,"@article{JoshWondra_2016, title={Replication and extension of Batson et al., 1997, ""Is empathy-induced helping due to self-other merging?""}, author={Josh Wondra}, journal={OSF Preprints (OSF Preprints)}, year={2016}, url={http://api.osf.io/v2/nodes/pk2ay/}}",no_evidence,,low,,clearly_declared|other,skipped,,,,,pending,,low,,outcome not coded: the record carries no abstract and no document could be acquired from any source,,,,,,,,replication,1,1,completed,"The title describes a replication and extension rather than identifying a preregistration, protocol, analysis plan, or other plan document.",gpt-5.6-luna,project_or_registration
aee19d1cde58618aa519398663939860,,Replication Study 2 - Similarity,,2024,Farah Mutiasari Djalal; Nur Minnuri Qalbi,OSF Preprints (OSF Preprints),https://osf.io/bka85,https://openalex.org/W7033603128,openalex_snapshot,Djalal · 2024 · OSF Preprints (OSF Preprints),replication,screen,rule:replication-claim-title-broad; Replication Study,high,single_original,low,,W7033603128,,,,,,,,,,"@article{FarahMutiasariDjalal_2024, title={Replication Study 2 - Similarity}, author={Farah Mutiasari Djalal and Nur Minnuri Qalbi}, journal={OSF Preprints (OSF Preprints)}, year={2024}, url={https://osf.io/bka85}}",no_evidence,,low,,clearly_declared,skipped,,,,,pending,,low,,outcome not coded: the record carries no abstract and no document could be acquired from any source,,,,,,,,replication,1,1,completed,"The title names a replication study but does not identify a protocol, preregistration, analysis plan, or other prospective plan document.",gpt-5.6-luna,project_or_registration
cdfaa393f95316f60171048827c2a419,,A Replication and Extension of an Intervention Package to Increase Interaction between Siblings with and without Autism,,2019,Theodore Tomeny; Mark O'Reilly; Laci Watkins,OSF Preprints (OSF Preprints),http://api.osf.io/v2/nodes/pbw98/,https://openalex.org/W7033647982,openalex_snapshot,Tomeny · 2019 · OSF Preprints (OSF Preprints),replication,screen,rule:replication-claim-title-strong; Replication and Extension,high,single_original,low,,W7033647982,,,,,,,,,,"@article{TheodoreTomeny_2019, title={A Replication and Extension of an Intervention Package to Increase Interaction between Siblings with and without Autism}, author={Theodore Tomeny and Mark O'Reilly and Laci Watkins}, journal={OSF Preprints (OSF Preprints)}, year={2019}, url={http://api.osf.io/v2/nodes/pbw98/}}",no_evidence,,low,,clearly_declared|other,skipped,,,,,pending,,low,,outcome not coded: the record carries no abstract and no document could be acquired from any source,,,,,,,,replication,1,1,completed,"The title describes a replication and extension of an intervention package, not a protocol, preregistration, or other plan document.",gpt-5.6-luna,project_or_registration
ac564f8b18cf593a11c7a8911dfcf39c,,Replication Study to examine the the Effects of Visual Embellishment on Comprehension and Memorability of Charts,,2020,Uzma Haque Syeda,OSF Preprints (OSF Preprints),http://api.osf.io/v2/nodes/8a7nk/,https://openalex.org/W7033849589,openalex_snapshot,Syeda · 2020 · OSF Preprints (OSF Preprints),replication,screen,rule:replication-claim-title-broad; Replication Study,high,single_original,low,,W7033849589,,,,,,,,,,"@article{UzmaHaqueSyeda_2020, title={Replication Study to examine the the Effects of Visual Embellishment on Comprehension and Memorability of Charts}, author={Uzma Haque Syeda}, journal={OSF Preprints (OSF Preprints)}, year={2020}, url={http://api.osf.io/v2/nodes/8a7nk/}}",no_evidence,,low,,clearly_declared,skipped,,,,,pending,,low,,outcome not coded: the record carries no abstract and no document could be acquired from any source,,,,,,,,replication,1,1,completed,"The title names a replication study but does not identify the record as a preregistration, protocol, analysis plan, or other prospective document.",gpt-5.6-luna,project_or_registration
28779adc17d9f62c61faf5147cf0ae53,,Supplemental materials for preprint: The Efficacy of Attentional Bias Modification for Anxiety: A Registered Replication,,2023,Nathan Pond,OSF Preprints (OSF Preprints),https://osf.io/mw8p6,https://openalex.org/W7034204899,openalex_snapshot,Pond · 2023 · OSF Preprints (OSF Preprints),replication,screen,rule:replication-claim-title-strong; Registered Replication,high,single_original,low,,W7034204899,,,,,,,,,,"@article{NathanPond_2023, title={Supplemental materials for preprint: The Efficacy of Attentional Bias Modification for Anxiety: A Registered Replication}, author={Nathan Pond}, journal={OSF Preprints (OSF Preprints)}, year={2023}, url={https://osf.io/mw8p6}}",no_evidence,,low,,clearly_declared,skipped,,,,,pending,,low,,outcome not coded: the record carries no abstract and no document could be acquired from any source,,,,,,,,replication,1,1,completed,"The title identifies supplemental materials for a preprint and a registered replication, not a protocol or preregistration plan.",gpt-5.6-luna,project_or_registration
d51f22a8296c986a20fd8deacbdb0610,,Cortical and subcortical mapping of the intrinsic allostatic-interoceptive system in the human brain: replication and extension with 7 Tesla fMRI,,2023,Jiahe Zhang,OSF Preprints (OSF Preprints),https://osf.io/8w9zp,https://openalex.org/W7036577666,openalex_snapshot,Zhang · 2023 · OSF Preprints (OSF Preprints),replication,screen,rule:replication-claim-title-strong; replication and extension,high,single_original,low,,W7036577666,,,,,,,,,,"@article{JiaheZhang_2023, title={Cortical and subcortical mapping of the intrinsic allostatic-interoceptive system in the human brain: replication and extension with 7 Tesla fMRI}, author={Jiahe Zhang}, journal={OSF Preprints (OSF Preprints)}, year={2023}, url={https://osf.io/8w9zp}}",no_evidence,,low,,clearly_declared,skipped,,,,,pending,,low,,outcome not coded: the record carries no abstract and no document could be acquired from any source,,,,,,,,replication,1,1,completed,"The title describes a replication and extension study but does not identify itself as a pre-registration, protocol, analysis plan, or other prospective plan document.",gpt-5.6-luna,project_or_registration
1e2351d1d2cd1d63f25cf1d247cc1b9f,,Correlational Study - Direct Replication,,2014,Robert Calin-Jageman,OSF Preprints (OSF Preprints),https://osf.io/qtkca,https://openalex.org/W7036714211,openalex_snapshot,Calin-Jageman · 2014 · OSF Preprints (OSF Preprints),replication,screen,rule:replication-claim-title-strong; Direct Replication,high,single_original,low,,W7036714211,,,,,,,,,,"@article{RobertCalinJageman_2014, title={Correlational Study - Direct Replication}, author={Robert Calin-Jageman}, journal={OSF Preprints (OSF Preprints)}, year={2014}, url={https://osf.io/qtkca}}",no_evidence,,low,,clearly_declared,skipped,,,,,pending,,low,,outcome not coded: the record carries no abstract and no document could be acquired from any source,,,,,,,,replication,1,1,completed,"The title names a correlational direct replication study but does not identify a protocol, preregistration, analysis plan, or other prospective document.",gpt-5.6-luna,project_or_registration
08c7db3ac841aa20b0ff244a6bf620b4,,Emotion dysregulation in daily life: A replication and extension in socially anxious college students.,,2020,Miranda Leigh Beltzer; Maria A Larrazabal; Mehdi Boukhechba; Laura Barnes; Alexander R. Daros; Katharine E Daniel; Bethany Teachman,OSF Preprints (OSF Preprints),https://osf.io/f97er,https://openalex.org/W7037441254,openalex_snapshot,Beltzer · 2020 · OSF Preprints (OSF Preprints),replication,screen,rule:replication-claim-title-strong; replication and extension,high,single_original,low,,W7037441254,,,,,,,,,,"@article{MirandaLeighBeltzer_2020, title={Emotion dysregulation in daily life: A replication and extension in socially anxious college students.}, author={Miranda Leigh Beltzer and Maria A Larrazabal and Mehdi Boukhechba and Laura Barnes and Alexander R. Daros and Katharine E Daniel and Bethany Teachman}, journal={OSF Preprints (OSF Preprints)}, year={2020}, url={https://osf.io/f97er}}",no_evidence,,low,,clearly_declared|context_transfer,skipped,,,,,pending,,low,,outcome not coded: the record carries no abstract and no document could be acquired from any source,,,,,,,,replication,1,1,completed,"The title describes a replication and extension study but does not identify the record as a protocol, preregistration, analysis plan, or other prospective document.",gpt-5.6-luna,project_or_registration
d4a97018b757f4a861b205bd2993f656,,Language of Lies: A direct replication of Suchotzki &amp;amp; Gamer (2018) Experiment2,,2018,Sena Biberci; Avi Frank; Bruno verschuere,OSF Preprints (OSF Preprints),https://osf.io/wrd7b,https://openalex.org/W7048336058,openalex_snapshot,Biberci · 2018 · OSF Preprints (OSF Preprints),replication,screen,rule:replication-claim-cited-title; direct replication,high,single_original,low,,W7048336058,,,,,,,,,,"@article{SenaBiberci_2018, title={Language of Lies: A direct replication of Suchotzki &amp;amp; Gamer (2018) Experiment2}, author={Sena Biberci and Avi Frank and Bruno verschuere}, journal={OSF Preprints (OSF Preprints)}, year={2018}, url={https://osf.io/wrd7b}}",no_evidence,,low,,clearly_declared,skipped,,,,,pending,,low,,outcome not coded: the record carries no abstract and no document could be acquired from any source,,,,,,,,replication,1,1,completed,"The title describes a direct replication and does not identify the record as a pre-registration, protocol, analysis plan, or other prospective plan document.",gpt-5.6-luna,project_or_registration
a3b982e20cc6197ef838898ec58dda28,,A partial replication and extension of adults’ induced-state episodic foresight,,2021,Dr. Caitlin Mahy; Tessa Mazachowsky,OSF Preprints (OSF Preprints),https://osf.io/79wdu,https://openalex.org/W7112937546,openalex_snapshot,Mahy · 2021 · OSF Preprints (OSF Preprints),replication,screen,rule:replication-claim-title-strong; replication and extension,high,single_original,low,,W7112937546,,,,,,,,,,"@article{DrCaitlinMahy_2021, title={A partial replication and extension of adults’ induced-state episodic foresight}, author={Dr. Caitlin Mahy and Tessa Mazachowsky}, journal={OSF Preprints (OSF Preprints)}, year={2021}, url={https://osf.io/79wdu}}",no_evidence,,low,,clearly_declared,skipped,,,,,pending,,low,,outcome not coded: the record carries no abstract and no document could be acquired from any source,,,,,,,,replication,1,1,completed,"The title describes a partial replication and extension, not a protocol, preregistration, or other plan document.",gpt-5.6-luna,project_or_registration
7d60fd6cfeed92907202d9a4bdc7497a,,Replication and extension of Ostrand &amp;amp; Gunstad (2021),,2023,Phillip Hamrick,OSF Preprints (OSF Preprints),https://osf.io/qc3fw,https://openalex.org/W7042670534,openalex_snapshot,Hamrick · 2023 · OSF Preprints (OSF Preprints),replication,screen,rule:replication-claim-cited-title; Replication and extension,high,single_original,low,,W7042670534,,,,,,,,,,"@article{PhillipHamrick_2023, title={Replication and extension of Ostrand &amp;amp; Gunstad (2021)}, author={Phillip Hamrick}, journal={OSF Preprints (OSF Preprints)}, year={2023}, url={https://osf.io/qc3fw}}",no_evidence,,low,,clearly_declared|other,skipped,,,,,pending,,low,,outcome not coded: the record carries no abstract and no document could be acquired from any source,,,,,,,,replication,1,1,completed,"The title names a replication and extension, not a plan document such as a pre-registration or protocol.",gpt-5.6-luna,project_or_registration
8f22a7ed1de3e2ef8f177a6beded0fbf,,public data/materials replication study Johnson et al. (2013) IOR in working memory,,,Naomi Langerock; Evie Vergauwe; Caro Hautekiet; Giuliana Sposito,OSF Preprints (OSF Preprints),http://osf.io/3k6rv/,https://openalex.org/W7043055467,openalex_snapshot,Langerock · OSF Preprints (OSF Preprints),replication,screen,rule:replication-claim-cited-title; replication study,high,single_original,low,,W7043055467,,,,,,,,,,"@article{NaomiLangerock, title={public data/materials replication study Johnson et al. (2013) IOR in working memory}, author={Naomi Langerock and Evie Vergauwe and Caro Hautekiet and Giuliana Sposito}, journal={OSF Preprints (OSF Preprints)}, url={http://osf.io/3k6rv/}}",no_evidence,,low,,clearly_declared,skipped,,,,,pending,,low,,outcome not coded: the record carries no abstract and no document could be acquired from any source,,,,,,,,replication,1,1,completed,"The title names a replication study and does not identify a protocol, preregistration, analysis plan, or other prospective plan document.",gpt-5.6-luna,project_or_registration
b4c60a33f9f7c528b43e01b50b840fc1,,A Registered Replication and Extension of Conway and Peetz (2012),,,Jareef Martuza; Olivia Kim,OSF Preprints (OSF Preprints),http://osf.io/r7nm9/,https://openalex.org/W7043085031,openalex_snapshot,Martuza · OSF Preprints (OSF Preprints),replication,screen,rule:replication-claim-cited-title; Replication and Extension,high,single_original,low,,W7043085031,,,,,,,,,,"@article{JareefMartuza, title={A Registered Replication and Extension of Conway and Peetz (2012)}, author={Jareef Martuza and Olivia Kim}, journal={OSF Preprints (OSF Preprints)}, url={http://osf.io/r7nm9/}}",no_evidence,,low,,clearly_declared,skipped,,,,,pending,,low,,outcome not coded: the record carries no abstract and no document could be acquired from any source,,,,,,,,replication,1,1,completed,The title names a registered replication and extension rather than a plan document such as a preregistration or protocol.,gpt-5.6-luna,project_or_registration
b71378bdb253e53a6e02460e2f6c28cf,,Replications and Extensions of Piazza and Loughnan (2016) in China,,2019,Ray Tian,OSF Preprints (OSF Preprints),http://api.osf.io/v2/nodes/sg76t/,https://openalex.org/W7043324461,openalex_snapshot,Tian · 2019 · OSF Preprints (OSF Preprints),replication,screen,rule:replication-claim-cited-title; Replications and Extensions,high,single_original,low,,W7043324461,,,,,,,,,,"@article{RayTian_2019, title={Replications and Extensions of Piazza and Loughnan (2016) in China}, author={Ray Tian}, journal={OSF Preprints (OSF Preprints)}, year={2019}, url={http://api.osf.io/v2/nodes/sg76t/}}",no_evidence,,low,,clearly_declared|context_transfer,skipped,,,,,pending,,low,,outcome not coded: the record carries no abstract and no document could be acquired from any source,,,,,,,,replication,1,1,completed,"The title names replications and extensions but does not identify itself as a preregistration, protocol, analysis plan, or other prospective document.",gpt-5.6-luna,project_or_registration
