retired_at,baseline,release,generation,reason,detail,pair_id,work_id,doi_r,original_rank,doi_o,title_o,link_method,superseded_by,doi_o_now
2026-09-24T15:22:47+00:00,"ad0750a,d7f55d9,HEAD",c048ab6483d37c33a06668963b725800c898a7f749c3a6086dfe4087c73c29af,765e053cd24611e5,set_aside,prospective_registration.csv,87c2ff4714011180551b518c4864defe,7071055904,,1,10.1523/jneurosci.0411-11.2011,Tagging the neuronal entrainment to beat and meter,llm_title_search,,
2026-09-24T15:22:47+00:00,"ad0750a,d7f55d9,HEAD",c048ab6483d37c33a06668963b725800c898a7f749c3a6086dfe4087c73c29af,765e053cd24611e5,superseded,,87f2f0a2f92f8e9a1c1d8116c8793398,2080211902,10.1371/journal.pone.0057410,2,10.1037/a0022639,Working memory capacity and categorization: Individual differences and modeling,llm_title_search,0e8f745fc7f559bf99e4e6e43e53272b|a6942822b0beba865f295cdaa7482333|e2e8822124a9a646ff7e4ff2fd53c91a|116e7b3677a596df765b7419ea58f0ff|eead00ec3e84a90f5fb60a650ab29a27,10.1037/h0054651|10.3758/bf03203267|10.1037/h0028843|10.3758/bf03196307|10.1037/h0093825
2026-09-24T15:22:47+00:00,"ad0750a,d7f55d9,HEAD",c048ab6483d37c33a06668963b725800c898a7f749c3a6086dfe4087c73c29af,765e053cd24611e5,set_aside,search_link_unconfirmed.csv,8804f198e32dde47f66d73c30495dd2d,3010094252,,1,10.1177/0956797612452574,Objects Don’t Object,llm_author_year_search,,
2026-09-24T15:22:47+00:00,"ad0750a,d7f55d9,HEAD",c048ab6483d37c33a06668963b725800c898a7f749c3a6086dfe4087c73c29af,765e053cd24611e5,superseded,,88b0f3ff718cb69b933d41357e913dc3,4401019660,10.1089/cyber.2024.0136,1,10.1073/pnas.1222447110,Marital satisfaction and break-ups differ across on-line and off-line meeting venues,llm_references,c9142a241fcf7b4b19b2ed5637db1328,10.1016/j.chb.2023.107973
2026-09-24T15:22:47+00:00,"ad0750a,d7f55d9,HEAD",c048ab6483d37c33a06668963b725800c898a7f749c3a6086dfe4087c73c29af,765e053cd24611e5,superseded,,8906c103f0dbcbc619a6679a7b87e3a5,2166474758,10.1038/sj.bjc.6605977,4,10.1038/ng.262,Meta-analysis of genome-wide association data identifies four new susceptibility loci for colorectal cancer,llm_title_search,fa0b9aa2fdb71b309812bea985005a82|114c539cb5b4c8197eb1fdd7d0d120dc|3350609d2d85371df953fb6bae4b68b0|904a87482bb75f959672e9684825e6d7|3fd8aa83ec8e60839eb602a32b83ffe2,10.1038/ng.2007.18|10.1038/ng2085|10.1038/ng.111|10.1038/ng.2007.41|10.1038/ng.133
2026-09-24T15:22:47+00:00,"ad0750a,d7f55d9,HEAD",c048ab6483d37c33a06668963b725800c898a7f749c3a6086dfe4087c73c29af,765e053cd24611e5,set_aside,prospective_registration.csv,8933d7f1d21dfe433fe03bd16e70c556,6944169014,10.17605/osf.io/tez7m,1,10.1177/0146167202286008,The Bias Blind Spot: Perceptions of Bias in Self Versus Others,llm_author_year_search,,
2026-09-24T15:22:47+00:00,"ad0750a,d7f55d9,HEAD",c048ab6483d37c33a06668963b725800c898a7f749c3a6086dfe4087c73c29af,765e053cd24611e5,set_aside,target_pending.csv,8972c60f76ec279386b9253d6cb89a92,6912565691,10.5281/zenodo.4815776,1,10.1371/journal.pone.0085880,Temporal Reliability and Lateralization of the Resting-State Language Network,llm_title_search,,
2026-09-24T15:22:47+00:00,"ad0750a,d7f55d9,HEAD",c048ab6483d37c33a06668963b725800c898a7f749c3a6086dfe4087c73c29af,765e053cd24611e5,set_aside,prospective_registration.csv,8a446335d9b4f852f4baf47b073f61ff,6962688917,10.17605/osf.io/9kxye,1,10.1086/670020,"Selling the Forest, Buying the Trees: The Effect of Construal Level on Seller-Buyer Price Discrepancy",llm_title_search,,
2026-09-24T15:22:47+00:00,"ad0750a,d7f55d9,HEAD",c048ab6483d37c33a06668963b725800c898a7f749c3a6086dfe4087c73c29af,765e053cd24611e5,set_aside,search_link_unconfirmed.csv|unidentified_original.csv,8a6e02f00b5bc5689794b867d3fe3906,4409361717,10.1609/aaai.v39i25.34818,12,10.3390/s16010115,Deep convolutional and lstm recurrent neural networks for multimodal wearable activity recognition,llm_title_search,,
2026-09-24T15:22:47+00:00,"ad0750a,d7f55d9,HEAD",c048ab6483d37c33a06668963b725800c898a7f749c3a6086dfe4087c73c29af,765e053cd24611e5,set_aside,prospective_registration.csv,8aea169d0dbe0938d3ade62f69f81674,6962963371,10.17605/osf.io/njbue,1,10.1023/a:1007876907268,The Affection Effect in Insurance Decisions,llm_author_year_search,,
2026-09-24T15:22:47+00:00,"ad0750a,d7f55d9,HEAD",c048ab6483d37c33a06668963b725800c898a7f749c3a6086dfe4087c73c29af,765e053cd24611e5,set_aside,no_evidence.csv,8b8632072b43b29f0271add6574951c1,7053755058,,1,10.1017/mor.2020.3,Exploring Firm-Level Antecedents that Drive Motives of Internationalization: A Study of Knowledge Intensive Indian Firms,llm_author_year_search,,
2026-09-24T15:22:47+00:00,"ad0750a,d7f55d9,HEAD",c048ab6483d37c33a06668963b725800c898a7f749c3a6086dfe4087c73c29af,765e053cd24611e5,superseded,,8bbbc871dc5e2a172997adf2c0b9d24a,4293769666,10.1101/2022.08.29.505635,1,10.1038/s41380-020-0754-0,Brain aging in major depressive disorder: results from the ENIGMA major depressive disorder working group,llm_references,1160834b3bbf9f3aac6fe9f72ddb9725,10.1101/560623
2026-09-24T15:22:47+00:00,"ad0750a,d7f55d9,HEAD",c048ab6483d37c33a06668963b725800c898a7f749c3a6086dfe4087c73c29af,765e053cd24611e5,superseded,,8bdc584d38626417362e14d0564b89f3,2104755979,10.1093/brain/awh524,1,10.1212/01.wnl.0000141021.42763.f6,Association of an ABCB1 gene haplotype with pharmacoresistance in temporal lobe epilepsy,llm_references,1b93b148465ac330094595783b52b063|b797999727934333da16ad93f87f8cee|b0e02f91a18d75645ad6fcef66f5e386|bf951a9cdcb1c4dccc5c1eb6e5769df1|dea0f4949f4791ac28e524a704490258|a04e17772629bb0cd2d1362af4d746e1|ba753b7c8bbecea00b4cfa76bb2d3718|d8d6336914ea1fbbf367329698345a64|d7723f4010eebb6553bb52f100257855,10.1002/1531-8249(200005)47:5<571::aid-ana3>3.0.co;2-a|10.1016/s0887-8994(01)00380-0|10.1046/j.1528-1157.2003.43302.x|10.1002/ana.1108|10.1002/ana.10108|10.1212/01.wnl.0000046520.79877.d8|10.1212/01.wnl.0000096940.92986.02|10.1046/j.1528-1157.2003.t01-1-44702.x|10.1203/01.pdr.0000069696.96041.34
2026-09-24T15:22:47+00:00,"ad0750a,d7f55d9,HEAD",c048ab6483d37c33a06668963b725800c898a7f749c3a6086dfe4087c73c29af,765e053cd24611e5,set_aside,search_link_unconfirmed.csv,8c41b9f9fa9c54ed2f7ec113ccc69460,4234792801,10.1126/science.150.3704.1749.b,1,10.1126/science.149.3684.656,Transfer of a Response to Naive Rats by Injection of Ribonucleic Acid Extracted from Trained Rats,llm_references,,
2026-09-24T15:22:47+00:00,"ad0750a,d7f55d9,HEAD",c048ab6483d37c33a06668963b725800c898a7f749c3a6086dfe4087c73c29af,765e053cd24611e5,set_aside,target_pending.csv,8caa14ee3a31082743845e69282f4d28,2799762029,10.1042/bsr20171688,1,10.1016/j.jhep.2013.07.021,Common genetic variants regulating ADD3 gene expression alter biliary atresia risk,llm_references,,
2026-09-24T15:22:47+00:00,"ad0750a,d7f55d9,HEAD",c048ab6483d37c33a06668963b725800c898a7f749c3a6086dfe4087c73c29af,765e053cd24611e5,set_aside,prospective_registration.csv,8cd739907b5237c24dc761eb7de0a82b,7010793513,,1,10.1037/0022-3514.90.4.543,What do i think you're doing? Action identification and mind attribution.,llm_title_search,,
2026-09-24T15:22:47+00:00,"ad0750a,d7f55d9,HEAD",c048ab6483d37c33a06668963b725800c898a7f749c3a6086dfe4087c73c29af,765e053cd24611e5,superseded,,8cfb5600158808b3f94c188db2813fb1,2952989629,10.5334/joc.64,1,10.1037/0278-7393.33.6.1050,Disruption of short-term memory by changing and deviant sounds: Support for a duplex-mechanism account of auditory distraction.,llm_references,45415ba13821985ad06262fa109cd9bb|990b870e2014031aa81ea56bdf74752d,10.1080/14640749208401304|10.1037/0278-7393.31.4.736
2026-09-24T15:22:47+00:00,"ad0750a,d7f55d9,HEAD",c048ab6483d37c33a06668963b725800c898a7f749c3a6086dfe4087c73c29af,765e053cd24611e5,set_aside,target_pending.csv,8d65683e60b1f2637b6f656d60f127fb,1978493004,10.1002/ajmg.10645,1,10.1002/ana.69,Genome scan of idiopathic generalized epilepsy: Evidence for major susceptibility gene and modifying genes influencing the seizure type,llm_references,,
2026-09-24T15:22:47+00:00,"ad0750a,d7f55d9,HEAD",c048ab6483d37c33a06668963b725800c898a7f749c3a6086dfe4087c73c29af,765e053cd24611e5,set_aside,prospective_registration.csv,8d6f3e11ed9eb39135bac0bc005e98c2,7061197222,,1,10.1177/0261927x01020004004,Name Your Favorite Musician,llm_title_search,,
2026-09-24T15:22:47+00:00,"ad0750a,d7f55d9,HEAD",c048ab6483d37c33a06668963b725800c898a7f749c3a6086dfe4087c73c29af,765e053cd24611e5,superseded,,8d754911e457abd7ef04970738e64e40,6887677297,10.17605/osf.io/eqy76,5,10.1007/s00127-006-0060-4,Childhood victimisation and developmental expression of non-clinical delusional ideation and hallucinatory experiences,llm_author_year_search,facb669d83ae40d9579b988fd28ac7ed,10.1080/13546805.2010.530472
2026-09-24T15:22:47+00:00,"ad0750a,d7f55d9,HEAD",c048ab6483d37c33a06668963b725800c898a7f749c3a6086dfe4087c73c29af,765e053cd24611e5,set_aside,prospective_registration.csv,8dc5d101bb8a4ca6d3c411724804cce2,6962928548,10.17605/osf.io/qdn2m,1,10.1023/a:1019923923537,The preference for indirect harm,llm_title_search,,
2026-09-24T15:22:47+00:00,"ad0750a,d7f55d9,HEAD",c048ab6483d37c33a06668963b725800c898a7f749c3a6086dfe4087c73c29af,765e053cd24611e5,set_aside,target_pending.csv,8df6703ddab77d355c8cca9b254bb577,6906657401,10.17605/osf.io/e47jh,1,10.1002/bdm.447,The lure of choice,llm_title_search,,
2026-09-24T15:22:47+00:00,"ad0750a,d7f55d9,HEAD",c048ab6483d37c33a06668963b725800c898a7f749c3a6086dfe4087c73c29af,765e053cd24611e5,set_aside,prospective_registration.csv,8dfa141713c2e458f947d530dbd49d7f,6887719539,10.17605/osf.io/t4equ,1,10.1016/j.jesp.2015.08.003,When self-perceptions of expertise increase closed-minded cognition: The earned dogmatism effect,llm_author_year_search,,
2026-09-24T15:22:47+00:00,"ad0750a,d7f55d9,HEAD",c048ab6483d37c33a06668963b725800c898a7f749c3a6086dfe4087c73c29af,765e053cd24611e5,superseded,,8e7eb31de0ceae06b5cfe689ee53fb1e,7071382105,,2,10.1101/193201,"Electrophysiological correlates of semantic dissimilarity reflect the comprehension of natural, narrative speech",llm_title_search,662b90e4887d9fda8b0eea2269573449,10.1016/j.cub.2018.01.080
2026-09-24T15:22:47+00:00,"ad0750a,d7f55d9,HEAD",c048ab6483d37c33a06668963b725800c898a7f749c3a6086dfe4087c73c29af,765e053cd24611e5,set_aside,target_pending.csv,8ec18e6729d4ca1763e9390bc450e7bf,4210325795,10.1177/02698811211058933,1,10.1177/0269881117735685,The relationships of classic psychedelic use with criminal behavior in the United States adult population,llm_references,,
2026-09-24T15:22:47+00:00,"ad0750a,d7f55d9,HEAD",c048ab6483d37c33a06668963b725800c898a7f749c3a6086dfe4087c73c29af,765e053cd24611e5,set_aside,prospective_registration.csv,8edc92c536405478d0a9d82341828726,6962535975,10.17605/osf.io/7dqsr,1,10.1002/hbm.25162,Spatiotemporal complexity patterns of resting‐state bioelectrical activity explain fluid intelligence: Sex matters,llm_author_year_search,,
2026-09-24T15:22:47+00:00,"ad0750a,d7f55d9,HEAD",c048ab6483d37c33a06668963b725800c898a7f749c3a6086dfe4087c73c29af,765e053cd24611e5,set_aside,not_a_replication.csv,8f0aeb139604937e41764667f7a02156,6925269232,10.17605/osf.io/rwdn6,1,10.1037/a0037207,Selfish or selfless? On the signal value of emotion in altruistic behavior.,llm_title_search,,
2026-09-24T15:22:47+00:00,"ad0750a,d7f55d9,HEAD",c048ab6483d37c33a06668963b725800c898a7f749c3a6086dfe4087c73c29af,765e053cd24611e5,set_aside,prospective_registration.csv,8f0b4247cf71b4f07dfb8dc18b532a36,4402555086,10.1136/bmjopen-2023-081355,1,10.1093/geroni/igaa023,Dementia as fixed or malleable: development and validation of the dementia mindset scale,llm_title_search,,
2026-09-24T15:22:47+00:00,"ad0750a,d7f55d9,HEAD",c048ab6483d37c33a06668963b725800c898a7f749c3a6086dfe4087c73c29af,765e053cd24611e5,set_aside,prospective_registration.csv,8fd73882f414d5b06ec9e63e17ee8e11,6906532565,10.17605/osf.io/4j5cr,1,10.1017/s0272263197001010,"ACCENT, INTELLIGIBILITY, AND COMPREHENSIBILITY",llm_title_search,,
2026-09-24T15:22:47+00:00,"ad0750a,d7f55d9,HEAD",c048ab6483d37c33a06668963b725800c898a7f749c3a6086dfe4087c73c29af,765e053cd24611e5,set_aside,prospective_registration.csv,8fde8b7e9f676468d875220dcdb71a5f,6887762039,10.17605/osf.io/s26kq,1,10.1016/j.bandc.2020.105670,More mental rotation time does not imply more mental effort: Pupillary diameters do not change with angular distance,llm_title_search,,
2026-09-24T15:22:47+00:00,"ad0750a,d7f55d9,HEAD",c048ab6483d37c33a06668963b725800c898a7f749c3a6086dfe4087c73c29af,765e053cd24611e5,set_aside,search_link_unconfirmed.csv|unidentified_original.csv,908396728af0c265b808d2297c1c8bae,4409361717,10.1609/aaai.v39i25.34818,11,10.1109/tpami.2015.2456899,Classification with noisy labels by importance reweighting,llm_title_search,,
2026-09-24T15:22:47+00:00,"ad0750a,d7f55d9,HEAD",c048ab6483d37c33a06668963b725800c898a7f749c3a6086dfe4087c73c29af,765e053cd24611e5,set_aside,prospective_registration.csv,908c1ca2de1d56b807a8cb28e1df1dc5,7111434629,,1,10.1027/1864-9335/a000249,The Effects of Multiple Stigmas on Discrimination in the German 					Housing Market,llm_title_search,,
2026-09-24T15:22:47+00:00,"ad0750a,d7f55d9,HEAD",c048ab6483d37c33a06668963b725800c898a7f749c3a6086dfe4087c73c29af,765e053cd24611e5,set_aside,prospective_registration.csv,90a2f3c8062941adde5df01fcf32092c,6943595167,10.17605/osf.io/4cpk3,1,10.1037/0022-3514.53.2.298,Pluralistic ignorance: When similarity is interpreted as dissimilarity.,llm_author_year_search,,
2026-09-24T15:22:47+00:00,"ad0750a,d7f55d9,HEAD",c048ab6483d37c33a06668963b725800c898a7f749c3a6086dfe4087c73c29af,765e053cd24611e5,superseded,,90b3157051a33ca6959677e665b02d6d,6924832148,10.17605/osf.io/47ycp,1,10.1177/0956797615573516,You Call It “Self-Exuberance”; I Call It “Bragging”,llm_title_search,67d221a3046d3d1ceba5b872d2343bea,10.2139/ssrn.2502012
2026-09-24T15:22:47+00:00,"ad0750a,d7f55d9,HEAD",c048ab6483d37c33a06668963b725800c898a7f749c3a6086dfe4087c73c29af,765e053cd24611e5,set_aside,unidentified_original.csv,90f2c3624033097d827ff84b6539266b,7162801694,10.5753/cibse.2026.42437,1,10.5753/cibse.2025.35291,Evaluación de la calidad de historias de usuario usando modelos de lenguaje de gran tamaño: un estudio en la industria,llm_references,,
2026-09-24T15:22:47+00:00,"ad0750a,d7f55d9,HEAD",c048ab6483d37c33a06668963b725800c898a7f749c3a6086dfe4087c73c29af,765e053cd24611e5,set_aside,target_pending.csv,91d5e88d3449a4371863aafde41dd685,4394788565,10.31857/s0016675823090060,1,10.1038/s41588-018-0152-6,"Genome-wide association meta-analysis in 269,867 individuals identifies new genetic and functional links to intelligence",llm_references,,
2026-09-24T15:22:47+00:00,"ad0750a,d7f55d9,HEAD",c048ab6483d37c33a06668963b725800c898a7f749c3a6086dfe4087c73c29af,765e053cd24611e5,set_aside,target_pending.csv,9242731ce5814491dd15360f3cee980e,2327425149,10.1007/bf01067033,1,10.1007/bf01040619,Effects of expert psychological advice on human performance in judging the validity of eyewitness testimony.,llm_references,,
2026-09-24T15:22:47+00:00,"ad0750a,d7f55d9,HEAD",c048ab6483d37c33a06668963b725800c898a7f749c3a6086dfe4087c73c29af,765e053cd24611e5,superseded,,9261ecfe3de933001cc6047b37d3fae0,3114714162,10.1371/journal.pone.0244189,3,10.1111/j.1601-183x.2007.00341.x,Individual differences in allocation of funds in the dictator game associated with length of the arginine vasopressin 1a receptor RS3 promoter region and correlation between RS3 length and hippocampal mRNA,llm_references,7757f654b9ac0952f1a1a43ed240e449,10.1037/a0032877
2026-09-24T15:22:47+00:00,"ad0750a,d7f55d9,HEAD",c048ab6483d37c33a06668963b725800c898a7f749c3a6086dfe4087c73c29af,765e053cd24611e5,set_aside,prospective_registration.csv,92b17f7b2a7bdc73a56b18de6548f323,6998788882,,1,10.1111/ajpy.12248,Scholarly productivity and citation impact of Australian academic psychologists,llm_author_year_search,,
2026-09-24T15:22:47+00:00,"ad0750a,d7f55d9,HEAD",c048ab6483d37c33a06668963b725800c898a7f749c3a6086dfe4087c73c29af,765e053cd24611e5,set_aside,prospective_registration.csv,93553975299f8927bdabbd073df665d1,6962838379,10.17605/osf.io/9k4wj,1,10.31234/osf.io/5hs7j,Accuracy of self-reported gambling frequency and outcomes: Comparisons with account data,llm_author_year_search,,
2026-09-24T15:22:47+00:00,"ad0750a,d7f55d9,HEAD",c048ab6483d37c33a06668963b725800c898a7f749c3a6086dfe4087c73c29af,765e053cd24611e5,set_aside,prospective_registration.csv,94b6d2414c0d781b48acfef494286bda,4282828114,10.31234/osf.io/m49y3,1,10.1177/0956797611402513,Are we more moral than we think,llm_title_search,,
2026-09-24T15:22:47+00:00,"ad0750a,d7f55d9,HEAD",c048ab6483d37c33a06668963b725800c898a7f749c3a6086dfe4087c73c29af,765e053cd24611e5,superseded,,955221c925a6125d15e2b3d9209072f8,4366412447,10.1007/s10763-023-10368-9,1,10.1080/02602938.2014.961124,Students’ views of oral performance assessment in mathematics: straddling the ‘assessment of’ and ‘assessment for’ learning divide,llm_references,7e0d9f3a205837c073b475d0e1f70b91,10.1007/s10649-020-09937-4
2026-09-24T15:22:47+00:00,"ad0750a,d7f55d9,HEAD",c048ab6483d37c33a06668963b725800c898a7f749c3a6086dfe4087c73c29af,765e053cd24611e5,set_aside,target_pending.csv,95d6998ac8a381aeb133283b027ffa62,6906456462,10.17605/osf.io/4yafc,1,10.31234/osf.io/rtqnx,A conditional judgment procedure for probing evaluative conditioning effects in the absence of feelings of remembering,llm_author_year_search,,
2026-09-24T15:22:47+00:00,"ad0750a,d7f55d9,HEAD",c048ab6483d37c33a06668963b725800c898a7f749c3a6086dfe4087c73c29af,765e053cd24611e5,set_aside,prospective_registration.csv,9693ce5fdcbe227f7f6a486b0c02edb5,6925235944,10.17605/osf.io/c2xur,1,10.1037/ebs0000028,Germs and the out-group: Chronic and situational disease concerns affect intergroup categorization,llm_title_search,,
2026-09-24T15:22:47+00:00,"ad0750a,d7f55d9,HEAD",c048ab6483d37c33a06668963b725800c898a7f749c3a6086dfe4087c73c29af,765e053cd24611e5,set_aside,prospective_registration.csv,96d43b94ffbcbf7ffed15f3e2d6d875f,7052281027,,1,10.1037/a0037454,Determinants of congruency sequence effects without  learning  and  memory  confounds,llm_title_search,,
2026-09-24T15:22:47+00:00,"ad0750a,d7f55d9,HEAD",c048ab6483d37c33a06668963b725800c898a7f749c3a6086dfe4087c73c29af,765e053cd24611e5,set_aside,target_pending.csv,970d8d14c17ccb7940381f97c0e5990b,2130126045,10.1081/ada-120037389,1,10.1037/0022-006x.63.1.133,"Psychiatric comorbidity, health status, and functional impairment associated with alcohol abuse and dependence in primary care patients: Findings of the PRIME MD-1000 study.",llm_references,,
2026-09-24T15:22:47+00:00,"ad0750a,d7f55d9,HEAD",c048ab6483d37c33a06668963b725800c898a7f749c3a6086dfe4087c73c29af,765e053cd24611e5,superseded,,9776316c7a47563ad191c90996e7b882,2080211902,10.1371/journal.pone.0057410,1,10.3758/bf03200862,"Comparing models of rule-based classification learning: A replication and extension of Shepard, Hovland, and Jenkins (1961)",llm_title_search,0e8f745fc7f559bf99e4e6e43e53272b|a6942822b0beba865f295cdaa7482333|e2e8822124a9a646ff7e4ff2fd53c91a|116e7b3677a596df765b7419ea58f0ff|eead00ec3e84a90f5fb60a650ab29a27,10.1037/h0054651|10.3758/bf03203267|10.1037/h0028843|10.3758/bf03196307|10.1037/h0093825
2026-09-24T15:22:47+00:00,"ad0750a,d7f55d9,HEAD",c048ab6483d37c33a06668963b725800c898a7f749c3a6086dfe4087c73c29af,765e053cd24611e5,set_aside,prospective_registration.csv,97cd748896d15d99728d711954330311,7126568007,,1,10.5334/joc.77,Task difficulty modulates the disrupting effects of oral respiration on visual search performance,llm_title_search,,
2026-09-24T15:22:47+00:00,"ad0750a,d7f55d9,HEAD",c048ab6483d37c33a06668963b725800c898a7f749c3a6086dfe4087c73c29af,765e053cd24611e5,set_aside,prospective_registration.csv,983a649d11601daa6a34d6cc05a6ec3f,6943818414,10.17605/osf.io/rpvde,1,10.1523/jneurosci.0411-11.2011,Tagging the neuronal entrainment to beat and meter,llm_title_search,,
2026-09-24T15:22:47+00:00,"ad0750a,d7f55d9,HEAD",c048ab6483d37c33a06668963b725800c898a7f749c3a6086dfe4087c73c29af,765e053cd24611e5,set_aside,prospective_registration.csv,98ae8b98c980620bda5a6b2082e97af8,6943860547,10.17605/osf.io/ztrne,1,10.1007/978-3-319-56294-0_35,Measuring Grit Among First-Generation College Students: A Psychometric Analysis,llm_author_year_search,,
2026-09-24T15:22:47+00:00,"ad0750a,d7f55d9,HEAD",c048ab6483d37c33a06668963b725800c898a7f749c3a6086dfe4087c73c29af,765e053cd24611e5,set_aside,target_pending.csv,98b817eced972dd6b1b80b3e8dd2eec3,1780106974,10.1037/bne0000055,1,10.1016/j.neuropsychologia.2012.12.014,A task to assess behavioral pattern separation (BPS) in humans: Data from healthy aging and mild cognitive impairment,llm_references,,
2026-09-24T15:22:47+00:00,"ad0750a,d7f55d9,HEAD",c048ab6483d37c33a06668963b725800c898a7f749c3a6086dfe4087c73c29af,765e053cd24611e5,set_aside,target_pending.csv,9923073eed019114f07fb4920ee14525,1516369071,10.1002/pits.21750,1,10.1016/j.jsp.2011.04.006,An investigation of the partial-assignment completion effect on students' assignment choice behavior,llm_references,,
2026-09-24T15:22:47+00:00,"ad0750a,d7f55d9,HEAD",c048ab6483d37c33a06668963b725800c898a7f749c3a6086dfe4087c73c29af,765e053cd24611e5,set_aside,target_pending.csv,995a44ea42bd8b2398c6f8af04e6807a,2045167314,10.1002/ajmg.b.30056,1,10.1086/342288,The Brain-Derived Neurotrophic Factor Gene Confers Susceptibility to Bipolar Disorder: Evidence from a Family-Based Association Study,llm_references,,
2026-09-24T15:22:47+00:00,"ad0750a,d7f55d9,HEAD",c048ab6483d37c33a06668963b725800c898a7f749c3a6086dfe4087c73c29af,765e053cd24611e5,set_aside,prospective_registration.csv,99a4c9c565461a6ea685e32b5b745da4,6906318641,10.17605/osf.io/db5zf,1,10.1016/0030-5073(76)90005-2,Knee-deep in the big muddy: A study of escalating commitment to a  chosen  course  of  action,llm_title_search,,
2026-09-24T15:22:47+00:00,"ad0750a,d7f55d9,HEAD",c048ab6483d37c33a06668963b725800c898a7f749c3a6086dfe4087c73c29af,765e053cd24611e5,not_admitted,c048ab6483d37c33a06668963b725800c898a7f749c3a6086dfe4087c73c29af,9a913c31cb09e8e12f47d532c7c5953c,7042867417,,1,10.3758/pbr.17.5.644,Subtle linguistic cues influence perceived blame and financial liability,llm_title_search,,
2026-09-24T15:22:47+00:00,"ad0750a,d7f55d9,HEAD",c048ab6483d37c33a06668963b725800c898a7f749c3a6086dfe4087c73c29af,765e053cd24611e5,set_aside,target_pending.csv,9b1406f7d6de3a76926d08fde8977c86,2149160772,10.1098/rspb.2009.1765,1,10.1038/35019148,Five plus two equals yellow,llm_references,,
2026-09-24T15:22:47+00:00,"ad0750a,d7f55d9,HEAD",c048ab6483d37c33a06668963b725800c898a7f749c3a6086dfe4087c73c29af,765e053cd24611e5,set_aside,target_pending.csv,9b434ee21fa3982d3e5ea794917b56db,4307431860,10.1177/17470218221137007,1,10.1037/xhp0000415,"Neighing, barking, and drumming horses—object related sounds help and hinder picture naming.",llm_references,,
2026-09-24T15:22:47+00:00,"ad0750a,d7f55d9,HEAD",c048ab6483d37c33a06668963b725800c898a7f749c3a6086dfe4087c73c29af,765e053cd24611e5,set_aside,prospective_registration.csv,9cb3a7a54c8aa80f23fdd630a9f0740d,6925108725,10.17605/osf.io/z8vd9,1,10.1016/j.jesp.2015.08.003,When self-perceptions of expertise increase closed-minded cognition: The earned dogmatism effect,llm_author_year_search,,
2026-09-24T15:22:47+00:00,"ad0750a,d7f55d9,HEAD",c048ab6483d37c33a06668963b725800c898a7f749c3a6086dfe4087c73c29af,765e053cd24611e5,superseded,,9d9e9c65571e9969c03a113bec29a94c,1536696946,10.1111/ijsa.12095,2,10.1097/acm.0b013e3181b17e55,The Devil is in the Third Year: A Longitudinal Study of Erosion of Empathy in Medical School,llm_references,a7fb26981bc653d78578aa890577ef38,10.1080/08959285.2014.929692
2026-09-24T15:22:47+00:00,"ad0750a,d7f55d9,HEAD",c048ab6483d37c33a06668963b725800c898a7f749c3a6086dfe4087c73c29af,765e053cd24611e5,superseded,,9daa6f309476eafd6e71445a63f751ef,4416352361,10.1080/20008066.2025.2586981,1,10.1097/00005053-198612000-00004,"Development, Reliability, and Validity of a Dissociation Scale",llm_references,bd54fc6793184cfa54a81ac942a88ecf|cb7c8bc63cfb4f6f241cfcd3cd75ee08,10.1080/15299732.2019.1572045|10.1080/15299732.2024.2407799
2026-09-24T15:22:47+00:00,"ad0750a,d7f55d9,HEAD",c048ab6483d37c33a06668963b725800c898a7f749c3a6086dfe4087c73c29af,765e053cd24611e5,set_aside,target_pending.csv,9ddca41330acb4aed4a99aeee321e60f,2058642628,10.1093/pan/10.2.210,1,10.2307/2991769,Heterogeneity and Representation: The Senate and Free Trade,llm_references,,
2026-09-24T15:22:47+00:00,"ad0750a,d7f55d9,HEAD",c048ab6483d37c33a06668963b725800c898a7f749c3a6086dfe4087c73c29af,765e053cd24611e5,set_aside,target_pending.csv,9ddf5b8a569717521bcd2ae0ed25b885,2618368139,10.13182/fst90-a29305,3,10.1016/0022-0728(89)80141-x,Electrochemically induced nuclear fusion of deuterium,llm_references,,
2026-09-24T15:22:47+00:00,"ad0750a,d7f55d9,HEAD",c048ab6483d37c33a06668963b725800c898a7f749c3a6086dfe4087c73c29af,765e053cd24611e5,set_aside,search_link_unconfirmed.csv,9e46fc39cc4c2a15a23f8eac2ddebfaf,2795078589,10.1177/1091142118765786,1,10.1016/j.jpubeco.2008.04.009,"Openness, country size, and government size: Additional evidence from a large cross-country panel",llm_references,,
2026-09-24T15:22:47+00:00,"ad0750a,d7f55d9,HEAD",c048ab6483d37c33a06668963b725800c898a7f749c3a6086dfe4087c73c29af,765e053cd24611e5,set_aside,target_pending.csv,9ea365bb388320de0a36efda332c1d5f,2022757614,10.3109/14992027.2012.705900,4,10.1093/hmg/8.8.1425,High Prevalence of Symptoms of Meniere's Disease in three Families With a Mutation in the COCH Gene,llm_references,,
2026-09-24T15:22:47+00:00,"ad0750a,d7f55d9,HEAD",c048ab6483d37c33a06668963b725800c898a7f749c3a6086dfe4087c73c29af,765e053cd24611e5,set_aside,prospective_registration.csv,9f397c98945b7b82666039b3b361eb2f,6963008242,10.17605/osf.io/96aw7,1,10.1002/ejsp.2420170402,Affective consequences of mere ownership: The name letter effect in twelve European languages,llm_title_search,,
