work_id,doi,population,pool_year,pool_title,known_twin,registry_agency,registry_type,registry_title,registry_years,title_sim,year_gap,n_pool_siblings,sibling_matches_registry,verdict,twin_class
2999209059,10.1371/journal.pone.0226237,admitted_c048|extracted,2020.0,Preventing HIV and HSV-2 through knowledge and attitudes: A replication study of a multi-component community-based intervention in Zimbabwe,False,crossref,journal-article,Preventing HIV and HSV-2 through knowledge and attitudes: A replication study of a multi-component community-based intervention in Zimbabwe,published-online=2020;published=2020;issued=2020;created=2020,1.0,0.0,0.0,False,match,
3000703345,10.1371/journal.pone.0239817,admitted_c048|extracted,2020.0,Dispositional cognitive effort investment and behavioral demand avoidance: Are they related?,False,crossref,journal-article,Dispositional cognitive effort investment and behavioral demand avoidance: Are they related?,published-online=2020;published=2020;issued=2020;created=2020,1.0,0.0,0.0,False,match,
3000934116,10.17605/osf.io/x6cq9,admitted_c048|extracted,2019.0,Misprediction of affective outcomes due to different evaluation modes: Replication and extension of two distinction bias experiments by Hsee and Zhang (2004),False,content_negotiation,article-journal,Misprediction of affective outcomes due to different evaluation modes: Replication and extension of two distinction bias experiments by Hsee and Zhang (2004),issued=2022,1.0,3.0,0.0,False,match,
3001093689,10.37358/rc.19.5.7172,admitted_c048|set_aside:target_pending.csv,2019.0,Conceptual Replication of Canine Serum Oxytocin Increase Following a Positive Dog-human Interaction,False,crossref,journal-article,Conceptual Replication of Canine Serum Oxytocin Increase Following a Positive Dog-human Interaction,published-online=2019;published=2019;issued=2019;created=2020,1.0,0.0,0.0,False,match,
3001140703,10.1002/jeab.576,admitted_c048|set_aside:target_pending.csv,2020.0,Renewal and resurgence phenomena generalize to Amazon's Mechanical Turk,False,crossref,journal-article,Renewal and resurgence phenomena generalize to Amazon's Mechanical Turk,published-print=2020;published-online=2020;published=2020;issued=2020;created=2020,1.0,0.0,0.0,False,match,
3001271875,10.1177/0956797619896273,admitted_c048,2020.0,Two Preregistered Direct Replications of “Objects Don’t Object: Evidence That Self-Objectification Disrupts Women’s Social Activism”,False,crossref,journal-article,Two Preregistered Direct Replications of “Objects Don’t Object: Evidence That Self-Objectification Disrupts Women’s Social Activism”,published-print=2020;published-online=2020;published=2020;issued=2020;created=2020,1.0,0.0,0.0,False,match,
3001388718,10.1038/s41598-020-57934-7,admitted_c048|extracted,2020.0,Effects of verbal instructions and physical threat removal prior to extinction training on the return of conditioned fear,False,crossref,journal-article,Effects of verbal instructions and physical threat removal prior to extinction training on the return of conditioned fear,published-online=2020;published=2020;issued=2020;created=2020,1.0,0.0,0.0,False,match,
3001743556,10.1177/0956797619896270,admitted_c048|extracted,2020.0,"Same Data Set, Different Conclusions: Preschool Delay of Gratification Predicts Later Behavioral Outcomes in a Preregistered Study",False,crossref,journal-article,"Same Data Set, Different Conclusions: Preschool Delay of Gratification Predicts Later Behavioral Outcomes in a Preregistered Study",published-print=2020;published-online=2020;published=2020;issued=2020;created=2020,1.0,0.0,0.0,False,match,
3002104698,10.1038/s41598-020-57613-7,admitted_c048|extracted,2020.0,How odor cues help to optimize learning during sleep in a real life-setting,False,crossref,journal-article,How odor cues help to optimize learning during sleep in a real life-setting,published-online=2020;published=2020;issued=2020;created=2020,1.0,0.0,0.0,False,match,
3002853564,10.22215/etd/2019-13745,admitted_c048|set_aside:unidentified_original.csv,2019.0,Do Evaluative Attitudes Towards Violence Influence Violent Behaviour? A Replication and Extension,False,crossref,dissertation,Do Evaluative Attitudes Towards Violence Influence Violent Behaviour? A Replication and Extension,created=2019,1.0,0.0,0.0,False,match,
3002970352,10.1002/jaba.679,admitted_c048|set_aside:target_pending.csv,2020.0,Preference for leisure items over edible items in individuals with dementia: A replication,False,crossref,journal-article,Preference for leisure items over edible items in individuals with dementia: A replication,published-print=2020;published-online=2020;published=2020;issued=2020;created=2020,1.0,0.0,0.0,False,match,
3003442733,10.1371/journal.pone.0227629,admitted_c048|extracted|set_aside:search_link_unconfirmed.csv,2020.0,"Conducting online virtual environment experiments with uncompensated, unsupervised samples",False,crossref,journal-article,"Conducting online virtual environment experiments with uncompensated, unsupervised samples",published-online=2020;published=2020;issued=2020;created=2020,1.0,0.0,0.0,False,match,
3004044579,10.33549/physiolres.933580,admitted_c048|set_aside:target_pending.csv,2017.0,Polygenic Hypercholesterolemia: Examples of GWAS Results and Their Replication in the Czech-Slavonic Population,False,crossref,journal-article,Polygenic Hypercholesterolemia: Examples of GWAS Results and Their Replication in the Czech-Slavonic Population,published-print=2017;published-online=2017;published=2017;issued=2017;created=2020,1.0,0.0,0.0,False,match,
3004066457,10.1080/20008198.2019.1705599,admitted_c048,2020.0,"Sleep, trauma, fantasy and cognition in dissociative identity disorder, post-traumatic stress disorder and healthy controls: a replication and extension study",False,crossref,journal-article,"Sleep, trauma, fantasy and cognition in dissociative identity disorder, post-traumatic stress disorder and healthy controls: a replication and extension study",published-print=2020;published-online=2020;published=2020;issued=2020;created=2020,1.0,0.0,0.0,False,match,
3004106820,10.1080/10510974.2020.1720260,admitted_c048|extracted,2020.0,College Student Perceptions of Frequency and Effectiveness of Use of Relevance Strategies: A Replication and Extension,False,crossref,journal-article,College Student Perceptions of Frequency and Effectiveness of Use of Relevance Strategies: A Replication and Extension,published-print=2020;published-online=2020;published=2020;issued=2020;created=2020,1.0,0.0,0.0,False,match,
3004204966,10.17605/osf.io/ve9bg,admitted_c048|extracted,2018.0,Accentuation and compatibility: Replication and extensions of Shafir (1993) to rethink Choosing versus Rejecting paradigms,False,content_negotiation,article-journal,Accentuation and compatibility: Replication and extensions of Shafir (1993) to rethink Choosing versus Rejecting paradigms,issued=2022,1.0,4.0,0.0,False,match,
3004314842,10.1080/02699931.2020.1719982,admitted_c048|set_aside:target_pending.csv,2020.0,Memory and preparedness in evaluative conditioning in a smell-taste paradigm. A registered report,False,crossref,journal-article,Memory and preparedness in evaluative conditioning in a smell-taste paradigm. A registered report,published-print=2020;published-online=2020;published=2020;issued=2020;created=2020,1.0,0.0,0.0,False,match,
3004435371,10.1177/0963662520902383,admitted_c048,2020.0,Replication crisis = trust crisis? The effect of successful vs failed replications on laypeople’s trust in researchers and research,False,crossref,journal-article,Replication crisis = trust crisis? The effect of successful vs failed replications on laypeople’s trust in researchers and research,published-print=2020;published-online=2020;published=2020;issued=2020;created=2020,1.0,0.0,0.0,False,match,
3004440083,10.3758/s13414-020-01982-8,admitted_c048|set_aside:target_pending.csv,2020.0,Loads of unconscious processing: The role of perceptual load in processing unattended stimuli during inattentional blindness,False,crossref,journal-article,Loads of unconscious processing: The role of perceptual load in processing unattended stimuli during inattentional blindness,published-print=2020;published-online=2020;published=2020;issued=2020;created=2020,1.0,0.0,0.0,False,match,
3004548587,10.5014/ajot.2020.035014,admitted_c048|set_aside:target_pending.csv,2020.0,Fine Motor Activities in Elementary School Children: A Replication Study,False,crossref,journal-article,Fine Motor Activities in Elementary School Children: A Replication Study,published-print=2020;published-online=2020;published=2020;issued=2020;created=2020,1.0,0.0,0.0,False,match,
3004834111,10.7557/19.5299,admitted_c048|set_aside:target_pending.csv,2020.0,Replication Studies &amp; Open Science,False,crossref,journal-article,Replication Studies &amp; Open Science,published-online=2020;published=2020;issued=2020;created=2020,1.0,0.0,0.0,False,match,
3004888726,10.1177/0956797620902101,admitted_c048,2020.0,"Replicating Roaches: A Preregistered Direct Replication of Zajonc, Heingartner, and Herman’s (1969) Social-Facilitation Study",False,crossref,journal-article,"Replicating Roaches: A Preregistered Direct Replication of Zajonc, Heingartner, and Herman’s (1969) Social-Facilitation Study",published-print=2020;published-online=2020;published=2020;issued=2020;created=2020,1.0,0.0,0.0,False,match,
3005164277,10.1111/jan.14316,admitted_c048|extracted,2020.0,A bibliometric analysis of articles identified by editors as representing excellence in nursing publication: Replication and extension,False,crossref,journal-article,A bibliometric analysis of articles identified by editors as representing excellence in nursing publication: Replication and extension,published-print=2020;published-online=2020;published=2020;issued=2020;created=2020,1.0,0.0,0.0,False,match,
3005468846,10.17605/osf.io/3j8xn,admitted_c048|extracted,2018.0,"Attitudes, beliefs and readiness to act on climate change: A replication study",False,content_negotiation,article-journal,"Attitudes, beliefs and readiness to act on climate change: A replication study",issued=2018,1.0,0.0,0.0,False,match,
3005578013,10.1093/jn/nxaa020,admitted_c048|extracted,2020.0,The EAT-Lancet Commission's Dietary Composition May Not Prevent Noncommunicable Disease Mortality,False,crossref,journal-article,The EAT-Lancet Commission's Dietary Composition May Not Prevent Noncommunicable Disease Mortality,published-print=2020;published=2020;issued=2020;created=2020,1.0,0.0,0.0,False,match,
3005819849,10.1002/ps.5785,admitted_c048,2020.0,"<i>Wolbachia</i> successfully replicate in a newly established horn fly, <scp> <i>Haematobia irritans</i> </scp> <i>irritans</i> (L.) (Diptera: Muscidae) cell line",False,crossref,journal-article,"<i>Wolbachia</i>
                    successfully replicate in a newly established horn fly,
                    <scp>
                      <i>Haematobia irritans</i>
                    </scp>
                    <i>irritans</i>
                    (L.) (Diptera: Muscidae) cell line",published-print=2020;published-online=2020;published=2020;issued=2020;created=2020,1.0,0.0,0.0,False,match,
3005872819,10.1111/pere.12304,admitted_c048,2020.0,Loneliness and social monitoring: A conceptual replication of Knowles et al.,False,crossref,journal-article,Loneliness and social monitoring: A conceptual replication of Knowles et al.,published-print=2020;published-online=2020;published=2020;issued=2020;created=2020,1.0,0.0,0.0,False,match,
3005892280,10.1037/vio0000282,admitted_c048,2020.0,Correlates of victim-perpetrator overlap in sexual aggression among men and women: A conceptual replication and extension.,False,crossref,journal-article,Correlates of victim-perpetrator overlap in sexual aggression among men and women: A conceptual replication and extension.,published-online=2020;published=2020;issued=2020;created=2020,1.0,0.0,0.0,False,match,
3005970542,10.1371/journal.pone.0220419,admitted_c048,2020.0,Does sleep protect memories against interference? A failure to replicate,False,crossref,journal-article,Does sleep protect memories against interference? A failure to replicate,published-online=2020;published=2020;issued=2020;created=2020,1.0,0.0,0.0,False,match,
3006024574,10.1093/cercor/bhz319,admitted_c048|set_aside:target_pending.csv,2019.0,Minimal Relationship between Local Gyrification and General Cognitive Ability in Humans,False,crossref,journal-article,Minimal Relationship between Local Gyrification and General Cognitive Ability in Humans,published-print=2020;published-online=2020;published=2020;issued=2020;created=2019,1.0,1.0,0.0,False,match,
3006325128,10.1111/jcpp.13229,admitted_c048|extracted,2020.0,"Sex differences in foetal origins of child emotional symptoms: a test of evolutionary hypotheses in a large, general population cohort",False,crossref,journal-article,"Sex differences in foetal origins of child emotional symptoms: a test of evolutionary hypotheses in a large, general population cohort",published-print=2020;published-online=2020;published=2020;issued=2020;created=2020,1.0,0.0,0.0,False,match,
3006326487,10.1126/sciadv.aaz0652,admitted_c048|extracted,2020.0,The limits of human predictions of recidivism,False,crossref,journal-article,The limits of human predictions of recidivism,published-print=2020;published=2020;issued=2020;created=2020,1.0,0.0,0.0,False,match,
3006623460,10.1111/psyp.13546,admitted_c048,2020.0,Intolerance of uncertainty and threat generalization: A replication and extension,False,crossref,journal-article,Intolerance of uncertainty and threat generalization: A replication and extension,published-print=2020;published-online=2020;published=2020;issued=2020;created=2020,1.0,0.0,0.0,False,match,
3006628735,10.1016/j.appet.2020.104628,admitted_c048|set_aside:search_link_unconfirmed.csv,2020.0,"The role of memory ability, depth and mode of recall in the impact of memory on later consumption",False,crossref,journal-article,"The role of memory ability, depth and mode of recall in the impact of memory on later consumption",published-print=2020;published=2020;issued=2020;created=2020,1.0,0.0,0.0,False,match,
3006698285,10.5582/irdr.2020.01013,admitted_c048|extracted,2020.0,Replication study of four keloid-associated polymorphisms in patients of European descent – a single centre study,False,crossref,journal-article,Replication study of four keloid-associated polymorphisms in patients of European descent – a single centre study,published-print=2020;published=2020;issued=2020;created=2020,1.0,0.0,0.0,False,match,
3006986361,10.2134/appliedstatistics.2016.0005.c13,admitted_c048,2018.0,Augmented Designs‐Experimental Designs in Which All Treatments are not Replicated,False,crossref,other,Augmented Designs‐Experimental Designs in Which All Treatments are not Replicated,published-print=2018;published-online=2018;published=2018;issued=2018;created=2020,1.0,0.0,0.0,False,match,
3007030355,10.1371/journal.pone.0229310,admitted_c048,2020.0,"Zen meditation neutralizes emotional evaluation, but not implicit affective processing of words",False,crossref,journal-article,"Zen meditation neutralizes emotional evaluation, but not implicit affective processing of words",published-online=2020;published=2020;issued=2020;created=2020,1.0,0.0,1.0,False,match,
3007345610,10.1177/0748730420901929,admitted_c048|extracted,2020.0,A Computational Error and Restricted Use of Time-series Analyses Underlie the Failure to Replicate <i>period</i> -Dependent Song Rhythms in <i>Drosophila</i>,False,crossref,journal-article,"A Computational Error and Restricted Use of Time-series Analyses Underlie the Failure to Replicate
                    <i>period</i>
                    -Dependent Song Rhythms in
                    <i>Drosophila</i>",published-print=2020;published-online=2020;published=2020;issued=2020;created=2020,1.0,0.0,1.0,False,match,
3007502937,10.1109/tnsre.2020.2974272,admitted_c048|extracted,2020.0,Questionable Classification Accuracy Reported in “Designing a Sum of Squared Correlations Framework for Enhancing SSVEP-Based BCIs”,False,crossref,journal-article,Questionable Classification Accuracy Reported in “Designing a Sum of Squared Correlations Framework for Enhancing SSVEP-Based BCIs”,published-print=2020;published=2020;issued=2020;created=2020,1.0,0.0,0.0,False,match,
3008238711,10.5964/jspp.v8i1.1187,admitted_c048,2020.0,The importance of heterogeneity in large-scale replications,False,crossref,journal-article,The importance of heterogeneity in large-scale replications,published-online=2020;published=2020;issued=2020;created=2020,1.0,0.0,0.0,False,match,
3008252077,10.1002/hbm.24946,admitted_c048|set_aside:target_pending.csv,2020.0,Brain responses to human‐voice processing predict child development and intelligence,False,crossref,journal-article,Brain responses to human‐voice processing predict child development and intelligence,published-print=2020;published-online=2020;published=2020;issued=2020;created=2020,1.0,0.0,0.0,False,match,
3008396653,10.3205/18inhere35,admitted_c048|set_aside:target_pending.csv,2018.0,Executive functions as moderators of the worked example effect on statistical reasoning – A replication study,False,content_negotiation,article-journal,Executive functions as moderators of the worked example effect on statistical reasoning – A replication study,issued=2018,1.0,0.0,0.0,False,match,
3008610752,10.1007/s10899-020-09932-7,admitted_c048,2020.0,"Scratch Card Near-Miss Outcomes Increase the Urge to Gamble, but Do Not Impact Further Gambling Behaviour: A Pre-registered Replication and Extension",False,crossref,journal-article,"Scratch Card Near-Miss Outcomes Increase the Urge to Gamble, but Do Not Impact Further Gambling Behaviour: A Pre-registered Replication and Extension",published-print=2020;published-online=2020;published=2020;issued=2020;created=2020,1.0,0.0,0.0,False,match,
3009330775,10.17605/osf.io/qtvyb,admitted_c048|set_aside:target_pending.csv,2019.0,Motivational priming and positive affect during exercise: A replication study,False,content_negotiation,article-journal,Motivational priming and positive affect during exercise: A replication study,issued=2019,1.0,0.0,0.0,False,match,
3009347134,10.3892/or.2020.7538,admitted_c048,2020.0,Patient‑derived orthotopic xenograft glioma models fail to replicate the magnetic resonance imaging features of the original patient tumor,False,crossref,journal-article,Patient‑derived orthotopic xenograft glioma models fail to replicate the magnetic resonance imaging features of the original patient tumor,published-online=2020;published=2020;issued=2020;created=2020,1.0,0.0,0.0,False,match,
3009352784,10.1177/1534508420909527,admitted_c048|extracted,2020.0,"Structural Validity and Reliability of <i>Social, Academic, and Emotional Behavior Risk Screener–Student Rating Scale</i> Scores: A Replication Study",False,crossref,journal-article,"Structural Validity and Reliability of
                    <i>Social, Academic, and Emotional Behavior Risk Screener–Student Rating Scale</i>
                    Scores: A Replication Study",published-print=2021;published-online=2020;published=2020;issued=2020;created=2020,1.0,0.0,0.0,False,match,
3010110822,10.4324/9780429020438-4,admitted_c048|set_aside:target_pending.csv,2019.0,Causes of Delinquency Revisited: Key Findings From the Fayetteville Replication Study,False,crossref,book-chapter,Causes of Delinquency Revisited: Key Findings From the Fayetteville Replication Study,published-print=2019;published=2019;issued=2019;created=2020,1.0,0.0,0.0,False,match,
3010556927,10.1080/09593330.2020.1740329,admitted_c048,2020.0,Low-fouling biomimetic membranes fabricated by direct replication of self-cleaning natural leaf,False,crossref,journal-article,Low-fouling biomimetic membranes fabricated by direct replication of self-cleaning natural leaf,published-print=2021;published-online=2020;published=2020;issued=2020;created=2020,1.0,0.0,0.0,False,match,
3010694779,10.1093/alcalc/agaa009,admitted_c048,2020.0,Effects of Evaluative Conditioning on Implicit Evaluation of Alcohol and Drinking Behaviors: A Direct Replication,False,crossref,journal-article,Effects of Evaluative Conditioning on Implicit Evaluation of Alcohol and Drinking Behaviors: A Direct Replication,published-print=2020;published-online=2020;published=2020;issued=2020;created=2020,1.0,0.0,0.0,False,match,
3011017170,10.1111/acfi.12631,admitted_c048,2020.0,Busy directors and firm performance: a replication and extension of Hauser (2018),False,crossref,journal-article,Busy directors and firm performance: a replication and extension of Hauser (2018),published-print=2021;published-online=2020;published=2020;issued=2020;created=2020,1.0,0.0,0.0,False,match,
3011370284,10.1371/journal.pone.0242262,admitted_c048|extracted,2020.0,Sexual orientation predicts men’s preferences for sexually dimorphic face-shape characteristics: A replication study,False,crossref,journal-article,Sexual orientation predicts men’s preferences for sexually dimorphic face-shape characteristics: A replication study,published-online=2020;published=2020;issued=2020;created=2020,1.0,0.0,0.0,False,match,
3011421828,10.1177/1747021820915107,admitted_c048|extracted,2020.0,Strategy mediation in working memory training in younger and older adults,False,crossref,journal-article,Strategy mediation in working memory training in younger and older adults,published-print=2020;published-online=2020;published=2020;issued=2020;created=2020,1.0,0.0,0.0,False,match,
3011517946,10.18718/81781.15,admitted_c048|extracted,2019.0,"Semiparametric Value-At-Risk Estimation of Portfolios. A replication study of Dias (Journal of Banking &amp; Finance, 2014)",False,content_negotiation,article-journal,"Semiparametric Value-At-Risk Estimation of Portfolios. A replication study of Dias (Journal of Banking &amp; Finance, 2014)",issued=2019,1.0,0.0,0.0,False,match,
3011678443,10.1177/0146167220904512,admitted_c048|extracted,2020.0,Jealousy as a Function of Rival Characteristics: Two Large Replication Studies and Meta-Analyses Support Gender Differences in Reactions to Rival Attractiveness But Not Dominance,False,crossref,journal-article,Jealousy as a Function of Rival Characteristics: Two Large Replication Studies and Meta-Analyses Support Gender Differences in Reactions to Rival Attractiveness But Not Dominance,published-print=2020;published-online=2020;published=2020;issued=2020;created=2020,1.0,0.0,0.0,False,match,
3011776847,10.1177/0956797620903716,admitted_c048,2020.0,"Does Honesty Require Time? Two Preregistered Direct Replications of Experiment 2 of Shalvi, Eldar, and Bereby-Meyer (2012)",False,crossref,journal-article,"Does Honesty Require Time? Two Preregistered Direct Replications of Experiment 2 of Shalvi, Eldar, and Bereby-Meyer (2012)",published-print=2020;published-online=2020;published=2020;issued=2020;created=2020,1.0,0.0,0.0,False,match,
3011838269,10.1177/0956797620904154,admitted_c048|set_aside:target_pending.csv,2020.0,Sex Differences in Mate Preferences Across 45 Countries: A Large-Scale Replication,False,crossref,journal-article,Sex Differences in Mate Preferences Across 45 Countries: A Large-Scale Replication,published-print=2020;published-online=2020;published=2020;issued=2020;created=2020,1.0,0.0,0.0,False,match,
3011951179,10.1186/s13223-020-0411-9,admitted_c048|set_aside:search_link_unconfirmed.csv,2020.0,Replication study of susceptibility variants associated with allergic rhinitis and allergy in Han Chinese,False,crossref,journal-article,Replication study of susceptibility variants associated with allergic rhinitis and allergy in Han Chinese,published-print=2020;published-online=2020;published=2020;issued=2020;created=2020,1.0,0.0,0.0,False,match,
3012878524,10.17605/osf.io/sufjn,admitted_c048|extracted,2020.0,Risky therefore not beneficial: Replication and extension of Finucane et al. (2000)'s Affect Heuristic experiment,False,content_negotiation,article-journal,Risky therefore not beneficial: Replication and extension of Finucane et al. (2000)'s Affect Heuristic experiment,issued=2021,1.0,1.0,0.0,False,match,
3012982346,10.1177/0018720820909287,admitted_c048,2020.0,Restoring Attentional Resources With Nature: A Replication Study of Berto’s (2005) Paradigm Including Commentary From Dr. Rita Berto,False,crossref,journal-article,Restoring Attentional Resources With Nature: A Replication Study of Berto’s (2005) Paradigm Including Commentary From Dr. Rita Berto,published-print=2021;published-online=2020;published=2020;issued=2020;created=2020,1.0,0.0,0.0,False,match,
3013189263,10.1177/0956797620904045,admitted_c048,2020.0,Disentangling the Roles of Cue Visibility and Knowledge in Adjusting Cognitive Control: A Preregistered Direct Replication of the Farooqui and Manly (2015) Study,False,crossref,journal-article,Disentangling the Roles of Cue Visibility and Knowledge in Adjusting Cognitive Control: A Preregistered Direct Replication of the Farooqui and Manly (2015) Study,published-print=2020;published-online=2020;published=2020;issued=2020;created=2020,1.0,0.0,0.0,False,match,
3013249446,10.1108/jbim-07-2019-0320,admitted_c048|extracted,2020.0,Relationship value in business-to-business markets: a replication and extension of Ulaga and Eggert’s (2006) study,False,crossref,journal-article,Relationship value in business-to-business markets: a replication and extension of Ulaga and Eggert’s (2006) study,published-print=2020;published-online=2020;published=2020;issued=2020;created=2020,1.0,0.0,0.0,False,match,
3013435517,10.1186/s12916-020-01518-9,admitted_c048|extracted,2020.0,"Non-confirming replication of “Performance of InSilicoVA for assigning causes of death to verbal autopsies: multisite validation study using clinical diagnostic gold standards,” by Flaxman et al.",False,crossref,journal-article,"Non-confirming replication of “Performance of InSilicoVA for assigning causes of death to verbal autopsies: multisite validation study using clinical diagnostic gold standards,” by Flaxman et al.",published-print=2020;published-online=2020;published=2020;issued=2020;created=2020,1.0,0.0,0.0,False,match,
3013516580,10.17605/osf.io/3df5s,admitted_c048|extracted,2019.0,Agency and self-other asymmetries in perceived bias and shortcomings: Replications of the Bias Blind Spot and extensions linking to free will beliefs [Pronin et al 2002 replication and extension],False,content_negotiation,article-journal,Agency and self-other asymmetries in perceived bias and shortcomings: Replications of the Bias Blind Spot and extensions linking to free will beliefs [Pronin et al 2002 replication and extension],issued=2021,1.0,2.0,0.0,False,match,
3013589618,10.1177/2043808720912583,admitted_c048|extracted,2020.0,Effects of rumination on unwanted intrusive thoughts: A replication and extension,False,crossref,journal-article,Effects of rumination on unwanted intrusive thoughts: A replication and extension,published-print=2020;published-online=2020;published=2020;issued=2020;created=2020,1.0,0.0,0.0,False,match,
3013932248,10.17605/osf.io/g9ztn,admitted_c048|set_aside:target_pending.csv,2020.0,Replication study to estimate the production function for housing,False,content_negotiation,article-journal,Replication study to estimate the production function for housing,issued=2020,1.0,0.0,0.0,False,match,
3014153239,10.1525/collabra.321,admitted_c048,2020.0,The Mirror Effect: A Preregistered Replication,False,crossref,journal-article,The Mirror Effect: A Preregistered Replication,published-print=2020;published-online=2020;published=2020;issued=2020;created=2020,1.0,0.0,0.0,False,match,
3014258524,10.1177/0162643420914614,admitted_c048|set_aside:target_pending.csv,2020.0,A Comparison of Video-Based Interventions to Teach Data Entry to Adults With Intellectual Disabilities: A Replication and Extension,False,crossref,journal-article,A Comparison of Video-Based Interventions to Teach Data Entry to Adults With Intellectual Disabilities: A Replication and Extension,published-print=2021;published-online=2020;published=2020;issued=2020;created=2020,1.0,0.0,0.0,False,match,
3014278856,10.1037/pspa0000191,admitted_c048,2020.0,Does spending money on others promote happiness?: A registered replication report.,False,crossref,journal-article,Does spending money on others promote happiness?: A registered replication report.,published-online=2020;published=2020;issued=2020;created=2020,1.0,0.0,0.0,False,match,
3014282596,10.3390/v12040403,admitted_c048|extracted,2020.0,Genome Analysis and Replication Studies of the African Green Monkey Simian Foamy Virus Serotype 3 Strain FV2014,False,crossref,journal-article,Genome Analysis and Replication Studies of the African Green Monkey Simian Foamy Virus Serotype 3 Strain FV2014,published-online=2020;published=2020;issued=2020;created=2020,1.0,0.0,0.0,False,match,
3014551024,10.3390/ijerph17072439,admitted_c048|set_aside:no_original_found.csv,2020.0,A Replication Study Identified Seven SNPs Associated with Quantitative Traits of Type 2 Diabetes among Chinese Population in A Cross-Sectional Study,False,crossref,journal-article,A Replication Study Identified Seven SNPs Associated with Quantitative Traits of Type 2 Diabetes among Chinese Population in A Cross-Sectional Study,published-online=2020;published=2020;issued=2020;created=2020,1.0,0.0,0.0,False,match,
3014555562,10.1073/pnas.2000311117,admitted_c048|extracted,2020.0,Reply to Côté and Willer: New replication attempts provide no evidence that inequality moderates the effect of income on generosity,False,crossref,journal-article,Reply to Côté and Willer: New replication attempts provide no evidence that inequality moderates the effect of income on generosity,published-print=2020;published-online=2020;published=2020;issued=2020;created=2020,1.0,0.0,0.0,False,match,
3014606971,10.15616/bsl.2020.26.1.42,admitted_c048|extracted,2020.0,Replication Study of Association between Forkhead Box O3 (<i>FOXO3</i>) Polymorphisms and Tuberculosis in Korean Population,False,crossref,journal-article,Replication Study of Association between Forkhead Box O3 (<i>FOXO3</i>) Polymorphisms and Tuberculosis in Korean Population,published-print=2020;published=2020;issued=2020;created=2020,1.0,0.0,0.0,False,match,
3014898655,10.1177/1948550619887702,admitted_c048|extracted,2020.0,A Multilab Replication of the Ego Depletion Effect,False,crossref,journal-article,A Multilab Replication of the Ego Depletion Effect,published-print=2021;published-online=2020;published=2020;issued=2020;created=2020,1.0,0.0,0.0,False,match,
3015332924,10.1037/xap0000270,admitted_c048,2020.0,Trigger warnings and resilience in college students: A preregistered replication and extension.,False,crossref,journal-article,Trigger warnings and resilience in college students: A preregistered replication and extension.,published-online=2020;published=2020;issued=2020;created=2020,1.0,0.0,0.0,False,match,
3015392444,10.1007/s11126-020-09742-5,admitted_c048|extracted,2020.0,"Child Abuse, Spanking and Adult Dating Violence: A Replication Study of Temple et al., 2018",False,crossref,journal-article,"Child Abuse, Spanking and Adult Dating Violence: A Replication Study of Temple et al., 2018",published-print=2020;published-online=2020;published=2020;issued=2020;created=2020,1.0,0.0,0.0,False,match,
3015527450,10.18718/81781.13,admitted_c048|extracted,2019.0,"Meta-analysis and publication bias: How well does the FAT-PET-PEESE procedure work? A replication study of Alinaghi &amp; Reed (Research Synthesis Methods, 2018)",False,content_negotiation,article-journal,"Meta-analysis and publication bias: How well does the FAT-PET-PEESE procedure work? A replication study of Alinaghi &amp; Reed (Research Synthesis Methods, 2018)",issued=2019,1.0,0.0,0.0,False,match,
3015670873,10.18718/81781.11,admitted_c048|extracted,2019.0,"Revisiting the Drivers of Natural Gas Prices. A replication study of Brown &amp; Yücel (The Energy Journal, 2008)",False,content_negotiation,article-journal,"Revisiting the Drivers of Natural Gas Prices. A replication study of Brown &amp; Yücel (The Energy Journal, 2008)",issued=2019,1.0,0.0,0.0,False,match,
3016101845,10.18718/81781.16,admitted_c048|extracted,2020.0,"Not Evidence for Baumol’s Cost Disease. A replication study of Hartwig (Journal of Health Economics, 2008)",False,content_negotiation,article-journal,"Not Evidence for Baumol’s Cost Disease. A replication study of Hartwig (Journal of Health Economics, 2008)",issued=2020,1.0,0.0,0.0,False,match,
3016193649,10.1080/00207144.2020.1749520,admitted_c048|set_aside:target_pending.csv,2020.0,Styles of Experiencing Hypnosis: A Replication and Extension Study,False,crossref,journal-article,Styles of Experiencing Hypnosis: A Replication and Extension Study,published-print=2020;published-online=2020;published=2020;issued=2020;created=2020,1.0,0.0,0.0,False,match,
3016202308,10.3390/su12083069,admitted_c048,2020.0,Quantification of Household Food Waste in Hungary: A Replication Study Using the FUSIONS Methodology,False,crossref,journal-article,Quantification of Household Food Waste in Hungary: A Replication Study Using the FUSIONS Methodology,published-online=2020;published=2020;issued=2020;created=2020,1.0,0.0,0.0,False,match,
3016595687,10.1126/science.368.6488.279-e,admitted_c048|set_aside:target_pending.csv,2020.0,Honesty “nudge” fails to replicate,False,crossref,journal-article,Honesty “nudge” fails to replicate,published-print=2020;published-online=2020;published=2020;issued=2020;created=2020,1.0,0.0,0.0,False,match,
3016766501,10.1371/journal.pone.0231416,admitted_c048|set_aside:no_original_found.csv,2020.0,Probabilistic forecasting of replication studies,False,crossref,journal-article,Probabilistic forecasting of replication studies,published-online=2020;published=2020;issued=2020;created=2020,1.0,0.0,0.0,False,match,
