work_id,doi,year,type,source,title,abstract_empty,screen,extracted,recovered_by_general,matches_replication-claim-text,matches_replication-claim-residual,matches_replication-signal
2162574964,10.1142/s0218194011005335,2011.0,article,International Journal of Software Engineering and Knowledge Engineering,UNCERTAIN CONTEXT FACTORS IN ERP PROJECT ESTIMATION ARE AN ASSET: INSIGHTS FROM A SEMI-REPLICATION CASE STUDY IN A FINANCIAL SERVICES FIRM,False,proceed,True,False,True,False,True
4312703663,10.2196/38066,2022.0,article,Journal of Medical Internet Research,Smartphone Keyboard Interaction Monitoring as an Unobtrusive Method to Approximate Rest-Activity Patterns: Experience Sampling Study Investigating Interindividual and Metric-Specific Variations,False,proceed,False,True,True,True,False
4366350975,10.1111/desc.13399,2023.0,article,Developmental Science,Vocabulary and automatic attention: The relation between novel words and gaze dynamics in noun generalization,False,proceed,True,True,True,False,False
4416293121,10.1371/journal.pone.0332478,2025.0,article,PLoS ONE,Impact of processing and analysis methodology on thalamic susceptibility assessment in multiple sclerosis,False,proceed,True,True,True,False,True
2909356046,10.3390/bs9010010,2019.0,article,Behavioral Sciences,Perceptions of Change after a Trauma and Perceived Posttraumatic Growth: A Prospective Examination,False,proceed,True,False,True,True,False
2055006143,10.1111/jcpe.12375,2015.0,article,Journal Of Clinical Periodontology,Replication of the association of <scp>GLT</scp>6<scp>D</scp>1 with aggressive periodontitis in a <scp>S</scp>udanese population,False,proceed,True,True,False,False,True
2892439144,10.1098/rsbl.2018.0499,2018.0,article,Biology Letters,Comparing chimpanzees' preparatory responses to known and unknown future outcomes,False,proceed,True,False,True,False,False
2060900150,10.1080/17470210903121655,2009.0,article,Quarterly Journal of Experimental Psychology,Perceptual simulations and linguistic representations have differential effects on speeded relatedness judgements and recognition memory,False,proceed,True,False,True,False,False
3030692525,10.1098/rsos.190808,2020.0,article,Royal Society Open Science,Replicating different roles of intent across moral domains,False,proceed,True,True,True,True,True
3031192800,10.3758/s13421-020-01043-3,2020.0,article,Memory & Cognition,Cognitive aging and verbal labeling in continuous visual memory,False,proceed,True,False,True,False,False
4400138809,10.1111/jar.13268,2024.0,article,Journal of Applied Research in Intellectual Disabilities,‘Key skills’ building in schools as a possible approach to reducing and preventing challenging behaviour,False,proceed,False,False,True,False,False
4409159961,10.1371/journal.pone.0313726,2025.0,article,PLoS ONE,The effect of deferring feedback on rule-based and information-integration category learning,False,proceed,True,True,True,False,False
3184870753,10.1111/jofi.13063,2021.0,article,The Journal of Finance,Risk Management in Financial Institutions: A Replication,False,proceed,True,True,False,False,True
1973118694,10.1002/hbm.20283,2006.0,article,Human Brain Mapping,Abnormal activation of the social brain during face perception in autism,False,proceed,True,True,True,False,False
4409745240,10.1002/jaba.70012,2025.0,article,Journal of Applied Behavior Analysis,Toward cross‐disciplinary translation of the testing effect: A systematic replication,False,proceed,False,True,True,True,True
4280549505,10.1111/cogs.13141,2022.0,article,Cognitive Science,Verb Metaphoric Extension Under Semantic Strain,False,discard,False,False,True,False,False
4408884949,10.1111/jan.16929,2025.0,article,Journal of Advanced Nursing,Difficulties Associated With Spiritual Care According to the Nursing Staff at an Oncology Clinic: A 20‐Year Longitudinal Mixed Method Case Study,False,proceed,True,False,False,False,False
2132482206,10.1111/gbb.12254,2015.0,review,Genes Brain & Behavior,Replication of <i><scp>ZNF804A</scp></i> gene variant associations with risk of heroin addiction,False,proceed,True,True,True,False,True
1819440429,10.1111/jabr.12029,2015.0,article,Journal of Applied Biobehavioral Research,<i>In Situ</i> Methodology for Studying State Driver Stress: A Between‐Subjects Design Replication,False,proceed,True,False,True,False,True
2004621788,10.1111/j.1944-9720.2004.tb02174.x,2004.0,article,Foreign Language Annals,Examining the Effect of Feedback in Beginning L2 Composition,False,proceed,True,False,False,False,False
1530786050,10.3233/jad-140225,2014.0,article,Journal of Alzheimer s Disease,Lack of Genetic Association Between <i>TREM2</i> and Late-Onset Alzheimer's Disease in a Japanese Population,False,proceed,False,False,True,False,False
2116713707,10.1002/ajmg.b.30671,2007.0,article,American Journal of Medical Genetics Part B Neuropsychiatric Genetics,"Two methylenetetrahydrofolate reductase gene (<i>MTHFR</i>) polymorphisms, schizophrenia and bipolar disorder: An association study",False,proceed,False,True,True,False,False
4402170727,10.3390/brainsci14090895,2024.0,article,Brain Sciences,Transcranial Magnetic Stimulation Facilitates Neural Speech Decoding,False,proceed,False,False,True,False,False
2137334146,10.1044/jshr.3704.841,1994.0,article,Journal of Speech Language and Hearing Research,Facilitating Prelinguistic Communication Skills in Young Children With Developmental Delay II,False,proceed,True,False,False,False,False
2053632591,10.1177/1091142114537891,2014.0,article,Public Finance Review,A Replication of “Dividend Taxes and Implied Cost of Equity Capital” ( <i>Journal of Accounting Research</i> 2005),False,proceed,True,False,False,False,True
1978166028,10.1101/lm.94105,2005.0,article,Learning & Memory,Cognitive performance is highly sensitive to prior experience in mice with a learning and memory deficit: Failure leads to more failure,False,proceed,True,False,True,False,False
2611033029,10.3928/01484834-20170421-06,2017.0,article,Journal of Nursing Education,Physical Assessment Techniques in Nursing Education: A Replicated Study,False,proceed,True,True,False,False,True
2142155452,10.2337/diabetes.53.11.3020,2004.0,article,Diabetes,"Replication of an Association Between the Lymphoid Tyrosine Phosphatase Locus (<i>LYP/PTPN22</i>) With Type 1 Diabetes, and Evidence for Its Role as a General Autoimmunity Locus",False,proceed,True,True,True,False,True
1972486906,10.1901/jeab.2003.80-261,2003.0,article,Journal of the Experimental Analysis of Behavior,"AROUSAL, CHANGEOVER RESPONSES, AND PREFERENCE IN CONCURRENT SCHEDULES",False,proceed,True,False,False,False,False
4389339510,10.3389/fnins.2023.1267611,2023.0,article,Frontiers in Neuroscience,Cross-validation of the ego dissolution scale: implications for studying psychedelics,False,proceed,True,False,True,False,False
3191044343,10.1371/journal.pone.0255583,2021.0,article,PLoS ONE,"Racial, ethnic, and gender differences in obesity and body fat distribution: An All of Us Research Program demonstration project",False,proceed,False,True,True,False,False
4406431757,10.3389/fpsyg.2024.1472489,2025.0,article,Frontiers in Psychology,Setting the tone: crossmodal emotional face-voice combinations in continuous flash suppression,False,proceed,True,True,True,False,False
4385971112,10.1101/2023.08.16.553472,2023.0,preprint,bioRxiv (Cold Spring Harbor Laboratory),Replication and Refinement of Brain Age Model for adolescent development,False,proceed,True,True,True,False,True
4303199318,10.1007/s42761-022-00145-2,2022.0,article,Affective Science,Blinded by and Stuck in Negative Emotions: Is Psychological Inflexibility Across Different Domains Related?,False,proceed,True,True,True,False,False
2492247985,10.1002/mds.26732,2016.0,article,Movement Disorders,Stop‐related subthalamic beta activity indexes global motor suppression in Parkinson's disease,False,proceed,False,False,False,False,False
3001388718,10.1038/s41598-020-57934-7,2020.0,article,Scientific Reports,Effects of verbal instructions and physical threat removal prior to extinction training on the return of conditioned fear,False,proceed,True,False,True,False,False
2568163371,10.1523/jneurosci.2827-16.2016,2017.0,article,Journal of Neuroscience,Dopamine Modulates the Functional Organization of the Orbitofrontal Cortex,False,discard,False,False,True,False,False
4210582215,10.1523/eneuro.0430-21.2022,2022.0,article,eNeuro,Custom-Built Operant Conditioning Setup for Calcium Imaging and Cognitive Testing in Freely Moving Mice,False,proceed,True,True,True,False,False
4310707205,10.1111/bjso.12612,2022.0,article,British Journal of Social Psychology,Challenges of measuring empathic accuracy: A mentalizing versus experience‐sharing paradigm,False,proceed,True,False,True,False,True
2762768675,10.1002/aur.1857,2017.0,article,Autism Research,Genetic background effects in Neuroligin‐3 mutant mice: Minimal behavioral abnormalities on C57 background,False,proceed,True,True,True,False,False
2162351615,10.1186/ar4504,2014.0,review,Arthritis Research & Therapy,Lack of validation of genetic variants associated with anti–tumor necrosis factor therapy response in rheumatoid arthritis: a genome-wide association study replication and meta-analysis,False,proceed,True,True,False,True,True
4386714370,10.3389/fpsyt.2023.1238473,2023.0,article,Frontiers in Psychiatry,When practice does not make a perfect - paradoxical learning curve in schizophrenia and bipolar disorder revealed by different serial reaction time task variants,False,proceed,True,False,False,False,False
4408395537,10.1162/jocn_a_02320,2025.0,article,Journal of Cognitive Neuroscience,The Role of Syntactic and Semantic Cues in Preventing Temporary Illusions of Plausibility,False,proceed,True,True,True,False,True
4405220932,10.1098/rsos.241120,2024.0,article,Royal Society Open Science,Replicating the ‘seductive allure of neuroscience explanations’ effect in a classroom experiment and an online study,False,proceed,True,False,False,True,True
4292506200,10.3390/brainsci12081061,2022.0,article,Brain Sciences,Doing Experimental Psychological Research from Remote: How Alerting Differently Impacts Online vs. Lab Setting,False,proceed,True,False,True,False,False
4408417638,10.3389/fnbeh.2025.1555081,2025.0,article,Frontiers in Behavioral Neuroscience,The rhythm of memory. Does theta frequency audio/visual flicker improve recall?,False,proceed,True,True,True,True,False
4406307812,10.1111/bjop.12767,2025.0,article,British Journal of Psychology,New evidence finds young people in Mainland China are now bicultural,False,proceed,True,False,True,False,False
2801682832,10.1515/iss-2017-0040,2018.0,article,Innovative Surgical Sciences,Reproducibility of preoperative endoscopic injection of botulinum toxin into the sphincter of Oddi to prevent postoperative pancreatic fistula,False,proceed,True,False,False,False,True
2115262039,10.1136/jmg.35.12.1034,1998.0,article,Journal of Medical Genetics,The butyrylcholinesterase K variant and susceptibility to Alzheimer's disease.,False,proceed,True,True,True,True,False
2255788783,10.1177/1091142114553785,2014.0,article,Public Finance Review,"A Replication of “The Political Determinants of Federal Expenditure at the State Level” (Public Choice, 2005)",False,proceed,True,False,True,False,True
2330709596,10.1080/17470218.2016.1165264,2016.0,article,Quarterly Journal of Experimental Psychology,Distributional analysis of semantic interference in picture naming,False,proceed,True,True,True,False,False
3033642885,10.2196/18963,2020.0,article,JMIR Medical Informatics,Predicting Current Glycated Hemoglobin Levels in Adults From Electronic Health Records: Validation of Multiple Logistic Regression Algorithm,False,proceed,True,True,True,False,False
4378232441,10.3389/fonc.2023.1139347,2023.0,article,Frontiers in Oncology,Replication of genetic associations of chemotherapy-related cardiotoxicity in the adjuvant NSABP B-31 clinical trial,False,proceed,True,False,False,True,True
4310601442,10.3758/s13414-022-02625-w,2022.0,article,Attention Perception & Psychophysics,"Chunking, boosting, or offloading? Using serial position to investigate long-term memory's enhancement of verbal working memory performance",False,proceed,False,True,True,False,False
4407385768,10.3390/brainsci15020176,2025.0,article,Brain Sciences,Neurostimulation and Sense of Agency: Three tDCS Experiments on the Modulation of Intentional Binding,False,proceed,True,False,True,True,False
2090726979,10.1002/eat.20444,2007.0,article,International Journal of Eating Disorders,The tripartite influence model of body image and eating disturbance: A replication with a Japanese sample,False,proceed,True,True,False,False,True
4310984694,10.1093/psyrad/kkac020,2022.0,article,Psychoradiology,Associations between levels of Internet Gaming Disorder symptoms and striatal morphology–replication and associations with social anxiety,False,proceed,True,False,False,False,True
2770497909,10.1111/jsr.12644,2017.0,article,Journal of Sleep Research,Elevated perseveration errors on a verbal fluency task in frequent nightmare recallers: a replication,False,proceed,True,True,False,False,True
2149160772,10.1098/rspb.2009.1765,2009.0,article,Proceedings of the Royal Society B Biological Sciences,"Grapheme-colour synaesthesia improves detection of embedded shapes, but without pre-attentive ‘pop-out’ of synaesthetic colour",False,proceed,True,False,False,True,False
2148594205,10.2466/pr0.2002.91.2.671,2002.0,article,Psychological Reports,Homosexual Partnerships and Homosexual Longevity: A Replication,False,proceed,False,True,False,False,True
2106637730,10.1901/jeab.1975.24-191,1975.0,article,Journal of the Experimental Analysis of Behavior,PERFORMANCE IN CONCURRENT INTERVAL SCHEDULES: A SYSTEMATIC REPLICATION<sup>1</sup>,False,proceed,True,True,False,False,True
2921911267,10.1017/s0954579419000166,2019.0,article,Development and Psychopathology,Attention bias to reward predicts behavioral problems and moderates early risk to externalizing and attention problems,False,proceed,True,False,True,False,False
4411523010,10.1145/3728983,2025.0,article,Proceedings of the ACM on software engineering.,Gamifying Testing in IntelliJ: A Replicability Study,False,proceed,True,True,True,True,True
2071283231,10.1159/000079976,2004.0,article,Neuropsychobiology,"Replication Test for Association of the IL-1 Receptor Antagonist Gene, IL1RN, with Attention-Deficit/Hyperactivity Disorder",False,proceed,True,True,True,False,True
2799762029,10.1042/bsr20171688,2018.0,article,Bioscience Reports,The intragenic epistatic association of <i>ADD3</i> with biliary atresia in Southern Han Chinese population,False,proceed,True,False,True,True,False
4296839831,10.3389/fpsyg.2022.1019272,2022.0,article,Frontiers in Psychology,To see or not to see (again): Dealbreakers and dealmakers in relation to social inclusion,False,proceed,True,False,True,False,False
2158965732,10.1002/elps.201100128,2011.0,article,Electrophoresis,Confirmation that SNPs in the high mobility group‐A2 gene (<i>HMGA2</i>) are associated with adult height in the Japanese population; wide‐ranging population survey of height‐related SNPs in <i>HMGA2</i>,False,proceed,True,False,True,False,False
2025232829,10.1901/jaba.2000.33-239,2000.0,article,Journal of Applied Behavior Analysis,USING POSITIVE PEER REPORTING TO IMPROVE THE SOCIAL INTERACTIONS AND ACCEPTANCE OF SOCIALLY ISOLATED ADOLESCENTS IN RESIDENTIAL CARE: A SYSTEMATIC REPLICATION,False,proceed,True,True,False,False,True
4315498165,10.36903/physiome.21714863.v1,2023.0,article,Physiome,Reproducibility Study for a Computational Model of the Neurovascular Coupling Unit,False,proceed,True,False,False,False,True
4286632130,10.3390/metabo12070624,2022.0,article,Metabolites,Crosstalk between Host Genome and Metabolome among People with HIV in South Africa,False,proceed,False,False,True,False,False
3047366018,10.1093/texcom/tgaa045,2020.0,article,Cerebral Cortex Communications,Modulation of the Earliest Component of the Human VEP by Spatial Attention: An Investigation of Task Demands,False,proceed,False,False,True,False,False
4297464433,10.3390/biology11101417,2022.0,article,Biology,Polymorphisms in ARNTL/BMAL1 and CLOCK Are Not Associated with Multiple Sclerosis in Spanish Population,False,proceed,True,False,False,True,False
3189522061,10.1093/texcom/tgab050,2021.0,article,Cerebral Cortex Communications,Cerebellar Dentate Connectivity across Adulthood: A Large-Scale Resting State Functional Connectivity Investigation,False,proceed,True,False,True,False,False
1910971576,10.1002/acp.2974,2013.0,article,Applied Cognitive Psychology,The Verifiability Approach: Countermeasures Facilitate its Ability to Discriminate Between Truths and Lies,False,proceed,True,True,True,False,False
2884318343,10.1177/0956797619831612,2019.0,article,Psychological Science,How Replicable Are Links Between Personality Traits and Consequential Life Outcomes? The Life Outcomes of Personality Replication Project,False,proceed,False,True,True,False,True
1967225005,10.1901/jaba.1975.8-287,1975.0,article,Journal of Applied Behavior Analysis,REPLICATION OF THE ACHIEVEMENT PLACE MODEL IN CALIFORNIA1,False,proceed,False,True,False,True,True
2037896297,10.1111/j.1365-2648.1987.tb01317.x,1987.0,article,Journal of Advanced Nursing,Perceptions of self‐care in East Germany: a cross‐cultural empirical investigation,False,proceed,False,False,False,False,False
2135653259,10.1111/j.1467-1770.1996.tb01354.x,1996.0,article,Language Learning,The Differential Role of Comprehension and Production Practice,False,proceed,True,False,False,False,True
2962759486,10.1111/1460-6984.12493,2019.0,article,International Journal of Language & Communication Disorders,Reliability and stability of the metrical stress effect on segmental production accuracy in persons with apraxia of speech,False,proceed,True,False,False,False,True
2118035337,10.1515/jbnst-2014-0504,2014.0,article,Jahrbücher für Nationalökonomie und Statistik,Comment on ‘‘Unemployment Compensation and Wages: Evidence from the German Hartz Reforms’’ by Stefan Arent and Wolfgang Nagl,False,proceed,True,True,True,False,False
4297338470,10.3758/s13423-022-02182-1,2022.0,article,Psychonomic Bulletin & Review,Object memory is multisensory: Task-irrelevant sounds improve recollection,False,proceed,True,False,False,False,False
1973294949,10.1159/000049331,2001.0,article,Psychopathology,Stability of Memories of Parental Rearing among Psychiatric Inpatients: A Replication Based on EMBU Subscales,False,proceed,True,True,False,False,True
3018465724,10.1523/eneuro.0332-19.2020,2020.0,article,eNeuro,Early Restoration of<i>Shank3</i>Expression in<i>Shank3</i>Knock-Out Mice Prevents Core ASD-Like Behavioral Phenotypes,False,proceed,True,False,True,False,False
4307704623,10.3389/fpsyg.2022.994448,2022.0,article,Frontiers in Psychology,Law abidance leadership education for university students in Hong Kong: Post-lecture evaluation,False,proceed,False,False,True,False,False
4225785166,10.1098/rsos.210056,2022.0,article,Royal Society Open Science,The role of state and trait anxiety in the processing of facial expressions of emotion,False,proceed,True,False,False,False,False
2792618863,10.1017/gheg.2017.17,2018.0,article,Global Health,Novel polymorphisms in <i>TICAM2</i> and <i>NOD1</i> associated with tuberculosis progression phenotypes in Ethiopian populations,False,proceed,True,False,True,True,False
2081790533,10.1192/bjp.179.1.46,2001.0,article,The British Journal of Psychiatry,"Family history, place and season of birth as risk factors for schizophrenia in Denmark: A replication and reanalysis",False,proceed,True,True,True,False,True
2992864415,10.1002/jeab.567,2019.0,article,Journal of the Experimental Analysis of Behavior,A preliminary evaluation of treatment duration on the resurgence of destructive behavior,False,proceed,True,False,True,True,False
2811346687,10.1111/sjop.12462,2018.0,article,Scandinavian Journal of Psychology,Errors on a computer task and subclinical symptoms of attention‐deficit/hyperactivity disorder (<scp>ADHD</scp>),False,proceed,True,True,True,True,False
2230500913,10.1002/ajmg.b.10761,2002.0,article,American Journal of Medical Genetics Part B Neuropsychiatric Genetics,Familial aggregation of psychotic symptoms in a replication set of 69 bipolar disorder pedigrees,False,proceed,True,True,True,False,True
2045167314,10.1002/ajmg.b.30056,2004.0,article,American Journal of Medical Genetics Part B Neuropsychiatric Genetics,Non‐replication of the brain‐derived neurotrophic factor (BDNF) association in bipolar affective disorder: A Belgian patient‐control study,False,proceed,True,True,True,True,True
4244208352,10.31234/osf.io/mtsx8,2018.0,preprint,,Are sex differences in preferences for physical attractiveness and good earning capacity in potential mates smaller in countries with greater gender equality?,False,proceed,False,False,True,True,False
4394931126,10.3389/fphar.2024.1391412,2024.0,article,Frontiers in Pharmacology,"Effects of psilocybin, psychedelic mushroom extract and 5-hydroxytryptophan on brain immediate early gene expression: Interaction with serotonergic receptor modulators",False,discard,False,True,True,False,False
4210982658,10.1371/journal.pone.0263879,2022.0,article,PLoS ONE,The real-time status of strong and weak islands,False,proceed,True,True,True,False,True
1973122849,10.1002/ana.410280508,1990.0,article,Annals of Neurology,Mild senile dementia of the Alzheimer type: 3. Longitudinal and cross‐sectional assessment,False,proceed,True,True,True,False,False
1969709729,10.1111/j.1365-2648.1989.tb01484.x,1989.0,article,Journal of Advanced Nursing,Perceptions of self‐care in Sweden: a cross‐cultural replication,False,proceed,True,False,False,True,True
2146483322,10.1017/s0261444808005442,2008.0,article,Language Teaching,Negotiated interaction in the L2 classroom,False,proceed,True,True,True,False,True
2073746033,10.1901/jaba.1993.26-461,1993.0,article,Journal of Applied Behavior Analysis,AN APPOINTMENT‐KEEPING IMPROVEMENT PACKAGE FOR OUTPATIENT PEDIATRICS: SYSTEMATIC REPLICATION AND COMPONENT ANALYSIS,False,proceed,True,True,False,False,True
4308719983,10.3390/nu14224721,2022.0,article,Nutrients,Predicting Factors for Metabolic Non-Response to a Complex Lifestyle Intervention—A Replication Analysis to a Randomized-Controlled Trial,False,proceed,True,False,True,True,True
4417312499,10.3389/fncel.2025.1681881,2025.0,article,Frontiers in Cellular Neuroscience,Single-nucleus RNA-seq reveals no increase in T cells in Alzheimer’s disease prefrontal cortex or hippocampus,False,proceed,True,True,True,False,False
4405694023,10.3389/fnhum.2024.1482052,2024.0,article,Frontiers in Human Neuroscience,The impact of typological similarities and differences between German and Italian on the acquisition of language-specific phonetic cues in bilingual children: insights from the T-complex,False,discard,False,False,False,False,False
4389675504,10.1515/phon-2023-0012,2023.0,article,Phonetica,Do letters matter? The influence of spelling on acoustic duration,False,proceed,False,False,False,False,True
2016990961,10.1523/jneurosci.4000-14.2015,2015.0,article,Journal of Neuroscience,Input-Gain Control Produces Feature-Specific Surround Suppression,False,proceed,True,True,True,False,False
4309588437,10.3390/ijerph192315430,2022.0,article,International Journal of Environmental Research and Public Health,No Motor Costs of Physical Education with Eduball,False,proceed,False,False,True,False,False
2031651620,10.3899/jrheum.110199,2011.0,article,The Journal of Rheumatology,Evaluation of 19 Autoimmune Disease-associated Loci with Rheumatoid Arthritis in a Colombian Population: Evidence for Replication and Gene-Gene Interaction,False,proceed,True,True,True,False,True
3202188958,10.1093/texcom/tgab057,2021.0,article,Cerebral Cortex Communications,Brain Activity During Antisaccades to Faces in Adolescence,False,proceed,False,False,True,False,False
4387372288,10.1186/s13075-023-03180-x,2023.0,review,Arthritis Research & Therapy,"Assessment of anti-malondialdehyde-acetaldehyde antibody frequencies in rheumatoid arthritis with new data from two independent cohorts, meta-analysis, and meta-regression",False,proceed,True,False,True,True,False
2085514111,10.1159/000063828,2002.0,article,Psychopathology,Replication of a Two-Factor Model of the Beck Depression Inventory in Alcohol Dependents and Suicide Attempters,False,proceed,False,True,False,True,True
3008252077,10.1002/hbm.24946,2020.0,article,Human Brain Mapping,Brain responses to human‐voice processing predict child development and intelligence,False,proceed,False,False,True,False,False
4296425530,10.1098/rsos.220594,2022.0,article,Royal Society Open Science,The valence-dominance model applies to body perception,False,proceed,True,False,False,False,True
4401153364,10.1177/17470218241269272,2024.0,article,Quarterly Journal of Experimental Psychology,The “good is up” metaphoric effects on recognition: True for source guessing but false for item memory,False,proceed,True,True,True,False,False
2147916148,10.1111/joor.12280,2015.0,article,Journal of Oral Rehabilitation,Gagging Problem Assessment: a re‐evaluation,False,proceed,True,False,True,False,False
2073995021,10.1177/1073191102238150,2002.0,article,Assessment,A Factor Structure for the MMPI-A,False,proceed,True,False,False,True,False
2006182073,10.1044/1092-4388(2009/07-0012),2009.0,article,Journal of Speech Language and Hearing Research,Inferencing Processes After Right Hemisphere Brain Damage: Maintenance of Inferences,False,proceed,True,False,True,False,False
4409542817,10.7554/elife.83865,2024.0,article,eLife,"Modulation of brain signal variability in visual cortex reflects aging, GABA, and behavior",False,proceed,False,True,True,False,False
2051960751,10.1111/j.1365-2788.2005.00742.x,2005.0,article,Journal of Intellectual Disability Research,Cross‐cultural study of person‐centred quality of life domains and indicators: a replication,False,proceed,True,True,True,False,True
2056099843,10.2466/pr0.104.2.500-508,2009.0,article,Psychological Reports,The Moderating Role of Personal Relevance on Differential Priming of Anxiety and Sadness on Perceived Travel Risk: A Replication,False,proceed,True,True,True,False,True
2099052273,10.1017/s0033291700032864,1992.0,article,Psychological Medicine,A psychometric analysis of the Mental Adjustment to Cancer Scale,False,proceed,True,True,True,False,True
2037396285,10.2466/pms.1994.79.3f.1499,1994.0,article,Perceptual and Motor Skills,Forced Single-Nostril Breathing and Cognition,False,proceed,False,False,True,False,True
2015112080,10.1191/0265532206lt332oa,2006.0,article,Language Testing,"Investigating the relative effects of persons, items, sections, and languages on TOEIC score dependability",False,proceed,True,False,True,False,False
4411061833,10.1128/jvi.02160-24,2025.0,article,Journal of Virology,"Inherited chromosomally integrated human herpesvirus 6: regional variation in prevalence, association with angina, and identification of ancestral viral lineages in two large UK studies",False,proceed,True,False,True,False,False
4403661080,10.3389/fnagi.2024.1433426,2024.0,article,Frontiers in Aging Neuroscience,Longitudinal accelerated brain age in mild cognitive impairment and Alzheimer’s disease,False,discard,False,True,True,False,False
2914086906,10.1002/jae.2695,2019.0,article,Journal of Applied Econometrics,Bubbles and crises: Replicating the Anundsen et al. (2016) results,False,proceed,True,True,False,False,True
2330980526,10.2466/pms.1989.68.1.157,1989.0,article,Perceptual and Motor Skills,A Possible Proximity Effect on Human Grip Strength: An Attempted Replication,False,proceed,True,True,False,False,True
2583322683,10.1017/s136672891500067x,2015.0,article,Bilingualism Language and Cognition,The time course of cross-language activation in deaf ASL–English bilinguals,False,proceed,False,True,True,False,False
4317479653,10.1177/17470218231153974,2023.0,article,Quarterly Journal of Experimental Psychology,Mental representation of equivalence and order,False,discard,False,False,True,False,False
4401856492,10.1093/ije/dyae110,2024.0,article,International Journal of Epidemiology,"Disentangling discordant vitamin D associations with prostate cancer incidence and fatality in a large, nested case–control study",False,proceed,True,False,True,False,False
3217673169,10.5195/jmla.2021.1220,2021.0,article,Journal of the Medical Library Association JMLA,The publication fate of abstracts presented at the Medical Library Association conferences,False,proceed,True,True,True,False,False
4364351798,10.1371/journal.pone.0284035,2023.0,article,PLoS ONE,Antecedents of the red-romance effect: Men’s attractiveness and women’s fertility,False,proceed,True,True,True,False,False
2004054144,10.1111/iji.12151,2014.0,article,International Journal of Immunogenetics,<i><scp>HLA</scp>‐<scp>DRA</scp></i> is associated with <scp>P</scp>arkinson's disease in <scp>I</scp>ranian population,False,proceed,False,False,True,False,False
3190711721,10.1371/journal.pone.0255484,2021.0,article,PLoS ONE,"Perceived food palatability, blood glucose level and future discounting: Lack of evidence for blood glucose level’s impact on reward discounting",False,proceed,True,False,False,True,False
2030799861,10.2466/pr0.95.3f.1059-1071,2004.0,article,Psychological Reports,Testing a Social Psychological Model of Strategy Use with Students of English as a Foreign Language,False,proceed,True,False,True,False,True
2952734680,10.1002/aur.2161,2019.0,article,Autism Research,Increased facial asymmetry in autism spectrum conditions is associated with symptom presentation,False,proceed,False,False,False,False,True
3128692742,10.1038/s41598-021-80995-1,2021.0,article,Scientific Reports,Impaired visual working memory and reduced connectivity in undergraduates with a history of mild traumatic brain injury,False,proceed,True,False,True,False,False
2153591961,10.2337/db08-0719,2008.0,article,Diabetes,Population-Specific Risk of Type 2 Diabetes Conferred by <i>HNF4A</i> P2 Promoter Variants,False,proceed,True,False,False,False,False
2903287886,10.1177/0886260518814267,2018.0,article,Journal of Interpersonal Violence,Does Gottman’s Marital Communication Conceptualization Inform Teen Dating Violence? Communication Skill Deficits Analyzed Across Three Samples of Diverse Adolescents,False,proceed,True,False,False,False,False
4297348270,10.3390/brainsci12101299,2022.0,article,Brain Sciences,On the Effect of Bilateral Eye Movements on Memory Retrieval in Ageing and Dementia,False,proceed,True,False,False,True,False
3212174194,10.3389/fpsyg.2021.676271,2021.0,article,Frontiers in Psychology,Using Rational Models to Interpret the Results of Experiments on Accent Adaptation,False,discard,False,False,True,True,False
4210667094,10.1371/journal.pone.0262902,2022.0,article,PLoS ONE,Examining the reliability and validity of two versions of the Effort-Expenditure for Rewards Task (EEfRT),False,proceed,True,False,True,True,False
2123103695,10.1002/eat.1066,2001.0,article,International Journal of Eating Disorders,Childhood trauma has dose‐effect relationship with dropping out from psychotherapeutic treatment for bulimia nervosa: A replication,False,proceed,True,True,False,True,True
2124774930,10.1002/ijc.23682,2008.0,article,International Journal of Cancer,Replication of a genome‐wide case–control study of esophageal squamous cell carcinoma,False,proceed,True,True,True,True,True
2169844497,10.4049/jimmunol.1102775,2012.0,article,The Journal of Immunology,A 17q12 Allele Is Associated with Altered NK Cell Subsets and Function,False,proceed,False,False,False,False,False
1996131564,10.1523/jneurosci.4403-13.2014,2014.0,article,Journal of Neuroscience,Binocular Rivalry: Frontal Activity Relates to Introspection and Action But Not to Perception,False,discard,False,False,False,False,False
1987362190,10.1162/jocn_a_00373,2013.0,article,Journal of Cognitive Neuroscience,The Neurobiology of Rhyme Judgment by Deaf and Hearing Adults: An ERP Study,False,discard,False,False,True,False,False
4410598107,10.1002/ejp.70042,2025.0,article,European Journal of Pain,Temporal Summation of Pain Unpleasantness Is Increased in Borderline Personality Disorder,False,discard,False,False,True,False,False
4310550521,10.1121/10.0015093,2022.0,article,The Journal of the Acoustical Society of America,Revisiting the left ear advantage for phonetic cues to talker identification,False,proceed,True,False,False,True,False
4310594271,10.1002/jaba.964,2022.0,article,Journal of Applied Behavior Analysis,Escalating schedules of incentives increase physical activity with no differences between deposit and no‐deposit groups: A systematic replication,False,proceed,True,True,False,False,True
3212486607,10.1093/deafed/enab032,2021.0,article,The Journal of Deaf Studies and Deaf Education,Deaf Children’s ASL Vocabulary and ASL Syntax Knowledge Supports English Knowledge,False,proceed,False,True,True,False,True
4210725118,10.1098/rsos.210477,2022.0,article,Royal Society Open Science,"Cranial volume and palate length of cats, <i>Felis</i> spp., under domestication, hybridization and in wild populations",False,proceed,False,False,True,False,False
