pair_id,doi_r,title_r,abstract_r,year_r,authors_r,journal_r,url_r,openalex_id_r,source,ref_r,paper_type,filter_method,filter_evidence,filter_confidence,original_match_type,original_match_confidence,classify_llm_model,oa_work_id_r,oa_work_id_o,study_r,doi_o,title_o,study_o,year_o,authors_o,ref_o,bibtex_ref_o,bibtex_ref_r,link_method,link_evidence,link_confidence,link_llm_model,screen_categories,doi_o_verification,pdf_source,pdf_url,pdf_name,parse_method,outcome,outcome_phrase,outcome_confidence,out_quote_source,outcome_reasoning,outcome_computation,outcome_computational_quote,out_quote_computational_source,outcome_robustness,outcome_robustness_quote,out_quote_robust_source,outcome_llm_model,type,original_rank,n_originals,study_status,study_status_reasoning,study_status_model,osf_type,outcome_keyword_guess
b5face8875462cf516e0ff6a6d529283,10.1257/aer.20171787,The Human Capital Stock: A Generalized Approach: Comment,"Jones (2014 ) examines development accounting with imperfect substitutability between different types of skills in the production of output. He finds that human capital variation can account for the totality of the variation in income across countries. We show that this finding is entirely due to an assumption that the relative wage of skilled workers is solely determined by attributes of workers (once the supply of skilled workers is accounted for). If skill premia are predominantly determined by technology, institutions, and other features of the economic environment, human capital differences explain none of the variation in income per worker. (JEL E24, I26, J24, J31)",2019,,,,https://openalex.org/W2775180102,,,reproduction,screen,,high,single_original,low,,,,,,,,,,,,"@misc{Unknown_2019, title={The Human Capital Stock: A Generalized Approach: Comment}, year={2019}, doi={10.1257/aer.20171787}, url={https://doi.org/10.1257/aer.20171787}}",target_pending,,low,,,,,,,,pending,,low,,outcome not coded: no resolved original link (target_pending),,,,,,,,reproduction,1,1,,,,,
141b39ea936d1d189572d0c8c8c7d3ca,10.1257/aer.20180888,Geographic Dispersion of Economic Shocks: Evidence from the Fracking Revolution: Comment,"Feyrer, Mansur, and Sacerdote (2017) estimates the spatial dispersion of the effects of the recent shale-energy boom by unconditionally regressing income and employment on energy production at various levels of geographic aggregation. However, producing counties tend to be located near each other and receive inward spillovers from neighboring production. This inflates the estimated effect of own-county production and spatial aggregation does not address this. We propose an alternative estimation strategy that accounts for these spillovers and identify reduced propagation effects. The proposed estimation strategy can be applied more generally to estimate the dispersion of multiple, simultaneously occurring economic shocks. (JEL E24, E32, J31, Q35, Q43, R11, R23)",2020,,,,https://openalex.org/W3122654737,,,reproduction,screen,,high,single_original,low,,,,,10.1257/aer.20151326,Geographic Dispersion of Economic Shocks: Evidence from the Fracking Revolution,,2017,"Feyrer, J.; Mansur, E. T.; Sacerdote, B.","Feyrer, J., Mansur, E. T., & Sacerdote, B. (2017). Geographic Dispersion of Economic Shocks: Evidence from the Fracking Revolution. American Economic Review, 107(4), 1313–1334. https://doi.org/10.1257/aer.20151326","@article{Feyrer_2017, title={Geographic Dispersion of Economic Shocks: Evidence from the Fracking Revolution}, author={Feyrer, J. and Mansur, E. T. and Sacerdote, B.}, journal={American Economic Review}, volume={107}, number={4}, pages={1313--1334}, year={2017}, doi={10.1257/aer.20151326}, url={https://doi.org/10.1257/aer.20151326}}","@misc{Unknown_2020, title={Geographic Dispersion of Economic Shocks: Evidence from the Fracking Revolution: Comment}, year={2020}, doi={10.1257/aer.20180888}, url={https://doi.org/10.1257/aer.20180888}}",single_candidate_after_requery,,medium,,,,,,,,cannot_be_determined,,low,,,,,,,,,,reproduction,1,1,,,,,
5fb6327bab59c089003970fc6fe29960,10.1257/aer.98.5.2259,Can Hepatitis B Mothers Account for the Number of Missing Women? Evidence from Three Million Newborns in Taiwan,"The “missing women” phenomenon in many Asian countries has previously been regarded as the result of son preference. However, some studies have argued half of the missing women can be explained by infection with Hepatitis B virus (HBV). We demonstrate that the probability of having a male birth is only slightly higher for HBV mothers than for mothers without HBV. The sex ratio at birth rises for the higher birth order and that in families where the first two children are female. Our findings suggest that HBV status has little impact on the missing women phenomenon. (JEL I12, J16)",2008,,,,https://openalex.org/W1994568240,,,replication,screen,,high,single_original,low,,,,,,,,,,,,"@misc{Unknown_2008, title={Can Hepatitis B Mothers Account for the Number of Missing Women? Evidence from Three Million Newborns in Taiwan}, year={2008}, doi={10.1257/aer.98.5.2259}, url={https://doi.org/10.1257/aer.98.5.2259}}",target_pending,,low,,,,,,,,pending,,low,,outcome not coded: no resolved original link (target_pending),,,,,,,,replication,1,1,,,,,
a17d7af1fad542520285d51fac02a584,10.1257/pol.5.3.92,Driving under the (Cellular) Influence,"We investigate the causal link between driver cell phone use and crash rates by exploiting a natural experiment induced by the 9 pm price discontinuity that characterizes a majority of recent cellular plans. We first document a 7.2 percent jump in driver call likelihood at the 9 pm threshold. Using a prior period as a comparison, we next document no corresponding change in the relative crash rate. Our estimates imply an upper bound in the crash risk odds ratio of 3.0, which rejects the 4.3 asserted by Redelmeier and Tibshirani (1997). Additional panel analyses of cell phone ownership and cellular bans confirm our result. (JEL R41)",2013,,,,https://openalex.org/W2084840596,,,replication,screen,,high,single_original,low,,,,,,,,,,,,"@misc{Unknown_2013, title={Driving under the (Cellular) Influence}, year={2013}, doi={10.1257/pol.5.3.92}, url={https://doi.org/10.1257/pol.5.3.92}}",target_pending,,low,,,,,,,,pending,,low,,outcome not coded: no resolved original link (target_pending),,,,,,,,replication,1,1,,,,,
01ba25289cad8c0c2ad9daecc4f6967b,10.1371/journal.pone.0147770 ; 10.1371/journal.pone.0147770.s002,No Evidence of the Ego-Depletion Effect across Task Characteristics and Individual Differences: A Pre-Registered Study,"Ego-depletion, a psychological phenomenon in which participants are less able to engage in self-control after prior exertion of self-control, has become widely popular in the scientific community as well as in the media. However, considerable debate exists among researchers as to the nature of the ego-depletion effect, and growing evidence suggests the effect may not be as strong or robust as the extant literature suggests. We examined the robustness of the ego-depletion effect and aimed to maximize the likelihood of detecting the effect by using one of the most widely used depletion tasks (video-viewing attention control task) and by considering task characteristics and individual differences that potentially moderate the effect. We also sought to make our research plan transparent by pre-registering our hypotheses, procedure, and planned analyses prior to data collection. Contrary to the ego-depletion hypothesis, participants in the depletion condition did not perform worse than control participants on the subsequent self-control task, even after considering moderator variables. These findings add to a growing body of evidence suggesting ego-depletion is not a reliable phenomenon, though more research is needed that uses large sample sizes, considers moderator variables, and pre-registers prior to data collection.",2016,,,,https://openalex.org/W2274591123,,,replication,screen,,high,single_original,low,,,,,,,,,,,,"@misc{Unknown_2016, title={No Evidence of the Ego-Depletion Effect across Task Characteristics and Individual Differences: A Pre-Registered Study}, year={2016}, doi={10.1371/journal.pone.0147770 ; 10.1371/journal.pone.0147770.s002}, url={https://doi.org/10.1371/journal.pone.0147770 ; 10.1371/journal.pone.0147770.s002}}",target_pending,,low,,,,,,,,pending,,low,,outcome not coded: no resolved original link (target_pending),,,,,,,,replication,1,1,,,,,
1284976700aa314bfbcba2da49618e6a,10.15626/mp.2019.1778,Perceived Discrimination against Black Americans and White Americans,"A widely-cited study reported evidence that White Americans reported higher ratings of how much Whites are the victims of discrimination in the United States than of how much Blacks are the victims of discrimination in the United States. However, much fewer than half of White Americans rated discrimination against Whites in the United States today to be greater or more frequent than discrimination against Blacks in the United States today, in data from the American National Election Studies 2012 Time Series Study or in preregistered analyses of data from the American National Election Studies 2016 Time Series Study or from a 2017 national nonprobability survey. Given that relative discrimination against Black Americans is a compelling justification for policies to reduce Black disadvantage, results from these three surveys suggest that White Americans’ policy preferences have much potential to move in a direction that disfavors programs intended to reduce Black disadvantage.",2021,,,,https://openalex.org/W3158639059,,,replication,screen,,high,single_original,low,,,,,,,,,,,,"@misc{Unknown_2021, title={Perceived Discrimination against Black Americans and White Americans}, year={2021}, doi={10.15626/mp.2019.1778}, url={https://doi.org/10.15626/mp.2019.1778}}",target_pending,,low,,,,,,,,pending,,low,,outcome not coded: no resolved original link (target_pending),,,,,,,,replication,1,1,,,,,
70329303b420cddb85c82eefa983dd16,10.31234/osf.io/hb69x,The Drunk Utilitarian Revisited: Does Alcohol Really Increase Utilitarianism in Moral Judgment?,"The “drunk utilitarian” phenomenon suggests that people are more likely to accept harm for the greater good when they are under the influence of alcohol. This phenomenon conflicts with the ideas that (1) acceptance of pro-sacrificial harm requires inhibitory control of automatic emotional responses to the idea of causing harm and (2) alcohol impairs inhibitory control. The current preregistered experiment aimed to provide deeper insights into the effects of alcohol on moral judgments by using a formal modeling approach to disentangle three factors in moral dilemma judgments and by distinguishing between instrumental harm and impartial beneficence as two distinct dimensions of utilitarian psychology. Despite the use of a substantially larger sample and higher doses of alcohol compared to the ones in prior studies, alcohol had no significant effect on moral judgments. The results pose a challenge to the idea that alcohol increases utilitarianism in moral judgments.",2021,,,,https://openalex.org/W4251394702,,,replication,screen,,high,single_original,low,,,,,,,,,,,,"@misc{Unknown_2021, title={The Drunk Utilitarian Revisited: Does Alcohol Really Increase Utilitarianism in Moral Judgment?}, year={2021}, doi={10.31234/osf.io/hb69x}, url={https://doi.org/10.31234/osf.io/hb69x}}",target_pending,,low,,,,,,,,pending,,low,,outcome not coded: no resolved original link (target_pending),,,,,,,,replication,1,1,,,,,
22702521ca272ce01426db905d7180c8,10.3386/w21588,The Wage Impact of the Marielitos: A Reappraisal,"This paper brings a new perspective to the analysis of the Mariel supply shock, revisiting the question armed with the accumulated insights from the literature on the economic impact of immigration.A crucial lesson from that literature is that any credible attempt to measure the wage impact must carefully match the skills of the immigrants with those of the pre-existing workers.At least 60 percent of the Marielitos were high school dropouts.A reappraisal of the Mariel evidence, specifically examining wages in this low-skill group, overturns the finding that Mariel did not affect Miami's wage structure.The wage of high school dropouts in Miami dropped dramatically, by 10 to 30 percent, suggesting an elasticity of wages with respect to the number of workers between -0.5 and -1.5.",2015,,,,https://openalex.org/W2107235578,,,reproduction,screen,,high,single_original,low,,,,,,,,,,,,"@misc{Unknown_2015, title={The Wage Impact of the Marielitos: A Reappraisal}, year={2015}, doi={10.3386/w21588}, url={https://doi.org/10.3386/w21588}}",target_pending,,low,,,,,,,,pending,,low,,outcome not coded: no resolved original link (target_pending),,,,,,,,reproduction,1,1,,,,,
68ecdc08adfb706945e57d13baf271e2,10.3386/w21801,The Labor Market Effects of a Refugee Wave: Applying the Synthetic Control Method to the Mariel Boatlift,"We apply the Synthetic Control Method to re-examine the labor market effects of the Mariel Boatlift, first studied by David Card (1990).This method improves on previous studies by choosing a control group of cities that best matches Miami's labor market trends pre-Boatlift and providing more reliable inference.Using a sample of non-Cuban high-school dropouts we find no significant difference in the wages of workers in Miami relative to its control after 1980.We also show that by focusing on small sub-samples and matching the control group on a short pre-1979 series, as done in Borjas (2017), one can find large wage differences between Miami and control because of large measurement error.",2015,,,,https://openalex.org/W2217615456,,,reproduction,screen,,high,single_original,low,,,,,,,,,,,,"@misc{Unknown_2015, title={The Labor Market Effects of a Refugee Wave: Applying the Synthetic Control Method to the Mariel Boatlift}, year={2015}, doi={10.3386/w21801}, url={https://doi.org/10.3386/w21801}}",target_pending,,low,,,,,,,,pending,,low,,outcome not coded: no resolved original link (target_pending),,,,,,,,reproduction,1,1,,,,,
2412565b096805af4ffef03c9c3e2ffd,10.3386/w21850,The Wage Impact of the Marielitos: Additional Evidence,"Card s (1990) study of the Mariel supply shock is an important contribution to the literature that measures the labor market impact of immigration.My recent reappraisal (Borjas, 2015) revealed that even the most cursory reexamination implied that the wage of low-skill (non-Hispanic) working men in Miami declined substantially in the years after Mariel.In the three months since the public release of my paper, there has already been one ""re-reappraisal"" of the evidence.Peri and Yasenov (2015) make a number of alternative methodological choices that lead them to conclude that Mariel did not have a wage impact.This paper isolates the source of the conflicting results.The main reasons for the divergence are that Peri and Yasenov calculate wage trends in a pooled sample of men and women, but ignore the contaminating effect of increasing female labor force participation.They also include non-Cuban Hispanics in the analysis, but ignore that at least a third of those Hispanics are foreign-born and arrived in the 1980s, further contaminating the calculated wage trend.And, most conspicuously, they include ""workers"" aged 16-18 in the sample.Because almost all of those ""workers"" are still enrolled in high school and lack a high school diploma, this very large population of high school students is systematically misclassified as high school dropouts.This fundamental error in data construction contaminates the analysis and helps hide the true effect of the Mariel supply shock.",2016,,,,https://openalex.org/W2233293100,,,reproduction,screen,,high,single_original,low,,,,,,,,,,,,"@misc{Unknown_2016, title={The Wage Impact of the Marielitos: Additional Evidence}, year={2016}, doi={10.3386/w21850}, url={https://doi.org/10.3386/w21850}}",target_pending,,low,,,,,,,,pending,,low,,outcome not coded: no resolved original link (target_pending),,,,,,,,reproduction,1,1,,,,,
fbe3df405e318898f7d135bedcbbae7e,10.3758/app.71.5.1138,Perceptuomotor compatibility effects in speech,"Kerzel and Bekkering (2000) found perceptuomotor compatibility effects between spoken syllables and visible speech gestures and interpreted them as evidence in favor of the distinctive claim of the motor theory of speech perception that the motor system is recruited for perceiving speech. We present three experiments aimed at testing this interpretation. In Experiment 1, we replicated the original findings by Kerzel and Bekkering but with audible syllables. In Experiments 2 and 3, we tested the results of Experiment 1 under more stringent conditions, with different materials and different experimental designs. In all of our experiments, we found the same result: Perceiving syllables affects uttering syllables. The result is consistent both with the results of a number of other behavioral and neural studies related to speech and with more general findings of perceptuomotor interactions. Taken together, these studies provide evidence in support of the motor theory claim that the motor system is recruited for perceiving speech.",2009,,,,https://openalex.org/W2128556417,,,replication,screen,,high,single_original,low,,,,,,,,,,,,"@misc{Unknown_2009, title={Perceptuomotor compatibility effects in speech}, year={2009}, doi={10.3758/app.71.5.1138}, url={https://doi.org/10.3758/app.71.5.1138}}",target_pending,,low,,,,,,,,pending,,low,,outcome not coded: no resolved original link (target_pending),,,,,,,,replication,1,1,,,,,
91054292cac0886ae7b57511c11e0ff5,10.3758/app.72.6.1601,Language identification from visual-only speech signals,"Our goal in the present study was to examine how observers identify English and Spanish from visual-only displays of speech. First, we replicated the recent findings of Soto-Faraco et al. (2007) with Spanish and English bilingual and monolingual observers using different languages and a different experimental paradigm (identification). We found that prior linguistic experience affected response bias but not sensitivity (Experiment 1). In two additional experiments, we investigated the visual cues that observers use to complete the language-identification task. The results of Experiment 2 indicate that some lexical information is available in the visual signal but that it is limited. Acoustic analyses confirmed that our Spanish and English stimuli differed acoustically with respect to linguistic rhythmic categories. In Experiment 3, we tested whether this rhythmic difference could be used by observers to identify the language when the visual stimuli is temporally reversed, thereby eliminating lexical information but retaining rhythmic differences. The participants performed above chance even in the backward condition, suggesting that the rhythmic differences between the two languages may aid language identification in visual-only speech signals. The results of Experiments 3A and 3B also confirm previous findings that increased stimulus length facilitates language identification. Taken together, the results of these three experiments replicate earlier findings and also show that prior linguistic experience, lexical information, rhythmic structure, and utterance length influence visual-only language identification.",2010,,,,https://openalex.org/W2042025748,,,replication,screen,,high,single_original,low,,,,,,,,,,,,"@misc{Unknown_2010, title={Language identification from visual-only speech signals}, year={2010}, doi={10.3758/app.72.6.1601}, url={https://doi.org/10.3758/app.72.6.1601}}",target_pending,,low,,,,,,,,pending,,low,,outcome not coded: no resolved original link (target_pending),,,,,,,,replication,1,1,,,,,
6a238fdde2954d40c038268d8bd09681,10.3758/bf03193943,Transient covert attention does alter appearance: A reply to Schneider (2006),"We recently demonstrated that transient covert attention increases the apparent contrast of a stimulus (Carrasco, Ling, & Read, 2004). Schneider (2006) proposes that the observed increase in apparent contrast is largely due to sensory interactions occurring between the precue a nd stimulus,rather than to attention. Specifically, hereports that cuing effects only occur at contrasts ne ar detection threshold, and that there a re confounding sensoryinteractions between the cue and stimulus at suprathreshold detection contrasts. Our response is twofold. First, we outline the key methodological differences between our original study and Schneider's that are likely to account for the different results, and explain how we had ruled out the sensory interaction explanation of the cue. Second, we directly test the prediction put forth by Schneider. If the effects were due to sensory interactions, reversing the luminance polarity of the precue in our paradigm should lead to differential cuing effects. We replicate one of the experiments of our original study and add a condition in which the cue luminance is either black or white. Our results replicated our previous findings-they showed an increase in apparent contrast to a high-contrast stimulus when it was precued. Moreover, we found that the black cue and the white cue had the same effect, thus ruling out the alternative explanation proposed by Schneider. Transient attention does alter contrast appearance.",2007,,,,https://openalex.org/W2075483923,,,replication,screen,,high,single_original,low,,,,,,,,,,,,"@misc{Unknown_2007, title={Transient covert attention does alter appearance: A reply to Schneider (2006)}, year={2007}, doi={10.3758/bf03193943}, url={https://doi.org/10.3758/bf03193943}}",target_pending,,low,,,,,,,,pending,,low,,outcome not coded: no resolved original link (target_pending),,,,,,,,replication,1,1,,,,,
e90713e111228e88fcd5669a6e657e97,10.3758/bf03196595,Single letter coloring and spatial cuing eliminates a semantic contribution to the Stroop effect,"Previous work has shown that the Stroop effect is reduced in size when a single letter is colored and spatially precued. The present experiment addresses a number of criticisms of this work by (1) providing a direct measure of semantic processing, (2) using a vocal response instead of a manual one, and (3) using a more appropriate baseline. A semantically based Stroop effect (slower color naming for color-associated words than for color-neutral words) is observed when all letters in the display are precued and appear in a homogeneous color. This Stroop effect is statistically eliminated when a single letter is precued and is the ""odd man out"" in terms of its color. Two explanations are considered. In one, single-letter coloring and cuing serve to curtail semantic processing. In the other, single-letter coloring and cuing help to keep the informational sources (i.e, color, word) separate and hence reduce interference, but semantic analysis is not curtailed. The latter account provides a more complete account of existing data.",2004,,,,https://openalex.org/W2048606727,,,replication,screen,,high,single_original,low,,,,,,,,,,,,"@misc{Unknown_2004, title={Single letter coloring and spatial cuing eliminates a semantic contribution to the Stroop effect}, year={2004}, doi={10.3758/bf03196595}, url={https://doi.org/10.3758/bf03196595}}",target_pending,,low,,,,,,,,pending,,low,,outcome not coded: no resolved original link (target_pending),,,,,,,,replication,1,1,,,,,
3659cf70024d253e1c782cc7f19a8f8a,10.3758/bf03211320,Is there implicit memory without attention? A reexamination of task demands in Eich’s (1984) procedure,"The relation between memory and attention has been of long-standing interest. Eich (1984) made an important discovery of implicit but not explicit memory for contextually determined homophones (e.g., taxi-FARE) presented in a channel to be ignored within a selective listening procedure. However, his slow rate of presentation of shadowing task materials may have allowed frequent attention shifts to the allegedly ignored channel. With a direct replication of Eich's timing parameters, we reproduced his results, but when the attended channel was presented twice as fast as Eich's, implicit memory for the to-be-ignored words vanished. Our results contradict claims of extensive semantic processing of unattended auditory information in this task.",1997,,,,https://openalex.org/W2109189084,,,replication,screen,,high,single_original,low,,,,,10.3758/bf03198423,Memory for unattended events: Remembering with and without awareness,,1984,"Eich, E.","Eich, E. (1984). Memory for unattended events: Remembering with and without awareness. Memory & Cognition, 12(2), 105–111. https://doi.org/10.3758/bf03198423","@article{Eich_1984, title={Memory for unattended events: Remembering with and without awareness}, author={Eich, E.}, journal={Memory & Cognition}, volume={12}, number={2}, pages={105--111}, year={1984}, doi={10.3758/bf03198423}, url={https://doi.org/10.3758/bf03198423}}","@misc{Unknown_1997, title={Is there implicit memory without attention? A reexamination of task demands in Eich’s (1984) procedure}, year={1997}, doi={10.3758/bf03211320}, url={https://doi.org/10.3758/bf03211320}}",single_candidate_after_requery,,medium,,,,,,,,,,,,,,,,,,,keyword,replication,1,1,,,,,cannot_be_determined
822753f7c453c5aae089a322488736de,10.3758/bf03211602,Young infants’ perception of liquid coarticulatory influences on following stop consonants,"Phonetic segments are coarticulated in speech. Accordingly, the articulatory and acoustic properties of the speech signal during the time frame traditionally identified with a given phoneme are highly context-sensitive. For example, due to carryover coarticulation, the front tongue-tip position for /1/ results in more fronted tongue-body contact for a /g/ preceded by /1/ than for a /g/ preceded by /r/. Perception by mature listeners shows a complementary sensitivity--when a synthetic /da/-/ga/ continuum is preceded by either /al/ or /ar/, adults hear more /g/s following /l/ rather than /r/. That is, some of the fronting information in the temporal domain of the stop is perceptually attributed to /l/ (Mann, 1980). We replicated this finding and extended it to a signal-detection test of discrimination with adults, using triads of disyllables. Three equidistant items from a /da/-/ga/ continuum were used preceded by /al/ and /ar/. In the identification test, adults had identified item ga5 as ""ga,' and dal as ""da,' following both /al/ and /ar/, whereas they identified the crucial item d/ga3 predominantly as ""ga' after /al/ but as ""da' after /ar/. In the discrimination test, they discriminated d/ga3 from da1 preceded by /al/ but not /ar/; compatibly, they discriminated d/ga3 readily from ga5 preceded by /ar/ but poorly preceded by /al/. We obtained similar results with 4-month-old infants. Following habituation to either ald/ga3 or ard/ga3, infants heard either the corresponding ga5 or da1 disyllable. As predicted, the infants discriminated d/ga3 from da1 following /al/ but not /ar/; conversely, they discriminated d/ga3 from ga5 following /ar/ but not /al/. The results suggest that prelinguistic infants disentangle consonant-consonant coarticulatory influences in speech in an adult-like fashion.",1990,,,,https://openalex.org/W2143956681,,,replication,screen,,high,single_original,low,,,,,,,,,,,,"@misc{Unknown_1990, title={Young infants’ perception of liquid coarticulatory influences on following stop consonants}, year={1990}, doi={10.3758/bf03211602}, url={https://doi.org/10.3758/bf03211602}}",target_pending,,low,,,,,,,,pending,,low,,outcome not coded: no resolved original link (target_pending),,,,,,,,replication,1,1,,,,,
a1c32ff66a4a4e9f82ee8c467149da28,10.3758/cabn.10.2.159,Resisting emotional interference: Brain regions facilitating working memory performance during negative distraction,"Survival-relevant information has privileged access to our awareness even during active cognitive engagement. Previous work has demonstrated that during working memory (WM) negative emotional distraction disrupts activation in the lateral prefrontal regions while also engaging the amygdala. Here, using slow event-related fMRI, we replicate and extend previous work examining the effect of negative emotional distraction on WM: (1) We demonstrate that prefrontal regions showed activation differences between correct and incorrect trials during negative, but not neutral, distraction. Specifically, frontopolar prefrontal cortex showed more deactivation for incorrect trials faced with negative distraction, whereas ventrolateral prefrontal regions showed less activation; (2) individual differences in amygdala activity predicted WM performance during negative as well as neutral distraction, such that lower activity predicted better performance; and (3) amygdala showed negative correlations with prefrontal and parietal cortical regions during resting state. However, during negative distraction, amygdala signals were more negatively correlated with prefrontal cortical regions than was found for resting state and neutral distraction. These results provide further evidence for an inverse relationship between dorsal prefrontal cortical regions and the amygdala when processing aversive stimuli competes with ongoing cognitive operations, and further support the importance of the prefrontal cortex in resisting emotional interference. Supplemental materials associated with this article may be downloaded from http://cabn.psychonomic-journals.org/content/supplemental.",2010,,,,https://openalex.org/W2093917329,,,replication,screen,,high,single_original,low,,,,,,,,,,,,"@misc{Unknown_2010, title={Resisting emotional interference: Brain regions facilitating working memory performance during negative distraction}, year={2010}, doi={10.3758/cabn.10.2.159}, url={https://doi.org/10.3758/cabn.10.2.159}}",target_pending,,low,,,,,,,,pending,,low,,outcome not coded: no resolved original link (target_pending),,,,,,,,replication,1,1,,,,,
d019d60e15747f8284baad1b707662fe,10.3758/pbr.16.2.344,What is pressure? Evidence for social pressure as a type of regulatory focus,"Previous research (Markman, Maddox, & Worthy, 2006) suggests that pressure leads to choking when one is learning to classify items on the basis of an explicit rule, but it leads to excelling when one is learning to classify items on the basis of an implicit strategy. In this article, we relate social pressure to regulatory focus theory. We propose that the effects of pressure on performance arise because pressure induces a prevention focus that interacts with the more local reward structure of the task. To test this hypothesis, we repeated previous research, but using a losses reward structure, so that participants under pressure were in a regulatory fit. We also successfully replicated previous results by using a gains reward structure. In contrast with participants who attempted to maximize gains on each trial, participants who attempted to minimize losses choked on the implicit-learning task but excelled on the explicit-learning task. The results suggest a three-way interaction between pressure level, task type, and reward structure.",2009,,,,https://openalex.org/W2092932731,,,replication,screen,,high,single_original,low,,,,,,,,,,,,"@misc{Unknown_2009, title={What is pressure? Evidence for social pressure as a type of regulatory focus}, year={2009}, doi={10.3758/pbr.16.2.344}, url={https://doi.org/10.3758/pbr.16.2.344}}",target_pending,,low,,,,,,,,pending,,low,,outcome not coded: no resolved original link (target_pending),,,,,,,,replication,1,1,,,,,
156394a56e1442453dc11ae949884564,10.3758/pbr.17.6.827,Single-letter coloring and spatial cuing do not eliminate or reduce a semantic contribution to the Stroop effect,"The automaticity of semantic activation in the Stroop task is still the subject of considerable debate (Augustinova & Ferrand, 2007; Manwell, Roberts, & Besner, 2004). The present experiments were designed to assess whether coloring and cuing a single letter (vs. all letters) in the Stroop task reliably eliminates semantically based Stroop interference or whether the elimination observed by Manwell et al. was due to insufficient statistical power. Experiment 1 was an exact replication of the experiment conducted by Manwell and colleagues and involved a large population. Experiment 2 replicated and extended Experiment 1 by controlling for initial fixation. In line with previous findings obtained by Augustinova and Ferrand, both experiments indicated that coloring and cuing a single letter failed to eliminate or even reduce the semantically based Stroop effect. Thus, these results add to the growing body of evidence suggesting that semantic activation in the Stroop task is automatic.",2010,,,,https://openalex.org/W2031944974,,,replication,screen,,high,single_original,low,,,,,,,,,,,,"@misc{Unknown_2010, title={Single-letter coloring and spatial cuing do not eliminate or reduce a semantic contribution to the Stroop effect}, year={2010}, doi={10.3758/pbr.17.6.827}, url={https://doi.org/10.3758/pbr.17.6.827}}",target_pending,,low,,,,,,,,pending,,low,,outcome not coded: no resolved original link (target_pending),,,,,,,,replication,1,1,,,,,
0a17b6a82af8818685f7653fafc91f75,10.3758/s13414-014-0757-5,Visual statistical learning is not reliably modulated by selective attention to isolated events,"Recent studies of visual statistical learning (VSL) have indicated that the visual system can automatically extract the temporal and spatial relationships between objects. We report several attempts to replicate and extend earlier work (Journal of Experimental Psychology: General, 134, 552-564, 2005) in which observers performed a cover task on one of two interleaved stimulus sets, resulting in the learning of temporal relationships that occurred in the attended stream, but not those present in the unattended stream. Across four experiments, we exposed observers to similar or identical familiarization protocols, directing attention to one of two interleaved stimulus sets; afterward, we assessed the VSL efficacy for both sets using either implicit response time measures or explicit familiarity judgments. In line with prior work, we observed learning for the attended stimulus set. However, unlike in previous reports, we also observed learning for the unattended stimulus set. When instructed to selectively attend to only one of the stimulus sets and ignore the other set, observers could extract temporal regularities for both sets. Our efforts to experimentally decrease this effect by changing the cover task (Exp. 1) or the complexity of the statistical regularities (Exp. 3) were unsuccessful. A fourth experiment using a different assessment of learning likewise failed to show an attentional effect. Simulations drawing random samples from our first three experiments (n = 64) confirmed that the distribution of attentional effects in our sample closely approximated the null. We offer several potential explanations for our failure to replicate earlier findings and discuss how our results suggest limiting conditions on the relevance of attention to VSL.",2015,,,,https://openalex.org/W2126831547,,,replication,screen,,high,single_original,low,,,,,,,,,,,,"@misc{Unknown_2015, title={Visual statistical learning is not reliably modulated by selective attention to isolated events}, year={2015}, doi={10.3758/s13414-014-0757-5}, url={https://doi.org/10.3758/s13414-014-0757-5}}",target_pending,,low,,,,,,,,pending,,low,,outcome not coded: no resolved original link (target_pending),,,,,,,,replication,1,1,,,,,
1e065f906f2de12ac8c7038cc2ad4fab,10.3758/s13414-016-1155-y,The spatiotopic representation of visual objects across time,"Each eye movement introduces changes in the retinal location of objects. How a stable spatiotopic representation emerges from such variable input is an important question for the study of vision. Researchers have classically probed human observers' performance in a task requiring a location judgment about an object presented at different locations across a saccade. Correct performance on this task requires realigning or remapping retinal locations to compensate for the saccade. A recent study showed that performance improved with longer presaccadic viewing time, suggesting that accurate spatiotopic representations take time to build up. The first goal of the study was to replicate that finding. Two experiments, one an exact replication and the second a modified version, failed to replicate improved performance with longer presaccadic viewing time. The second goal of this study was to examine the role of attention in constructing spatiotopic representations, as theoretical and neurophysiological accounts of remapping have proposed that only attended targets are remapped. A third experiment thus manipulated attention with a spatial cueing paradigm and compared transsaccadic location performance of attended versus unattended targets. No difference in spatiotopic performance was found between attended and unattended targets. Although only negative results are reported, they might nevertheless suggest that spatiotopic representations are relatively stable over time.",2016,,,,https://openalex.org/W2461671702,,,replication,screen,,high,single_original,low,,,,,,,,,,,,"@misc{Unknown_2016, title={The spatiotopic representation of visual objects across time}, year={2016}, doi={10.3758/s13414-016-1155-y}, url={https://doi.org/10.3758/s13414-016-1155-y}}",target_pending,,low,,,,,,,,pending,,low,,outcome not coded: no resolved original link (target_pending),,,,,,,,replication,1,1,,,,,
