doi_r,title_r,doi_o,title_o,set,label,mo_titles,mo_dois,old_key,old_model,mo_key,quote,error,confident,reasoning,flag,answer,flag_names_other,alt,flag_conf,alt_is_mo,alt_first_is_mo
10.1111/jpr.12581,Cultural Generalizability of the False Signaling Theory: A Replication Study Using a Japanese Sample,10.1177/0956797616685771,Why Do We Hate Hypocrites? Evidence for a Theory of False Signaling,control,agrees_with_mo,"['Why do we hate hypocrites? Evidence for a theory of false signaling', 'Why do we hate hypocrites? Evidence for a theory of false signaling']","['10.1177/0956797616685771', '10.1177/0956797616685771']",@jordan2017,gpt-5.6-luna,@jordan2017,"This study replicated two experiments comparing evaluations of hypocrites with those of transgressors and liars (Experiment 1, n = 583) and those of transgressors with those of honest hypocrites (Experiment 2, n = 509) using a Japanese sample.",,True,"The study explicitly says it replicates two experiments testing the false signaling theory (hypocrites vs. transgressors/liars, and vs. honest hypocrites), which are exactly the experiments reported in Jordan et al. (2017), the paper that proposed the theory. No other record on the list contains tho",False,True:@jordan2017:,False,[],False,False,False
10.1111/jns.12110,Genetic determinants of chronic oxaliplatin‐induced peripheral neurotoxicity: a genome‐wide study replication and meta‐analysis,10.1002/cncr.26614,"Polymorphic markers associated with severe oxaliplatin‐induced, chronic peripheral neuropathy in colon cancer patients",control,agrees_with_mo,"['Polymorphic markers associated with severe oxaliplatin-induced, chronic peripheral neuropathy in colon cancer patients']",['10.1002/cncr.26614'],@won2011,gpt-5.6-luna,@won2011,We aimed at validating the role of genetic variants identified by a recent genome-wide association study (GWAS) as determinants of chronic oxaliplatin-induced peripheral neurotoxicity (OXAIPN).,,True,"The study aims to validate genetic variants 'identified by a recent genome-wide association study (GWAS)' of chronic oxaliplatin-induced peripheral neurotoxicity, and @won2011 is the only record on the list that is a GWAS of OXAIPN; the other citations are reviews, methods papers, or candidate-gene/",False,True:@won2011:,False,[],False,False,False
10.1186/s13148-022-01296-6,"Maternal epigenetic clocks measured during pregnancy do not predict gestational age at delivery or offspring birth outcomes: a replication study in metropolitan Cebu, Philippines",10.1186/s13148-020-00909-2,Epigenetic age and pregnancy outcomes: GrimAge acceleration is associated with shorter gestational length and lower birthweight,control,agrees_with_mo,['Epigenetic age and pregnancy outcomes: GrimAge acceleration is associated with shorter gestational length and lower birthweight'],['10.1186/s13148-020-00909-2'],@ross2020,gpt-5.6-luna,@ross2020,"Here, we attempt to replicate a series of analyses previously reported in a US-based sample, using a larger similarly aged sample (n = 296) of participants of a long-running study in the Philippines.",,True,"The passage says the study replicates 'a series of analyses previously reported in a US-based sample' linking maternal epigenetic age to gestational length and birthweight; @ross2020 is the US-based study reporting exactly those GrimAge–pregnancy-outcome analyses, and no other record (e.g., @lancast",False,True:@ross2020:,False,[],False,False,False
10.1177/074823370001600604,The neurotoxic etiology of the autistic spectrum disorders: a replication study,10.1177/074823379801400603,Autism: Xenobiotic Influences,control,agrees_with_mo,['Autism: xenobiotic influences'],['10.1177/074823379801400603'],@edelson1998,gpt-5.6-luna,@edelson1998,This current study examined an independent sample of 39 autistic individuals and was able to replicate the general findings of Edelson and Cantor.,,True,"The study explicitly names 'Edelson and Cantor' with the full citation 'Autism: xenobiotic influences. Toxicol Ind Health 1998: 14 (6): 799-811' as the work it replicates, and no other record shares those authors, title, or finding.",False,True:@edelson1998:,False,[],False,False,False
10.1080/19439342.2019.1679860,Improving well-being through mobile money: a replication study in Niger,10.1086/687578,Payment Mechanisms and Antipoverty Programs: Evidence from a Mobile Money Cash Transfer Experiment in Niger,control,agrees_with_mo,['Payment Mechanisms and Antipoverty Programs: Evidence from a Mobile Money Cash Transfer Experiment in Niger'],['10.1086/687578'],@aker2016,gpt-5.4-mini,@aker2016,"An experimental study suggests that the use of mobile money, Zap delivery, might improve intra-household socio-economic dynamics on Niger. Our replication study evaluates the impact of Zap delivery in contrast to more traditional delivery mechanism.",,True,"The study explicitly replicates an experimental study of mobile money 'Zap delivery' in Niger and re-tests its findings on household diet diversity and assets; @aker2016 is the only record matching that design, population, and finding (suri2016 is mobile money but Kenya, long-run poverty impacts, no",False,True:@aker2016:,False,[],False,False,False
10.1038/s41598-020-57613-7,How odor cues help to optimize learning during sleep in a real life-setting,10.1126/science.1138581,Odor Cues During Slow-Wave Sleep Prompt Declarative Memory Consolidation,control,agrees_with_mo,['Odor cues during slow-wave sleep prompt declarative memory consolidation'],['10.1126/science.1138581'],@rasch2007,gpt-5.6-luna,@rasch2007,"The current study extends previous research in three aspects to test for optimization and practical applicability of this cueing effect: We (1) performed a field study of vocabulary-learning in a regular school setting, (2) stimulated with odor cues during the whole night without sleep monitoring, and (3) applied the odor additionally as retrieval cue in a subsequent test.",,True,"The study says it 'extends previous research' on odor cueing during slow wave sleep and compares its whole-night field results to 'a study with selective cueing in specific sleep stages,' which uniquely describes Rasch et al. 2007 (odor cues during slow-wave sleep), the original cueing-in-SWS findin",False,True:@rasch2007:,False,[],False,False,False
10.1002/ar.1091570205,A double replication of a “small‐sample” study of the sexual behavior of DBA/2J male mice,10.1163/156853962x00087,Sexual Behavior in Three Inbred Strains of Mice,control,agrees_with_mo,"['Sexual behavior in three inbred strains of mice', 'Sexual behavior in three inbred strains of mice']","['10.1163/156853962x00087', '10.1163/156853962x00087']",@mcgill1962,gpt-5.6-luna,@mcgill1962,"Furthermore, substitution of the data resulting from either replication for the data of the DBA/2J males of the original study did not result in any changes as regards significant differences in sexual behavior among DBA/2J, C57BL, and BALB/c male mice.",,True,"The study replicates the sexual behavior comparison among DBA/2J, C57BL, and BALB/c male mice using data 'of the original study' — exactly the three strains in McGill 1962's title, which no other list record matches.",False,True:@mcgill1962:,False,[],False,False,False
10.1145/2676467.2676484,Replicating a study of collaborative use of mobile phones for photo sharing in a different cultural context,10.1145/1978942.1979201,Pass-them-around,control,agrees_with_mo,['Pass-them-around: collaborative use of mobile phones for photo sharing'],['10.1145/1978942.1979201'],@lucero2011,gpt-5.6-luna,,"In this paper, we replicate a study of collaborative mobile phone use to share personal photos in groups of collocated people.",,True,"The study replicates 'a study of collaborative mobile phone use to share personal photos in groups of collocated people', which uniquely describes Lucero et al. 2011 'Pass-them-around'; no other record concerns that study or finding, and the other replication-related papers are methodology pieces, n",False,True:@lucero2011:,False,[],False,False,False
10.1080/00220388.2018.1506580,"Evidence of Behavioural Compensation in Internal Replication Study of Male Circumcision Trial to Reduce HIV Acquisition in Kisumu, Kenya",10.1016/s0140-6736(07)60312-2,"Male circumcision for HIV prevention in young men in Kisumu, Kenya: a randomised controlled trial",control,agrees_with_mo,"['Male circumcision for HIV prevention in young men in Kisumu, Kenya: a randomised controlled trial']",['10.1016/s0140-6736(07)60312-2'],@bailey2007,gpt-5.6-luna,@bailey2007,"We replicated the study ‘Male circumcision for HIV prevention in young men in Kisumu, Kenya: a randomised controlled trial’ using an epidemiological approach as well as an econometric approach.",,True,"The study names its target verbatim: 'Male circumcision for HIV prevention in young men in Kisumu, Kenya: a randomised controlled trial', which uniquely matches @bailey2007's title, population (young men in Kisumu), design (RCT), and the 60% protective effect it re-tests. No other record shares that",False,True:@bailey2007:,False,[],False,False,False
10.1002/ece3.71556,Non‐Native Herpetofauna Continue to Proliferate in the World's Most Invaded Herpetofauna Community,10.1007/s10530-019-01934-w,Non-native species dominate herpetofaunal community patterns in both native and non-native habitat patches in urban Miami-Dade County,control,agrees_with_mo,['Non-native species dominate herpetofaunal community patterns in both native and non-native habitat patches in urban Miami-Dade County'],['10.1007/s10530-019-01934-w'],@clements2019,gpt-5.6-luna,@clements2019,"Surveys conducted in Miami‐Dade County in 2017 demonstrated that non‐native species already dominated both natural and anthropogenic parks and provided a baseline to examine dynamic changes in the community. In 2022, we replicated the surveys from 2017 at the same 30 sites.",,True,"The study replicates 2017 surveys at the same 30 Miami-Dade sites, matching Clements et al. 2019's title and design exactly; no other listed record describes those 2017 surveys.",False,True:@clements2019:,False,[],False,False,False
10.1177/027347538901100307,Test Item Arrangement and Student Performance in Principles of Marketing Examination: A Replication Study,10.1177/027347538600800306,Unconscious Biasing of Student Examination Scores: A Case of Sequential versus Random Information Retrieval,control,agrees_with_mo,['Unconscious biasing of student examination scores: a case of sequential versus random information retrieval'],['10.1177/027347538600800306'],@pettit1986,gpt-5.6-luna,@pettit1986,It replicates previous research that explored the effect of question sequencing on exam performance of marketing students as it related to memory factors.,,True,"The study replicates research on question sequencing's effect on exam scores 'as it related to memory factors,' which matches @pettit1986's title (Sequential versus Random Information Retrieval, Unconscious Biasing of Student Examination Scores); no other record combines exam sequencing, unconscious",False,True:@pettit1986:,False,[],False,False,False
10.1210/jc.2009-0931,Independent Confirmation of Association between Metabolic Phenotypes of Polycystic Ovary Syndrome and Variation in the Type 6 17β-Hydroxysteroid Dehydrogenase Gene,10.1016/j.fertnstert.2006.04.027,Polymorphism in HSD17B6 is associated with key features of polycystic ovary syndrome,control,agrees_with_mo,"['Polymorphism in HSD17B6 is associated with key features of polycystic ovary syndrome', 'Polymorphism in HSD17B6 is associated with key features of polycystic ovary syndrome']","['10.1016/j.fertnstert.2006.04.027', '10.1016/j.fertnstert.2006.04.027']",@jones2006,gpt-5.6-luna,@jones2006,Our objective was to replicate association between polymorphisms in HSD17B6 and PCOS in a well-characterized replication cohort.,,True,"The study says it aims to replicate the 'previous genetic study of HSD17B6' that reported rs898611 association with PCOS and metabolic phenotypes; @jones2006 is the only listed record that is an HSD17B6 genetic association study with that finding, so it is singled out uniquely.",False,True:@jones2006:,False,[],False,False,False
10.1080/09658211.2016.1189941,Assessing autobiographical memory: the web-based autobiographical Implicit Association Test,10.1111/j.1467-9280.2008.02156.x,How to Accurately Detect Autobiographical Events,control,agrees_with_mo,"['How to accurately detect autobiographical events', 'How to accurately detect autobiographical events']","['10.1111/j.1467-9280.2008.02156.x', '10.1111/j.1467-9280.2008.02156.x']",@sartori2008,gpt-5.6-luna,@sartori2008,"Experiment 1 (n = 522) is a web-based replication study of the first published aIAT study [Sartori, G., Agosta, S., Zogmaister, C., Ferrara, S. D., & Castiello, U. (2008). How to accurately detect autobiographical events. Psychological Science, 19, 772-780. doi: 10.1111/j.1467-9280.2008.02156.x ; Experiment 1].",,True,"The study explicitly names the 'first published aIAT study' with full citation to Sartori et al. 2008, Psychological Science, 'How to accurately detect autobiographical events', Experiment 1 — matching the pick exactly; no other record is described as the replicated original.",False,True:@sartori2008:,False,[],False,False,False
10.1371/journal.pone.0137499,When Science Replaces Religion: Science as a Secular Authority Bolsters Moral Sensitivity,10.1371/journal.pone.0057989,Does “Science” Make You Moral? The Effects of Priming Science on Moral Judgments and Behavior,control,agrees_with_mo,"['Does ""science"" make you moral? The effects of priming science on moral judgments and behavior', 'Does ""science"" make you moral? The effects of priming science on moral judgments and behavior', 'Does ""science"" make you moral? The effects of priming science on moral judgments and behavior']","['10.1371/journal.pone.0057989', '10.1371/journal.pone.0057989', '10.1371/journal.pone.0057989']",@makellams2013,gpt-5.6-luna,@makellams2013,"However, it was recently demonstrated that, on the contrary, science priming increases moral sensitivity as well. The present set of studies sought to replicate this effect and test two explanations for it.",,True,"The study seeks to replicate the recent demonstration that science priming increases moral sensitivity, which is exactly the finding of Ma-Kellams & Blascovich (2013); no other listed record reports that finding.",False,True:@makellams2013:,False,[],False,False,False
10.1002/jae.2782,Replicating the Levitt and Porter estimates of drunk driving,10.1086/323281,How Dangerous Are Drinking Drivers?,control,agrees_with_mo,['How dangerous are drinking drivers?'],['10.1086/323281'],@levitt2001,gpt-5.6-luna,@levitt2001,"Levitt and Porter ( Journal of Political Economy , 2001, 109 (6), 1198–1237) demonstrate how these can be recovered using publicly available information in the Fatality Analysis Reporting System (FARS). Although robust to systematic misreporting and sample selection and far cheaper to implement than surveys, their methodological innovations are largely ignored. We believe this arises partly from difficulty in replicating their results.",,True,"The title, abstract, and passage explicitly name Levitt and Porter (2001) as the study whose results the paper replicates, matching @levitt2001's authors, year, journal, and pages; no other record fits.",False,True:@levitt2001:,False,[],False,False,False
10.1038/s41598-020-67455-y,Three visual working memory representations simultaneously control attention,10.1038/s41598-017-05865-1,Two visual working memory representations simultaneously control attention,control,agrees_with_mo,['Two visual working memory representations simultaneously control attention'],['10.1038/s41598-017-05865-1'],@chen2017,gpt-5.6-luna,@chen2017,"However, recent findings provided evidence that not one, but two visual working memory representations can capture attention and interfere with concurrent visual search. We successfully replicate these findings, and further test whether the capacity of visual working memory during visual search extends to not two, but three representations that influence attention directly.",,True,"The study replicates 'recent findings' that exactly two visual working memory representations capture attention during concurrent visual search and then extends two to three; @chen2017's title, 'Two visual working memory representations simultaneously control attention', matches this finding and the",False,True:@chen2017:,False,[],False,False,False
10.1016/s0006-3223(98)00143-7,A replication study of violent and nonviolent subjects: cerebrospinal fluid metabolites of serotonin and dopamine are predicted by plasma essential fatty acids,10.1016/s0006-3223(98)00141-3,"Essential fatty acids predict metabolites of serotonin and dopamine in cerebrospinal fluid among healthy control subjects, and early- and late-onset alcoholics",control,agrees_with_mo,"['Essential fatty acids predict metabolites of serotonin and dopamine in cerebrospinal fluid among healthy control subjects, and early- and late-onset alcoholics']",['10.1016/s0006-3223(98)00141-3'],@hibbeln1998,gpt-5.6-luna,@hibbeln1998,"Among an independent group of subjects selected for their history of violent, impulsive behaviors and nonviolent control subjects, we attempted to replicate the finding that plasma docosahexaenoic acid concentrations were negatively correlated with cerebrospinal fluid 5-hydroxyindoleacetic acid (CSF 5-HIAA) concentrations.",,True,"The abstract explicitly says the study 'attempted to replicate the finding that plasma docosahexaenoic acid concentrations were negatively correlated with cerebrospinal fluid 5-HIAA,' which is precisely the finding of Hibbeln et al. 1998; no other record reports that specific DHA–5-HIAA correlation ",False,True:@hibbeln1998:,False,[],False,False,False
10.1016/j.cortex.2018.05.013,Reaffirming the link between chronic phantom limb pain and maintained missing hand representation,10.1038/ncomms2571,Phantom pain is associated with preserved structure and function in the former hand area,control,agrees_with_mo,['Phantom pain is associated with preserved structure and function in the former hand area'],['10.1038/ncomms2571'],@makin2013,gpt-5.6-luna,@makin2013,"In the current study, we replicate our previous results by showing that chronic PLP correlates with maintained representation of the missing hand in the primary sensorimotor missing hand cortex.",,True,The study says it 'replicates our previous results' showing chronic PLP correlates with maintained (preserved) missing-hand representation; @makin2013 is the only list record whose own title states that exact finding (phantom pain associated with preserved structure and function in the former hand a,False,True:@makin2013:,False,[],False,False,False
10.15195/v2.a20,The Missing Main Effect of Welfare State Regimes: A Replication of ‘Social Policy Responsiveness in Developed Democracies’ by Brooks and Manza,10.1177/000312240607100306,Social Policy Responsiveness in Developed Democracies,control,agrees_with_mo,['Social Policy Responsiveness in Developed Democracies'],['10.1177/000312240607100306'],@brooks2006,gpt-5.6-luna,@brooks2006,This article reports the results of a replication of Brooks and Manza's Social Policy Responsiveness in Developed Democracies published in 2006 in the American Sociological Review.,,True,Both the title and the abstract name the original by exact title — 'a replication of Social Policy Responsiveness in Developed Democracies by Brooks and Manza... published in 2006 in the American Sociological Review' — which matches @brooks2006 and distinguishes it from the same authors' other 2006/,False,True:@brooks2006:,False,[],False,False,False
10.1038/s41398-024-02824-z,Decreased telomere length in a subgroup of young individuals with bipolar disorders: replication in the FACE-BD cohort and association with the shelterin component POT1,10.1038/s41398-022-01891-4,Telomere length and mitochondrial DNA copy number in bipolar disorder: identification of a subgroup of young individuals with accelerated cellular aging,control,agrees_with_mo,['Telomere length and mitochondrial DNA copy number in bipolar disorder: identification of a subgroup of young individuals with accelerated cellular aging'],['10.1038/s41398-022-01891-4'],@spano2022,gpt-5.6-luna,@spano2022,The aims of the present study were to replicate this observation in a larger sample,,True,The study says 'We recently identified a subgroup of young individuals with prematurely shortened TL' and aims to 'replicate this observation in a larger sample' — exactly the finding and population of @spano2022 (subgroup of young individuals with accelerated cellular aging). The only other Spano 2,False,True:@spano2022:,False,[],False,False,False
10.1111/j.1752-0606.2009.00164.x,The Effectiveness of couple therapy in Germany: A Replication Study,10.1037/0893-3200.11.4.410-421,The effectiveness of marital counseling in Germany: A contribution to health services research.,control,agrees_with_mo,['The effectiveness of marital counseling in Germany: A contribution to health services research'],['10.1037/0893-3200.11.4.410-421'],@hahlweg1997,gpt-5.6-luna,@hahlweg1997,The purpose of the current investigation was to replicate their earlier findings in a similar setting with identical measures.,,True,"The abstract names 'Hahlweg and Klann' (1997) and their effectiveness study in German and Austrian marital counseling agencies as the study being replicated, which uniquely matches @hahlweg1997; no other record shares those authors, year, and setting.",False,True:@hahlweg1997:,False,[],False,False,False
10.1101/2023.08.16.553472,Replication and Refinement of Brain Age Model for adolescent development,10.1109/embc46164.2021.9631007,Multimodal Brain Age Prediction with Feature Selection and Comparison,control,agrees_with_mo,['Multimodal brain age prediction with feature selection and comparison'],['10.1109/embc46164.2021.9631007'],@ray2021,gpt-5.6-luna,@ray2021,"Our recent study has demonstrated that conventional machine learning models can achieve high accuracy on brain age prediction during development using only a small set of selected features from multimodal brain imaging data. In the current study, we tested the replicability of various brain age models on the Adolescent Brain Cognitive Development (ABCD) cohort.",,True,"The study's 'our recent study' is described as achieving high accuracy in developmental brain age prediction with a small set of selected features from multimodal imaging data, which precisely matches @ray2021's title (Multimodal Brain Age Prediction with Feature Selection and Comparison); no other ",False,True:@ray2021:,False,[],False,False,False
10.1177/03057356211031663,Small music ensemble and empathy: A replication study in a South Korean music student sample,10.1177/0305735619887226,The relationship between small music ensemble experience and empathy skill: A survey study,control,agrees_with_mo,['The relationship between small music ensemble experience and empathy skill: A survey study'],['10.1177/0305735619887226'],@cho2019,gpt-5.6-luna,@cho2019,This study aimed to replicate the initial study using the identical survey questionnaire in a college music student population in South Korea ( N = 183).,,True,"The study explicitly aims to replicate the 'initial study' on small ensemble experience and empathy among US college music students using the identical survey questionnaire, which matches @cho2019's title, topic, and design; no other record describes this same survey study.",False,True:@cho2019:,False,[],False,False,False
10.1371/journal.pone.0091690,Functional Gene Group Analysis Indicates No Role for Heterotrimeric G Proteins in Cognitive Ability,10.1016/j.ajhg.2009.12.006,Functional Gene Group Analysis Reveals a Role of Synaptic Heterotrimeric G Proteins in Cognitive Ability,control,agrees_with_mo,['Functional gene group analysis reveals a role of synaptic heterotrimeric G proteins in cognitive ability'],['10.1016/j.ajhg.2009.12.006'],@ruano2010,gpt-5.6-luna,@ruano2010,"Previous functional gene group analyses implicated common single nucleotide polymorphisms (SNPs) in heterotrimeric G protein coding genes as being associated with differences in human intelligence. Here, we sought to replicate this finding using five independent cohorts of older adults including current IQ and childhood IQ, and using both gene- and SNP-based analytic strategies.",,True,"The passage re-tests 'previous functional gene group analyses' implicating SNPs in heterotrimeric G protein genes in intelligence — precisely the title, method, and finding of Ruano et al. (2010); no other listed record (e.g., reviews or G-protein biology papers) conducted such an analysis or report",False,True:@ruano2010:,False,[],False,False,False
10.1016/j.dib.2021.107595,"Replication dataset: the effect of compassion, biological sex, and gender identity threat on jerky choice",10.1016/j.appet.2021.105654,The taste of compassion: Influencing meat attitudes with interhuman and interspecies moral appeals,control,agrees_with_mo,['The taste of compassion: influencing meat attitudes with interhuman and interspecies moral appeals'],['10.1016/j.appet.2021.105654'],@pohlmann2021,gpt-5.6-luna,@pohlmann2021,"The data provided with this article were collected online from 1,350 participants to conduct a replication of study 1 in ""The taste of compassion: Influencing meat attitudes with interhuman and interspecies moral appeals"" [5].",,True,"The study names its target by exact title: it replicates study 1 in 'The taste of compassion: Influencing meat attitudes with interhuman and interspecies moral appeals,' which matches @pohlmann2021 uniquely; the companion records @pohlmann2021b and @pohlmann2021c have different titles and are cited ",False,True:@pohlmann2021:,False,[],False,False,False
10.1080/1612197x.2019.1637362,Enhanced expectancies in golf putting – a replication study with increased ecological validity,10.1016/j.psychsport.2018.10.003,Enhanced or diminished expectancies in golf putting – Which actually affects performance?,control,agrees_with_mo,['Enhanced or diminished expectancies in golf putting - which actually affects performance?'],['10.1016/j.psychsport.2018.10.003'],@ziv2018,gpt-5.4-mini,@ziv2018,"our aim was not only to replicate a previous study (Ziv, G., Ochayon, M., & Lidor, R. 2019. Enhanced or diminished expectancies in golf putting – Which actually affects performance? Psychology of Sport and Exercise, 40, 82–86)",,True,"The study explicitly names the replicated work by full title ('Enhanced or diminished expectancies in golf putting – Which actually affects performance?') and authors (Ziv, Ochayon, & Lidor), which matches @ziv2018 exactly despite a minor year/venue discrepancy in the citation; no other record share",False,True:@ziv2018:,False,[],False,False,False
10.1590/1516-3180.2017.0015240217,Age at first childbirth and newly diagnosed diabetes among postmenopausal women: a cross-sectional analysis of the Brazilian Longitudinal Study of Adult Health (ELSA-Brasil),10.2337/dc13-1784,Impact of Age at First Childbirth on Glucose Tolerance Status in Postmenopausal Women: The 2008–2011 Korean National Health and Nutrition Examination Survey,control,agrees_with_mo,['Impact of age at first childbirth on glucose tolerance status in postmenopausal women: the 2008-2011 Korean National Health and Nutrition Examination Survey'],['10.2337/dc13-1784'],@kim2013,gpt-5.6-luna,@kim2013,"It has been reported that earlier age at first childbirth may increase the risk of adult-onset diabetes among postmenopausal women, a novel finding with important public health implications. To date, however, no known studies have attempted to replicate this finding. We aimed to test the hypothesis that age at first childbirth is associated with the risk of adult-onset diabetes among postmenopausal women.",,True,"The re-tested finding — earlier age at first childbirth increasing diabetes risk in postmenopausal women, described as novel and unreplicated — matches only @kim2013's topic, population and design; every other record concerns ELSA-Brasil itself, menarche/menopause, parity, or reviews, none of which ",False,True:@kim2013:,False,[],False,False,False
10.1159/000117595,Application of Cluster Analysis in the Classification of Depression,10.1192/bjp.118.544.275,Classification of Depressed Patients: A Cluster Analysis Derived Grouping,control,agrees_with_mo,['Classification of depressed patients: a cluster analysis derived grouping'],['10.1192/bjp.118.544.275'],@paykel1971,gpt-5.6-luna,@paykel1971,This paper reports a replication study of a four-group cluster-analytic typology of depressed patients.,,True,"The study replicates a four-group cluster-analytic typology of depression using the original patient sample, which matches Paykel's 1971 cluster-analysis-derived grouping; the 1972 papers are follow-up correlates/treatment-response studies, not the typology itself.",False,True:@paykel1971:,False,[],False,False,False
10.1111/j.1469-8986.2005.00367.x,The latent state‐trait structure of resting EEG asymmetry: Replication and extension,10.1037/0022-3514.82.4.619,Does resting electroencephalograph asymmetry reflect a trait? An application of latent state-trait theory.,control,agrees_with_mo,['Does resting EEG asymmetry reflect a trait? An application of latent state-trait theory'],['10.1037/0022-3514.82.4.619'],@hagemann2002,gpt-5.6-luna,,These data replicate previous findings and substantiate that resting asymmetry has trait and state properties.,,True,"The study replicates and extends the specific latent state-trait hypothesis — that resting EEG asymmetry superimposes a trait on state fluctuations — which is exactly the question posed by Hagemann et al. 2002, by the same authors using LST models; other records (e.g., Papousek & Schulter 2002, Toma",False,True:@hagemann2002:,False,[],False,False,False
10.1017/s1355617722000698,Lower prospective memory is associated with higher neurocognitive dispersion in two samples of people with HIV: A conceptual replication study,10.1080/13803395.2018.1432571,Intraindividual variability in neurocognitive performance is associated with time-based prospective memory in older adults,control,agrees_with_mo,['Intraindividual variability in neurocognitive performance is associated with time-based prospective memory in older adults'],['10.1080/13803395.2018.1432571'],@sullivan2018,gpt-5.6-luna,@sullivan2018,"Extending prior work in healthy adults, these findings suggest that variability in performance across a cognitive battery contributes to laboratory-based PM accuracy, but not perceived PM symptoms, among PLWH.",,True,"The study is a conceptual replication of the finding that IIV-dispersion relates to time-based prospective memory; only @sullivan2018 reports exactly that finding in its title (neurocognitive IIV and time-based PM in older adults), matching the 'extending prior work' described. Similar records like ",False,True:@sullivan2018:,False,[],False,False,False
10.1007/s10071-019-01254-5,"Developmental history, energetic state and choice impulsivity in European starlings, Sturnus vulgaris",10.1098/rspb.2014.2140,Developmental telomere attrition predicts impulsive decision-making in adult starlings,control,agrees_with_mo,"['Developmental telomere attrition predicts impulsive decision-making in adult starlings', 'Developmental telomere attrition predicts impulsive decision-making in adult starlings']","['10.1098/rspb.2014.2140', '10.1098/rspb.2014.2140']",@bateson2014,gpt-5.6-luna,@bateson2014,"In European starlings (Sturnus vulgaris), a previous study found that birds that were lighter for their skeletal size, and birds that had undergone greater shortening of erythrocyte telomeres over the course of development, were more impulsive as adults. Here, we studied the impulsivity of a separate cohort of 29 starlings hand-reared under different combinations of food amount and begging effort. We did not replicate the results of the previous study concerning developmental telomere attrition",,True,"The study says 'a previous study found that birds... that had undergone greater shortening of erythrocyte telomeres over the course of development, were more impulsive as adults' — exactly the title/finding of @bateson2014, and it explicitly says it 'did not replicate' that result, naming it as the ",False,True:@bateson2014:,False,[],False,False,False
10.1097/md.0000000000011865,Contributions of rare coding variants in hypotension syndrome genes to population blood pressure variation,10.1038/ng.118,Rare independent mutations in renal salt handling genes contribute to blood pressure variation,control,agrees_with_mo,['Rare independent mutations in renal salt handling genes contribute to blood pressure variation'],['10.1038/ng.118'],@ji2008,gpt-5.6-luna,@ji2008,"The present study focuses on replicating the analyses completed by Ji et al to identify effects of rare variants in the population-based Atherosclerosis Risk in Communities (ARIC) study. We attempted to replicate the findings by Ji et al by applying their criteria to identify putative loss-of-function variants with allele frequency <0.001 and complete conservation across a set of orthologs, to exome sequencing data from 7444 European ancestry participants of the ARIC study.",,True,"The study explicitly names 'Ji et al (2008)' as the source of the findings being replicated, with matching design (rare LoF variants in SLC12A3/SLC12A1/KCNJ1, Framingham), and @ji2008 is the only such record; no other listed record fits as well.",False,True:@ji2008:,False,[],False,False,False
10.1044/2023_jslhr-22-00694,Crowdsourced Perceptual Ratings of Voice Quality in People With Parkinson's Disease Before and After Intensive Voice and Articulation Therapies: Secondary Outcome of a Randomized Controlled Trial,10.1016/j.jvoice.2022.03.014,The Acoustic Voice Quality Index (AVQI) in People with Parkinson's Disease Before and After Intensive Voice and Articulation Therapies: Secondary Outcome of a Randomized Controlled Trial,control,agrees_with_mo,"[""The Acoustic Voice Quality Index (AVQI) in people with Parkinson's disease before and after intensive voice and articulation therapies: Secondary outcome of a randomized controlled trial""]",['10.1016/j.jvoice.2022.03.014'],@moyagal2022,gpt-5.6-luna,@moyagal2022,We also investigated whether aggregated listener ratings would replicate the original study's findings of treatment effects based on the Acoustic Voice Quality Index (AVQI) measure.,,True,"The study explicitly states it replicates 'the results of the study by Moya-Galé et al. (2022)' and re-tests the original study's AVQI-based treatment effects from the same RCT, matching @moyagal2022 exactly; no other record fits as well.",False,True:@moyagal2022:,False,[],False,False,False
10.1352/0895-8017(2007)112[40:eomiof]2.0.co;2,Effect of “Missing” Information on Fast Mapping by Individuals With Vocabulary Limitations Associated With Intellectual Disability,10.1017/s0305000902005469,The effect of ‘missing’ information on children's retention of fast-mapped labels,control,agrees_with_mo,"[""The effect of ''missing'' information on children's retention of fast mapped labels""]",['10.1017/s0305000902005469'],@wilkinson2003b,gpt-5.6-luna,@wilkinson2003b,"This study was a direct replication of a previous investigation with typically developing preschool children, enabling a direct comparison.",,True,"The abstract says it is a direct replication of an investigation with typically developing preschool children on retention of fast-mapped labels under 'missing' information; @wilkinson2003b shares the exact 'missing information' topic, author (Wilkinson), year, and TD-children population, while @wil",False,True:@wilkinson2003b:,False,[],False,False,False
10.1111/j.1467-7687.2008.00781.x,The relative salience of discrete and continuous quantity in young infants,10.1111/1467-9280.00177,Number Versus Contour Length in Infants' Discrimination of Small Visual Sets,control,agrees_with_mo,"[""Number versus contour length in infants' discrimination of small visual sets""]",['10.1111/1467-9280.00177'],@clearfield1999,gpt-5.6-luna,@clearfield1999,"In Experiment 1, we attempt to replicate the Clearfield & Mix study with a larger sample of infants.",,True,"The study explicitly names 'the Clearfield & Mix study' and replicates its contour-length finding with small sets of 1-3 items; only @clearfield1999 matches the year and title, while @clearfield2001 (2001, area/contour) is a different, later paper.",False,True:@clearfield1999:,False,[],False,False,False
