pair_id,group,variant,src_rung,n_targets,matched,outcome,reason,phrase,qsrc,study_status,rtc,key,match_certain,err,prompt_len
a3b015e04e22fa431a33f1b2559e38c6,control_doc,V0r,ft,2,True,successful,"The authors’ overall replication verdict includes reference 19, and they report the 2-Back and rest conditions had comparable memory performance.","We successfully replicated the results of previous studies [14, 19] and provided supporting evidence for the idea that a post-encoding period involving a 2-Back task is better for the fate of memory consolidation than a rest period that triggers autobiographical thinking.",discussion,completed,replication,,False,,82787
7415e9d7aa7b227e5da08889cd5b9ff5,control_doc,V0,ft,3,True,successful,The authors explicitly state that all findings from this target were fully replicated.,The observed results provide evidence for a full replication of all the findings presented in Brumback et al. (2007).,abstract,completed,replication,@brumback2007,True,,68717
7415e9d7aa7b227e5da08889cd5b9ff5,control_doc,V1,ft,3,True,successful,The paper explicitly says it fully replicated the findings from Brumback et al.,"Of the fourteen measures being reported, we were able to fully replicate the results of eleven, including all four subjective effects, cortisol response, and performance impairment measures.",discussion,completed,replication,@brumback2007,True,,70284
7415e9d7aa7b227e5da08889cd5b9ff5,control_doc,V2,ft,3,True,successful,The authors explicitly state that all findings from this target were fully replicated.,The observed results provide evidence for a full replication of all the findings presented in Brumback et al. (2007).,abstract,completed,replication,@brumback2007,True,,68717
7415e9d7aa7b227e5da08889cd5b9ff5,control_doc,V3,ft,3,True,successful,The paper explicitly says it fully replicated the findings from Brumback et al.,"Of the fourteen measures being reported, we were able to fully replicate the results of eleven, including all four subjective effects, cortisol response, and performance impairment measures.",discussion,completed,replication,@brumback2007,True,,70284
7415e9d7aa7b227e5da08889cd5b9ff5,control_doc,V0r,ft,3,True,successful,"The authors explicitly say the performance impairment measures were fully replicated, which supports the findings reported by Brumback et al.","Of the fourteen measures being reported, we were able to fully replicate the results of eleven, including all four subjective effects, cortisol response, and performance impairment measures.",discussion,completed,replication,@brumback2007,True,,68718
c8a858216ac12f3285b515a07da4b311,control_doc,V0,ft,8,True,successful,The authors explicitly state that their stratification results agree with the cited finding of a greater effect in aggressive disease.,"Our stratification results were concordant with published findings. We observed greater risk among those with aggressive prostate cancer or with an early age of diagnosis. Amundadottir et al. (5), Helfand et al. (44), Wang et al. (45), Schumacher et al. (46), Severi et al. (47), and Suuriniemi et al. (48) each observed a greater effect at rs1447295 in more aggressive disease.",discussion,completed,replication,@suuriniemi2007,True,,36780
c8a858216ac12f3285b515a07da4b311,control_doc,V1,ft,4,False,,,,,,,,,,38347
c8a858216ac12f3285b515a07da4b311,control_doc,V2,ft,10,False,,,,,,,,,,63036
c8a858216ac12f3285b515a07da4b311,control_doc,V3,ft,8,False,,,,,,,,,,64603
c8a858216ac12f3285b515a07da4b311,control_doc,V0r,ft,4,False,,,,,,,,,,36781
b0e02f91a18d75645ad6fcef66f5e386,control_doc,V0,ft,10,True,failed,The paper tested the HS-and-febrile-seizure subgroup and reports that the association did not reach significance.,We fail to clearly replicate any of the previously reported associations and also fail to show a role for these variants in the development of other forms of epilepsy.,abstract,completed,replication,@kanemoto2003,True,,61221
b0e02f91a18d75645ad6fcef66f5e386,control_doc,V1,ft,10,True,failed,The paper says the association was tested in the matching subgroup and failed to reach significance.,We fail to clearly replicate any of the previously reported associations and also fail to show a role for these variants in the development of other forms of epilepsy.,abstract,completed,replication,@kanemoto2003,True,,62788
b0e02f91a18d75645ad6fcef66f5e386,control_doc,V2,ft,10,True,failed,The paper tested the HS-and-febrile-seizure subgroup and reports that the association did not reach significance.,We fail to clearly replicate any of the previously reported associations and also fail to show a role for these variants in the development of other forms of epilepsy.,abstract,completed,replication,@kanemoto2003,True,,61221
b0e02f91a18d75645ad6fcef66f5e386,control_doc,V3,ft,10,True,failed,The paper says the association was tested in the matching subgroup and failed to reach significance.,We fail to clearly replicate any of the previously reported associations and also fail to show a role for these variants in the development of other forms of epilepsy.,abstract,completed,replication,@kanemoto2003,True,,62788
b0e02f91a18d75645ad6fcef66f5e386,control_doc,V0r,ft,10,True,failed,The paper reports no significant association in the HS subgroup used to test this finding.,We fail to clearly replicate any of the previously reported associations and also fail to show a role for these variants in the development of other forms of epilepsy.,abstract,completed,replication,@kanemoto2003,True,,61222
20e06f92e35eea50301bf3479bb3739f,control_doc,V0,ft,1,True,mixed,"The group-of-three result agrees with Capozzi et al. (2018), but the group-of-five result differs from its reported majority threshold, so the findings are mixed.","The results indicated that for a group of three, one face looking at the target was sufficient to elicit faster responses to the gazed-at target (i.e., minority of consistent cues), while in a group of five, three out of five faces looking at the target (i.e., majority of consistent cues) were needed for the same effect to emerge. | In groups of three, we found that a single target-congruent cue facilitated responses, with speed of responses significantly decreasing with each additional target-congruent cue. Similarly, in groups of five, performance was facilitated with one target-congruent cue and maintained the same trend of response speeding with increases in cue-target congruency numerosity.",introduction | discussion,completed,replication,@capozzi2018,True,,58068
20e06f92e35eea50301bf3479bb3739f,control_doc,V1,ft,1,True,mixed,The paper says its group-of-three result replicated Capozzi et al. but explicitly contrasts its group-of-five result with that study’s finding.,"The data indicated faster overall responses when gaze served as cues and faster target responses when one face looked toward the target compared to zero, replicating Capozzi et al. (2018). | To sum, in contrast to prior work which suggested that the majority of target-congruent gaze cues were needed to elicit faster responses when groups of five served as stimuli (e.g., Capozzi et al., 2018), the present data indicated that responses for both gaze and arrow cues were initially facilitated by one target-congruent (gaze or arrow) cue as well as with incremental increases in cuetarget congruency numerosity.",discussion | results,completed,replication,@capozzi2018,True,,59635
20e06f92e35eea50301bf3479bb3739f,control_doc,V2,ft,1,True,mixed,"The group-of-three result agrees with Capozzi et al. (2018), but the group-of-five result differs from its reported majority threshold, so the findings are mixed.","The results indicated that for a group of three, one face looking at the target was sufficient to elicit faster responses to the gazed-at target (i.e., minority of consistent cues), while in a group of five, three out of five faces looking at the target (i.e., majority of consistent cues) were needed for the same effect to emerge. | In groups of three, we found that a single target-congruent cue facilitated responses, with speed of responses significantly decreasing with each additional target-congruent cue. Similarly, in groups of five, performance was facilitated with one target-congruent cue and maintained the same trend of response speeding with increases in cue-target congruency numerosity.",introduction | discussion,completed,replication,@capozzi2018,True,,58068
20e06f92e35eea50301bf3479bb3739f,control_doc,V3,ft,1,True,mixed,The paper says its group-of-three result replicated Capozzi et al. but explicitly contrasts its group-of-five result with that study’s finding.,"The data indicated faster overall responses when gaze served as cues and faster target responses when one face looked toward the target compared to zero, replicating Capozzi et al. (2018). | To sum, in contrast to prior work which suggested that the majority of target-congruent gaze cues were needed to elicit faster responses when groups of five served as stimuli (e.g., Capozzi et al., 2018), the present data indicated that responses for both gaze and arrow cues were initially facilitated by one target-congruent (gaze or arrow) cue as well as with incremental increases in cuetarget congruency numerosity.",discussion | results,completed,replication,@capozzi2018,True,,59635
20e06f92e35eea50301bf3479bb3739f,control_doc,V0r,ft,1,True,mixed,The results agree with the original’s minority-cue finding for groups of three but differ from its majority-cue threshold for groups of five.,"For example, in groups of three, a minority of target-congruent gaze cues (or 1/3 faces looking at the target) have been found to facilitate target responses, whereas in groups of five, a majority of target-congruent gaze cues (or 3/5 faces looking at the target) were needed for the same effect. Here, in two preregistered experiments, we provide a high-powered conceptual replication of these past experiments and extend them to examine the possible uniqueness of responses to gaze using a comparison with arrows. We found that a minority of target-congruent gaze and arrow cues significantly facilitated target responses regardless of group size.",abstract,completed,replication,@capozzi2018,True,,58069
971d2aa308c277205aaf5843965a1207,control_doc,V0,ft,3,True,successful,The authors describe similar associations in the new samples and give an overall positive verdict on generalizability.,Major findings supported the generalizability of the results revealed in the earlier research.,abstract,completed,replication,,False,,30333
971d2aa308c277205aaf5843965a1207,control_doc,V1,ft,3,True,successful,The authors explicitly describe similar negative associations and conclude that the results generalize across contexts.,"In the present study a similar association was observed in all four samples for satisfaction with supervision (only that for the teachers was significant, however) and for three of the four samples for satisfaction with work (significant for both teachers and bankers). Once again, these results suggest some generalizability across organizational contexts.",discussion,completed,replication,,False,,31900
971d2aa308c277205aaf5843965a1207,control_doc,V2,ft,3,True,successful,The authors’ overall verdict says the major findings from the earlier research were supported as generalizable.,Major findings supported the generalizability of the results revealed in the earlier research.,abstract,completed,replication,,False,,82346
971d2aa308c277205aaf5843965a1207,control_doc,V3,ft,3,True,successful,The paper reports a similar communication-apprehension association and says the results suggest generalizability across organizational contexts.,"In a previous study Falcione, McCroskey and Daly (1977) observed a small, but significant, negative relationship between communication apprehension and satisfaction with supervision (across two samples) and with satisfaction with work (one of two samples). In the present study a similar association was observed in all four samples for satisfaction with supervision (only that for the teachers was significant, however) and for satisfaction with work (significant for both teachers and bankers).",discussion,completed,replication,,False,,83913
971d2aa308c277205aaf5843965a1207,control_doc,V0r,ft,3,True,successful,The authors describe the current negative associations as similar to the previously reported relationships and say they generalize across contexts.,"Once again, these results suggest some generalizability across organizational contexts.",discussion,completed,replication,,False,,30334
bde7ab617d43d54d02cc731abcca0033,control_doc,V0,ft,4,True,successful,The authors explicitly characterize their positive prioritizing-positivity results as in line with Littman-Ovadia and Russo-Netzer.,"These findings are in line with previous studies demonstrating the positive relationship on well-being outcomes of prioritizing the positive (Catalino et al., 2014;Datu & King, 2016;Littman-Ovadia & Russo-Netzer, 2018).",discussion,completed,replication,@littmanovadia2018,True,,56620
bde7ab617d43d54d02cc731abcca0033,control_doc,V1,ft,4,True,successful,The paper explicitly includes this study among the sources for the prioritizing-positivity association it re-tests and reports that its findings confirm the association.,"This cross-sectional study confirms that the way people pursue happiness, by prioritizing positivity or valuing it, may promote or partly hinder well-being.",abstract,completed,replication,@littmanovadia2018,True,,58187
bde7ab617d43d54d02cc731abcca0033,control_doc,V2,ft,4,True,successful,The authors explicitly characterize their positive prioritizing-positivity results as in line with Littman-Ovadia and Russo-Netzer.,"These findings are in line with previous studies demonstrating the positive relationship on well-being outcomes of prioritizing the positive (Catalino et al., 2014;Datu & King, 2016;Littman-Ovadia & Russo-Netzer, 2018).",discussion,completed,replication,@littmanovadia2018,True,,56620
bde7ab617d43d54d02cc731abcca0033,control_doc,V3,ft,4,True,successful,The paper explicitly includes this study among the sources for the prioritizing-positivity association it re-tests and reports that its findings confirm the association.,"This cross-sectional study confirms that the way people pursue happiness, by prioritizing positivity or valuing it, may promote or partly hinder well-being.",abstract,completed,replication,@littmanovadia2018,True,,58187
bde7ab617d43d54d02cc731abcca0033,control_doc,V0r,ft,1,True,successful,"The authors explicitly say their findings confirm the well-being associations, rather than merely reporting results without comparing them to the original.","In conclusion, the present study confirms on a larger sample that the way in which people seek happiness, by prioritizing positivity or valuing happiness, is related to well-being.",discussion,completed,replication,@catalino2014,True,,56621
9364ace0f02f0cf60fb66543c8a127e2,control_doc,V0,ft,1,True,cannot_be_determined,The paper reports changes in particular measures between 1997 and 2000 but does not state an overall replication verdict or establish which original finding those changes confirm or contradict.,,,completed,replication,@volberg1997,True,,35763
9364ace0f02f0cf60fb66543c8a127e2,control_doc,V1,ft,1,True,mixed,"The report finds a significant difference for combined current prevalence but no significant difference in lifetime prevalence, so its comparisons of the 1997 results are mixed.","While both the current prevalence of problem gambling and the current prevalence of probable pathological gambling are lower in 2000 than in 1997, only the combined current prevalence rate in Oregon in 2000 is significantly lower than the combined current prevalence rate in 1997. | Lifetime rates of problem and probable pathological gambling in Oregon in 2000 are not significantly different from the lifetime prevalence rates identified in 1997.",discussion,completed,replication,@volberg1997,True,,37330
9364ace0f02f0cf60fb66543c8a127e2,control_doc,V2,ft,1,True,mixed,"The report concludes that combined current prevalence declined significantly while lifetime prevalence remained stable, so its comparisons do not yield one uniform outcome.","While both the current prevalence of problem gambling and the current prevalence of probable pathological gambling are lower in 2000 than in 1997, only the combined current prevalence rate in Oregon in 2000 is significantly lower than the combined current prevalence rate in 1997. | Lifetime prevalence rates of problem and probable pathological gambling in Oregon in 2000 are not significantly different from the lifetime prevalence rates identified in 1997.",abstract,completed,replication,@volberg1997,True,,89637
9364ace0f02f0cf60fb66543c8a127e2,control_doc,V3,ft,1,True,mixed,"The paper reports a significant decline in combined current prevalence but no significant difference in lifetime prevalence, so its comparisons show both change and stability rather than one uniform result.","While both the current prevalence of problem gambling and the current prevalence of probable pathological gambling are lower in 2000 than in 1997, only the combined current prevalence rate in Oregon in 2000 is significantly lower than the combined current prevalence rate in 1997. | Lifetime prevalence rates of problem and probable pathological gambling in Oregon in 2000 are not significantly different from the lifetime prevalence rates identified in 1997.",abstract,completed,replication,@volberg1997,True,,91204
9364ace0f02f0cf60fb66543c8a127e2,control_doc,V0r,ft,1,True,cannot_be_determined,"The paper compares 1997 and 2000 estimates, but the supplied evidence does not establish a finding from the 1997 study that this paper concludes was confirmed or contradicted.",,,completed,replication,@volberg1997,True,,35764
913d052e7e5da8591a883cf404e3b28f,control_doc,V0,ft,2,True,successful,The authors explicitly state that their findings support Favell et al.’s claim about social interaction alone increasing happiness.,"In addition, it supports the contention of Favell et al. (1996) that social interaction alone can increase happiness.",discussion,completed,replication,@favell1996,True,,28665
913d052e7e5da8591a883cf404e3b28f,control_doc,V1,ft,2,True,successful,The authors explicitly state that their results support Favell et al.’s finding about social interaction alone increasing happiness.,"In addition, it supports the contention of Favell et al. (1996) that social interaction alone can increase happiness.",discussion,completed,replication,@favell1996,True,,30232
913d052e7e5da8591a883cf404e3b28f,control_doc,V2,ft,2,True,successful,The authors state that their results support Favell et al.’s finding about social interaction alone.,"In addition, it supports the contention of Favell et al. (1996) that social inter-action alone can increase happiness.",discussion,completed,replication,@favell1996,True,,27781
913d052e7e5da8591a883cf404e3b28f,control_doc,V3,ft,2,True,successful,The authors explicitly say their findings support Favell et al.'s claim that social interaction alone increases happiness.,"In addition, it supports the contention of Favell et al. (1996) that social inter-action alone can increase happiness.",discussion,completed,replication,@favell1996,True,,29348
913d052e7e5da8591a883cf404e3b28f,control_doc,V0r,ft,2,True,successful,The authors explicitly state that their results support Favell et al.'s finding about social interaction alone.,"In addition, it supports the contention of Favell et al. (1996) that social interaction alone can increase happiness.",discussion,completed,replication,@favell1996,True,,28666
37679b5a129ac90b2b20c785fe50f010,control_doc,V0,ft,2,True,successful,"The authors explicitly characterize this paper as an excellent replication of the 1997 study, so their overall positive verdict governs despite the reported rate difference.","Although providing an excellent replication of the 2001 and 1997 studies, it is highly recommended that for future studies consideration be given to increasing the sample size to include a substantially larger number of disordered gamblers for analysis.",discussion,completed,replication,@volberg1997,True,,31642
37679b5a129ac90b2b20c785fe50f010,control_doc,V1,ft,2,True,failed,"The paper reports that the current prevalence rate differed significantly from the 1997 rate, so the re-tested prevalence finding was not supported.","This rate is statistically not different from the rate estimated in the 2001 study (2.3%), but, as with the 2001 study, the difference in the rates from the 1997 study (3.3%) were statistically significant.",abstract,completed,replication,@volberg1997,True,,33209
37679b5a129ac90b2b20c785fe50f010,control_doc,V2,ft,2,True,failed,"The current combined prevalence differed significantly from the 1997 estimate, so the original prevalence finding was not supported.","Combined prevalence was 2.7%. This rate is statistically not different from the rate estimated in the 2001 study (2.3%), but, as with the 2001 study, the difference in the rates from the 1997 study (3.3%) were statistically significant.",abstract,completed,replication,@volberg1997,True,,71780
37679b5a129ac90b2b20c785fe50f010,control_doc,V3,ft,2,True,successful,"The authors characterize the replication of the 1997 study as excellent, which is their overall verdict despite individual estimates differing from the earlier study.","Although providing an excellent replication of the 2001 and 1997 studies, it is highly recommended that for future studies consideration be given to increasing the sample size to include a substantially larger number of disordered gamblers for analysis.",discussion,completed,replication,@volberg1997,True,,73347
37679b5a129ac90b2b20c785fe50f010,control_doc,V0r,ft,2,True,successful,"The paper reports that the current prevalence estimate was not statistically different from the 2001 estimate, indicating agreement with that finding.",This rate is statistically not different from the rate estimated in the 2001 study (2.3%),abstract,completed,replication,@volberg2001,True,,31643
e87148a3d62d6b44aa49688e79e09932,control_doc,V0,ft,1,True,successful,The paper says its findings strengthen the prior homogeneity finding and explicitly characterizes its results as consistent with that finding.,"Our results are consistent with what seems to be three robust findings about the effects of campaign advertising: (1) they can change candidate evaluations and vote intentions, but (2) the effects are very small, and most importantly, (3) persuasive treatment effects seem to be mostly homogeneous. We offer new empirical evidence that strengthens previous findings on the homogeneity of persuasive treatment effects of political advertising in Canada that challenges the extent to which microtargeting improves candidates and advocacy groups’ ability to sway public opinion.",abstract,completed,replication,@coppock2020,True,,33661
e87148a3d62d6b44aa49688e79e09932,control_doc,V1,ft,1,True,successful,The authors explicitly say their evidence strengthens the cited prior finding that persuasive effects are homogeneous.,We offer new empirical evidence that strengthens previous findings on the homogeneity of persuasive treatment effects of political advertising in Canada that challenges the extent to which microtargeting improves candidates and advocacy groups’ ability to sway public opinion.,abstract,completed,replication,@coppock2020,True,,35228
e87148a3d62d6b44aa49688e79e09932,control_doc,V2,ft,2,True,successful,The paper says its results are consistent with the finding of mostly homogeneous persuasive treatment effects.,"Our results are consistent with what seems to be three robust findings about the effects of campaign advertising: (1) they can change candidate evaluations and vote intentions, but (2) the effects are very small, and most importantly, (3) persuasive treatment effects seem to be mostly homogeneous.",abstract,completed,replication,@coppock2020,True,,47873
e87148a3d62d6b44aa49688e79e09932,control_doc,V3,ft,2,True,successful,"The paper says its conceptual replication lends support to minimal persuasive effects and reports effects that are small and mostly homogeneous, consistent with the target finding.","In this article, we conceptually replicated prior experiments on the persuasive effects of campaign advertising on vote choice and candidate favourability in Canada. Placing this conceptual replication in the context of the existing literature, we lend support to theories of minimal persuasive effects and extend their scope beyond the American elections in which they were originally developed (Berelson et al., 1954). Consistent with recent theories, we find no evidence of large persuasive effects of campaign advertising and little indication that these effects vary by characteristics of either the advertisements or the receivers we studied.",discussion,completed,replication,@coppock2020,True,,49440
e87148a3d62d6b44aa49688e79e09932,control_doc,V0r,ft,0,False,,,,,,,,,,33662
3a33b3b19327f8bf1f59c62c6355161c,control_doc,V0,ft,3,True,successful,The authors explicitly say the bright-versus-dim result replicates the covert-attention effect on the initial PLR.,"We found that the pupil constricted more when either directly looking at or covertly attending to bright as compared to dim stimuli (with the same color), replicating the effect of covert attention on the initial phase of the PLR.",discussion,completed,replication,@matht2013,True,,33685
3a33b3b19327f8bf1f59c62c6355161c,control_doc,V1,ft,3,True,successful,The authors explicitly say their bright-versus-dim pupil result replicated the covert-attention effect on the initial PLR.,"We found that the pupil constricted more when either directly looking at or covertly attending to bright as compared to dim stimuli (with the same color), replicating the effect of covert attention on the initial phase of the PLR.",discussion,completed,replication,@matht2013,True,,35252
3a33b3b19327f8bf1f59c62c6355161c,control_doc,V2,ft,3,True,successful,The authors explicitly say they replicated the covert-attention effect and report the corresponding bright-versus-dim pupil constriction.,"We found that the pupil constricted more when either directly looking at or covertly attending to bright as compared to dim stimuli (with the same color), replicating the effect of covert attention on the initial phase of the PLR.",discussion,completed,replication,@matht2013,True,,65409
3a33b3b19327f8bf1f59c62c6355161c,control_doc,V3,ft,2,True,successful,"The authors explicitly say they replicated the covert-attention effect on the initial PLR, rather than merely reporting a related result.","In conclusion, we replicated the effect of covert attention on the initial phase of the PLR, which is driven by rods and cones.",discussion,completed,replication,@matht2013,True,,66976
3a33b3b19327f8bf1f59c62c6355161c,control_doc,V0r,ft,3,True,successful,The authors explicitly say their bright-versus-dim result replicates the initial-PLR covert-attention effect associated with this citation.,"We found that the pupil constricted more when either directly looking at or covertly attending to bright as compared to dim stimuli (with the same color), replicating the effect of covert attention on the initial phase of the PLR.",discussion,completed,replication,@matht2013,True,,33686
383be6a0c1e44f1f24429ca087e87e19,control_doc,V0,ft,2,True,failed,The authors explicitly say that the main results of this study were not replicated.,"This means we again failed to replicate the main results of Gable and Harmon-Jones (2008, Experiment 2) and Domachowska et al. (2016, Experiments 1 and 2).",discussion,completed,replication,@gable2008,True,,88774
383be6a0c1e44f1f24429ca087e87e19,control_doc,V1,ft,2,True,failed,The authors explicitly state that their re-tests failed to replicate the target’s main results.,"This means we again failed to replicate the main results of Gable and Harmon-Jones (2008, Experiment 2) and Domachowska et al. (2016, Experiments 1 and 2).",discussion,completed,replication,@gable2008,True,,90341
383be6a0c1e44f1f24429ca087e87e19,control_doc,V2,ft,2,True,failed,The authors explicitly say that the main results of this study were not replicated.,"This means we again failed to replicate the main results of Gable and Harmon-Jones (2008, Experiment 2) and Domachowska et al. (2016, Experiments 1 and 2).",discussion,completed,replication,@gable2008,True,,88774
383be6a0c1e44f1f24429ca087e87e19,control_doc,V3,ft,2,True,failed,The authors explicitly state that their re-tests failed to replicate the target’s main results.,"This means we again failed to replicate the main results of Gable and Harmon-Jones (2008, Experiment 2) and Domachowska et al. (2016, Experiments 1 and 2).",discussion,completed,replication,@gable2008,True,,90341
383be6a0c1e44f1f24429ca087e87e19,control_doc,V0r,ft,2,True,failed,The authors explicitly say their results failed to replicate the named original finding.,"This means we again failed to replicate the main results of Gable and Harmon-Jones (2008, Experiment 2) and Domachowska et al. (2016, Experiments 1 and 2).",discussion,completed,replication,@gable2008,True,,88775
f3f897e32ba1a171970395932f988f1e,control_doc,V0,ft,2,True,successful,The authors explicitly describe their finding as consistent with the previous study and as further evidence for the checking–dissociation link.,"Consistent with two previous studies [12,14], our results provide further evidence for a significant link between the checking dimension and dissociation in OCD.",discussion,completed,replication,@goff1992,True,,34630
f3f897e32ba1a171970395932f988f1e,control_doc,V1,ft,2,True,successful,"The authors explicitly describe their checking–dissociation result as consistent with the previous studies, supporting rather than contradicting Goff et al.'s finding.","Consistent with two previous studies [12,14], our results provide further evidence for a significant link between the checking dimension and dissociation in OCD.",discussion,completed,replication,@goff1992,True,,36197
f3f897e32ba1a171970395932f988f1e,control_doc,V2,ft,1,True,successful,"The authors report agreement with Grabe et al.'s checking and symmetry/ordering associations, while noting an additional association in the present study.","Consistent with two previous studies [12,14], our results provide further evidence for a significant link between the checking dimension and dissociation in OCD. However, Grabe et al. [14] reported an additional correlation between the symmetry/ordering dimension and the DES. This additional association was also found in the present study, along with a correlation between obsessive thoughts and dissociation.",discussion,completed,replication,@grabe1999,True,,43786
f3f897e32ba1a171970395932f988f1e,control_doc,V3,ft,2,True,successful,The authors explicitly describe their checking–dissociation finding as consistent with Goff et al. and providing further evidence for the link.,"Consistent with two previous studies [12,14], our results provide further evidence for a significant link between the checking dimension and dissociation in OCD.",discussion,completed,replication,@goff1992,True,,45353
f3f897e32ba1a171970395932f988f1e,control_doc,V0r,ft,2,True,successful,"The authors explicitly say their evidence for the checking–dissociation link is consistent with the prior studies, including Goff et al.","Consistent with two previous studies [12,14], our results provide further evidence for a significant link between the checking dimension and dissociation in OCD.",discussion,completed,replication,@goff1992,True,,34631
baff1c46ff5557ef45af7707746581fd,control_doc,V0,ft,3,True,mixed,"The authors report replicating the initial-intrusion finding but not the subsequent diary and distress effects, so their conclusion is partial rather than full replication.","Our results replicate previous findings (e.g., Badawi et al., 2020; Holmes et al., 2009, 2010) that the Tetris condition was associated with fewer initial intrusions than the perceptual vigilance control condition, despite procedural and methodological differences compared to previous studies. In contrast, we did not replicate the beneficial effect of Tetris on subsequent diary intrusions and retrospective film-related distress (IMS) seen in these prior experiments.",discussion,completed,replication,@holmes2009,True,,35032
baff1c46ff5557ef45af7707746581fd,control_doc,V1,ft,3,True,mixed,The authors report agreement for initial intrusions but failure to reproduce beneficial effects on subsequent outcomes.,"Our results replicate previous findings (e.g., Badawi et al., 2020; Holmes et al., 2009, 2010) that the Tetris condition was associated with fewer initial intrusions than the perceptual vigilance control condition, despite procedural and methodological differences compared to previous studies. In contrast, we did not replicate the beneficial effect of Tetris on subsequent diary intrusions and retrospective film-related distress (IMS) seen in these prior experiments.",discussion,completed,replication,@holmes2009,True,,36599
baff1c46ff5557ef45af7707746581fd,control_doc,V2,ft,1,True,mixed,"The paper reports support for the immediate intrusion finding but says the one-week intrusion hypothesis was not corroborated, so the findings are mixed.","In line with previous findings, Experiment 2 (N = 433) showed that compared to a perceptual vigilance control task, Tetris reduced retrospective ratings of trauma film related intrusions during the task. In contrast to such an immediate effect, the hypothesis that Tetris reduces intrusions over the course of one week was not corroborated.",abstract,completed,replication,@holmes2009,True,,87049
baff1c46ff5557ef45af7707746581fd,control_doc,V3,ft,1,True,mixed,The paper reports agreement with the immediate intrusion finding but says the one-week intrusion reduction was not corroborated.,"In line with previous findings, Experiment 2 (N = 433) showed that compared to a perceptual vigilance control task, Tetris reduced retrospective ratings of trauma film related intrusions during the task. In contrast to such an immediate effect, the hypothesis that Tetris reduces intrusions over the course of one week was not corroborated.",abstract,completed,replication,@holmes2009,True,,88616
baff1c46ff5557ef45af7707746581fd,control_doc,V0r,ft,3,True,mixed,"The paper reports agreement for initial intrusions but non-replication for subsequent diary intrusions and retrospective distress, and calls the overall result partial.","In conclusion, our study replicated previous findings by demonstrating that playing Tetris after viewing a distressing film can reduce initial intrusions compared to a perceptual vigilance control condition. However, we did not observe the same beneficial effects on subsequent diary intrusions and retrospective film-related distress. So we only partially replicated previous Tetris findings.",discussion,completed,replication,@holmes2009,True,,35033
9c048b3ae6b3a14a487d5e9f521bb0e1,control_doc,V0,ft,3,True,mixed,The paper says PBIF preserved the main reversible-downregulation finding but failed to reproduce its regional selectivity and produced erroneous regional results.,"Had PBIF been used exclusively, we would not have missed the main finding of the study, i.e. that cannabis smoking is associated with a downregulation of CB 1 receptors in the brain that is reversible after abstinence. However, we would have incorrectly concluded that receptor downregulation occurred in all brain regions non-selectively, which is inconsistent with the known physiology of CB1 receptors [26] [31].",discussion,completed,reproduction,@hirvonen2012b,True,,56917
9c048b3ae6b3a14a487d5e9f521bb0e1,control_doc,V1,ft,3,True,mixed,The paper says PBIF preserved the overall reversible downregulation finding but misrepresented its regional selectivity.,"Had PBIF been used exclusively, we would not have missed the main finding of the study, i.e. that cannabis smoking is associated with a downregulation of CB 1 receptors in the brain that is reversible after abstinence. However, we would have incorrectly concluded that receptor downregulation occurred in all brain regions non-selectively, which is inconsistent with the known physiology of CB1 receptors [26] [31].",discussion,completed,reproduction,@hirvonen2012b,True,,58484
9c048b3ae6b3a14a487d5e9f521bb0e1,control_doc,V2,ft,3,True,mixed,The paper says PBIF preserved the main reversible-downregulation finding but failed to reproduce its regional selectivity and produced erroneous regional results.,"Had PBIF been used exclusively, we would not have missed the main finding of the study, i.e. that cannabis smoking is associated with a downregulation of CB 1 receptors in the brain that is reversible after abstinence. However, we would have incorrectly concluded that receptor downregulation occurred in all brain regions non-selectively, which is inconsistent with the known physiology of CB1 receptors [26] [31].",discussion,completed,reproduction,@hirvonen2012b,True,,56917
9c048b3ae6b3a14a487d5e9f521bb0e1,control_doc,V3,ft,3,True,mixed,The paper says PBIF preserved the overall reversible downregulation finding but misrepresented its regional selectivity.,"Had PBIF been used exclusively, we would not have missed the main finding of the study, i.e. that cannabis smoking is associated with a downregulation of CB 1 receptors in the brain that is reversible after abstinence. However, we would have incorrectly concluded that receptor downregulation occurred in all brain regions non-selectively, which is inconsistent with the known physiology of CB1 receptors [26] [31].",discussion,completed,reproduction,@hirvonen2012b,True,,58484
9c048b3ae6b3a14a487d5e9f521bb0e1,control_doc,V0r,ft,3,True,mixed,The authors say the main downregulation finding was retained but that PBIF incorrectly extended it to regions where the original study found no downregulation.,"Had PBIF been used exclusively, we would not have missed the main finding of the study, i.e. that cannabis smoking is associated with a downregulation of CB 1 receptors in the brain that is reversible after abstinence. However, we would have incorrectly concluded that receptor downregulation occurred in all brain regions non-selectively, which is inconsistent with the known physiology of CB1 receptors [26] [31].",discussion,completed,reproduction,@hirvonen2012b,True,,56918
e2290f82f59d5f21a6cf53f91deed71e,control_doc,V0,ft,1,True,failed,"The authors explicitly say they did not replicate the prior cytokine-prediction findings, so this is a failed rather than an undetermined replication.",We did not replicate prior findings that pre-treatment expression levels for two cytokines predicted antidepressant treatment response.,abstract,completed,replication,@cattaneo2016,True,,32795
